t,r0_x,r0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y
0.1,0.0,0.0,6.999998684342309,-0.04904999573294339,-7.892960366171934e-05,-0.9809996235003334,-0.003948293294296688,-9.809972118632016,14.0,-0.04905000000000005,-6.674933055323197e-15,-0.9810000000000016,6.776263578034403e-21,-9.809999999999963,21.00000131565769,-0.04904999573294339,7.892960367409929e-05,-0.9809996235003332,0.00394829329429669,-9.809972118632016,28.0,0.0
0.11,0.0,0.0,6.999997642039741,-0.05935048976037467,-0.0001273034337224863,-1.079099226692968,-0.005760450358993322,-9.809950692703621,14.0,-0.05935050000000004,-7.509758196195692e-15,-1.0791000000000004,6.776263578034403e-21,-9.809999999999839,21.00000235796026,-0.05935048976037467,0.00012730343373629032,-1.079099226692968,0.0057604503589933215,-9.809950692703621,28.0,0.0
0.12,0.0,0.0,6.999995782045212,-0.07063192866501429,-0.0001971198741534756,-1.1771980499086367,-0.008117319508722498,-9.809917100886423,14.0,-0.07063199999877326,-7.771595530854983e-15,-1.1771999999511458,3.6267321611160863e-14,-9.809999999997995,21.00000421795479,-0.07063192866501429,0.00019711987416775592,-1.1771980499086367,0.008117319508668099,-9.809917100886423,28.0,0.0
0.13,0.0,0.0,6.9999922932060645,-0.0828941993247246,-0.0002965266551802674,-1.275294857157795,-0.011091584261772881,-9.809866523509067,14.0,-0.08289449999357457,-8.085813702133075e-15,-1.2752999997456174,-7.253461611726741e-14,-9.809999999984553,21.000007706793934,-0.0828941993247246,0.0002965266551950537,-1.275294857157795,0.011091584261863553,-9.809866523509067,28.0,0.0
0.14,0.0,0.0,6.9999872847661635,-0.0961373760129023,-0.00043145572792088256,-1.3733903782437635,-0.01480849135712559,-9.809792546451964,14.0,-0.09613799998625344,-8.458333722912316e-15,-1.3733999994595858,0.0,-9.809999999947108,21.000012715233837,-0.09613737601290229,0.00043145572793623925,-1.3733903782437635,0.014808491357125586,-9.809792546451964,28.0,0.0
0.15,0.0,0.0,6.999980744876924,-0.11036152492332578,-0.0006090120782659288,-1.4714851585263506,-0.019397199353814162,-9.809687100857477,14.0,-0.11036249997862771,-8.842370258232964e-15,-1.4714999991669624,5.4401090836958543e-14,-9.809999999874835,21.000019255123078,-0.11036152492332577,0.0006090120782818703,-1.4714851585263506,0.019397199353723485,-9.809687100857477,28.0,0.0
0.16,0.0,0.0,6.9999724674227775,-0.12556669053824038,-0.0008377282425662646,-1.5695794117651243,-0.024987335878560866,-9.809540249100523,14.0,-0.1255679999721563,-9.196229102603912e-15,-1.5695999989263023,3.626753845159536e-14,-9.809999999759654,21.000027532577224,-0.12556669053824038,0.0008377282425827599,-1.5695794117651243,0.0249873358784702,-9.809540249100525,28.0,0.0
0.17,0.0,0.0,6.999962052021177,-0.14175289562835808,-0.001127564307632996,-1.6676730201194108,-0.03170896631394943,-9.809339946153708,14.0,-0.14175449996793926,-9.48330718000268e-15,-1.6676999987808028,-3.626764687181261e-14,-9.809999999594126,21.00003794797882,-0.14175289562835808,0.0011275643076499738,-1.6676730201194108,0.03170896631402198,-9.809339946153706,28.0,0.0
0.18,0.0,0.0,6.9999489040225935,-0.1589201412528577,-0.0014899079107374776,-1.765765534148295,-0.03969255598503927,-9.80907179104544,14.0,-0.15892199996671752,-9.672092543875417e-15,-1.7657999987583033,3.62680805526816e-14,-9.809999999366854,21.00005109597741,-0.1589201412528577,0.0014899079107548298,-1.765765534148295,0.03969255598496674,-9.809071791045442,28.0,0.0
0.19,0.0,0.0,6.999932234510514,-0.177068406759385,-0.0019375742396113148,-1.8638561728106224,-0.049068925270661264,-9.80871876863287,14.0,-0.17707049996887328,-9.736164377136904e-15,-1.8638999988712874,2.168404344971009e-19,-9.80999999905436,21.000067765489487,-0.177068406759385,0.0019375742396289032,-1.8638561728106224,0.04906892527064313,-9.80871876863287,28.0,0.0
0.2,0.0,0.0,6.9999110603014465,-0.19619764978405244,-0.0024848060324463616,-1.9619438234649964,-0.0599691970519419,-9.80826098194627,13.999999999999998,-0.19619999997442966,-9.65419299217055e-15,-1.9619999991168808,7.25361611053632e-14,-9.809999998606516,21.000088939698554,-0.1961976497840524,0.00248480603246402,-1.9619438234649964,0.05996919705186937,-9.80826098194627,28.0,0.0
0.21,0.0,0.0,6.999884203944916,-0.21630780625143914,-0.0031472735778947164,-2.06002704186978,-0.0725247358959696,-9.80767537539866,13.999999999999998,-0.2163104999830509,-9.409939830828395e-15,-2.0600999994768516,9.067096032322475e-14,-9.809999997920546,21.000115796055084,-0.2163078062514392,0.0031472735779122588,-2.0600270418697795,0.07252473589587893,-9.80767537539866,28.0,0.0
0.22,0.0,0.0,6.999850293723464,-0.23739879037459147,-0.003942074715068737,-2.158104052183095,-0.08686707836219534,-9.806935449193665,13.999999999999998,-0.23740199999404246,-8.992257464431108e-15,-2.158199999917612,1.450736232533334e-13,-9.809999996796735,21.000149706276538,-0.2373987903745914,0.003942074715085959,-2.158104052183095,0.08686707836199581,-9.806935449193666,28.0,0.0
0.23,0.0,0.0,6.999807763652653,-0.25947049465502203,-0.004887734833541022,-2.2561727469628226,-0.10312785380926397,-9.806010965306223,13.999999999999998,-0.2594745000063506,-8.395089593767984e-15,-2.256300000390216,1.269435945250308e-13,-9.809999994866981,21.00019223634735,-0.25947049465502203,0.004887734833557703,-2.2561727469628226,0.10312785380910072,-9.806010965306225,28.0,0.0
0.24,0.0,0.0,6.999754853481063,-0.2825227898827106,-0.006004206873344415,-2.3542306871666026,-0.12143869507271579,-9.804867645454237,13.999999999999998,-0.2825280000185626,-7.617471049096963e-15,-2.35440000083036,1.2694532924850677e-13,-9.80999999148532,21.00024514651894,-0.2825227898827106,0.006004206873360331,-2.354230687166602,0.12143869507255256,-9.804867645454237,28.0,0.0
0.25,0.0,0.0,6.999689608690291,-0.30655552513610385,-0.007312871324972023,-2.4522751021518348,-0.14193113837973054,-9.803466861525065,13.999999999999998,-0.30656250002890734,-6.6635277901445896e-15,-2.4525000011583837,9.068006762147363e-14,-9.809999985567666,21.00031039130971,-0.30655552513610385,0.007312871324986944,-2.452275102151834,0.14193113837960353,-9.803466861525067,28.0,0.0
0.26,0.0,0.0,6.999609880494956,-0.33156852778211493,-0.008836536229377193,-2.5503028896756765,-0.16473651186543636,-9.801765318968352,13.999999999999998,-0.3315780000352542,-5.542476906106056e-15,-2.5506000012792707,1.0881399947759718e-13,-9.809999975365969,21.000390119505045,-0.331568527782115,0.00883653622939089,-2.550302889675676,0.16473651186530935,-9.801765318968352,28.0,0.0
0.27,0.0,0.0,6.999513325842688,-0.357561603476124,-0.010599437177973521,-2.6483106158950465,-0.18998581205449322,-9.799714733716163,13.999999999999998,-0.3575745000351137,-4.268626615645182e-15,-2.648700001082646,7.253746214797019e-14,-9.809999958160095,21.00048667415731,-0.35756160347612403,0.010599437177985772,-2.6483106158950456,0.18998581205442067,-9.799714733716163,28.0,0.0
0.28,0.0,0.0,6.999397407414144,-0.38453453616197797,-0.012627237312634846,-2.7462945153666203,-0.21780956767939438,-9.79726150324262,13.999999999999998,-0.38455200002563783,-2.8613762668944146e-15,-2.7468000004427777,9.068093498321161e-14,-9.809999929848738,21.000602592585857,-0.384534536161978,0.012627237312645444,-2.7462945153666194,0.2178095676793036,-9.79726150324262,28.0,0.0
0.29,0.0,0.0,6.999259393622994,-0.41248708807199047,-0.01494702732569526,-2.844250491046833,-0.2483376902099192,-9.794346372427903,13.999999999999998,-0.412510500003619,-1.345216337454839e-15,-2.844899999218576,1.2697135010064642e-13,-9.809999884418717,21.000740606377008,-0.4124870880719905,0.014947027325704005,-2.844250491046832,0.24833769020975605,-9.794346372427905,28.0,0.0
0.3,0.0,0.0,6.999096358615926,-0.4414189997269423,-0.01758732545994913,-2.9421741142918805,-0.2816993104835493,-9.790904094945573,13.999999999999998,-0.4414499999654914,2.5027156560385856e-16,-2.9429999972535965,9.069481277101943e-14,-9.809999813270101,21.000903641384074,-0.44141899972694243,0.01758732545995584,-2.9421741142918787,0.28169931048345864,-9.790904094945573,28.0,0.0
0.31,0.0,0.0,6.998905182272649,-0.4713299899360807,-0.020578077508651028,-3.0400606248577158,-0.3180226008398753,-9.786863090947248,13.999999999999998,-0.4713704999073297,1.890414705743322e-15,-3.041099994376035,1.2697135010064642e-13,-9.809999704372641,21.001094817727353,-0.4713299899360808,0.02057807750865556,-3.0400606248577136,0.3180226008397118,-9.786863090947252,28.0,0.0
0.32,0.0,0.0,6.998682550205889,-0.5022197557971197,-0.023950656815515812,-3.137904930900052,-0.35743458218052737,-9.78214510187472,13.999999999999998,-0.5022719998248502,3.5354492169565956e-15,-3.1391999903987298,9.071562945273115e-14,-9.809999541227054,21.00131744979411,-0.5022197557971199,0.02395065681551803,-3.1379049309000493,0.35743458218041857,-9.78214510187472,28.0,0.0
0.33,0.0,0.0,6.998424295661468,-0.5340873980696335,-0.027724250711847698,-3.235698115757757,-0.40002927803425453,-9.776666121699382,13.999999999999998,-0.5341544967311678,5.213504408208862e-15,-3.2372999363914134,1.4512696600021968e-13,-9.80999929530747,21.001575704338535,-0.5340873980696335,0.027724250711847448,-3.235698115757757,0.40002927803405486,-9.776666121699387,28.0,0.0
0.34,0.0,0.0,6.998125800681623,-0.5669321752518653,-0.031923594052965715,-3.333430709727443,-0.4458873110804096,-9.770335550085953,13.999999999999998,-0.5670179891219718,6.952140536538762e-15,-3.335399812331482,1.4512696600021968e-13,-9.809998928071389,21.00187419931838,-0.5669321752518653,0.031923594052962884,-3.333430709727443,0.44588731108020974,-9.770335550085958,28.0,0.0
0.35000000000000003,0.0,0.0,6.997782671139238,-0.6007538781089918,-0.03658974558783237,-3.4310955025069156,-0.49510790664157023,-9.763054558139208,13.999999999999998,-0.6008624791042524,8.706315484245513e-15,-3.433499657835175,1.995695275702758e-13,-9.80999839514694,21.002217328860766,-0.6007538781089918,0.03658974558782689,-3.431095502506916,0.49510790664127935,-9.763054558139217,28.0,0.0
0.36,0.0,0.0,6.997390128067495,-0.635552085005708,-0.0417631402494916,-3.5286836537174926,-0.5477790594255849,-9.754716945908552,13.999999999999998,-0.635687968403429,1.04351604581109e-14,-3.5315995039095482,1.814381977993662e-13,-9.809997636624859,21.00260987193251,-0.635552085005708,0.04176314024948347,-3.528683653717493,0.5477790594253125,-9.754716945908559,28.0,0.0
0.37,0.0,0.0,6.9969430076153385,-0.6713261618599605,-0.047483588075919674,-3.6261846926454453,-0.6039771809438076,-9.745208948300238,13.999999999999998,-0.671494458363105,1.2101985287438803e-14,-3.6296993729483473,1.4518941604535485e-13,-9.809996571620761,21.003056992384664,-0.6713261618599605,0.04748358807590897,-3.6261846926454457,0.6039771809435899,-9.745208948300245,28.0,0.0
0.38,0.0,0.0,6.996435761047485,-0.708075262142947,-0.05379027421002505,-3.723586518241997,-0.6637667293345538,-9.734409058528144,13.999999999999998,-0.7082819499450659,1.3674278424055136e-14,-3.7277992787320064,1.089545120791513e-13,-9.80999509126378,21.003564238952517,-0.708075262142947,0.05379027421001187,-3.723586518241997,0.6637667293343901,-9.734409058528149,28.0,0.0
0.39,0.0,0.0,6.995862454744418,-0.7457983268791162,-0.06072175889964847,-3.820875399123323,-0.7271998200912161,-9.722187870800358,13.999999999999998,-0.7460504437292809,1.5123706942307896e-14,-3.8258992264276483,1.4525880498439392e-13,-9.809993049801305,21.004137545255585,-0.7457983268791163,0.06072175889963298,-3.8208753991233237,0.7271998200910166,-9.722187870800365,28.0,0.0
0.4,0.0,0.0,6.995216770202385,-0.7844940846461688,-0.06831597749756292,-3.9180359735705537,-0.7943158184542853,-9.708407943868714,13.999999999999998,-0.7847999399139021,1.6426116539067126e-14,-3.923999212589086,1.2703726959273354e-13,-9.809990253472842,21.004783229797617,-0.7844940846461688,0.06831597749754534,-3.9180359735705546,0.7943158184541219,-9.70840794386872,28.0,0.0
0.41000000000000003,0.0,0.0,6.994492004033403,-0.8241610515750558,-0.07661024046147363,-4.015051249529771,-0.8651409143427692,-9.692923687069156,13.999999999999998,-0.8245304383152645,1.7561531533724963e-14,-4.022099225156822,1.4530043834781736e-13,-9.809986446769319,21.0055079959666,-0.8241610515750558,0.0766102404614542,-4.015051249529772,0.8651409143425872,-9.692923687069161,28.0,0.0
0.42,0.0,0.0,6.993681067965258,-0.86479753134998,-0.08564123335401813,-4.111902604612009,-0.9396876808146293,-9.675581270470737,14.0,-0.8652419383678864,1.8514154868195578e-14,-4.120199243458046,7.269185253733212e-14,-9.80998129565783,21.006318932034745,-0.86479753134998,0.08564123335399709,-4.11190260461201,0.9396876808145018,-9.675581270470744,28.0,0.0
0.43,0.0,0.0,6.992776488841499,-0.9064016152083962,-0.09544501684276621,-4.208569786093257,-1.017954617163158,-9.656218560728679,14.0,-0.9069344391244692,1.9272368106915233e-14,-4.218299238206641,9.076073226310655e-14,-9.8099743673159,21.007223511158504,-0.9064016152083962,0.09544501684274381,-4.208569786093258,1.0179546171630132,-9.656218560728686,28.0,0.0
0.44,0.0,0.0,6.991770408621446,-0.9489711819410093,-0.10605702670021991,-4.305030910914455,-1.0999256778728195,-9.634665084202416,14.0,-0.9496079392558977,1.982873143684225e-14,-4.316399171503176,5.4567461660326444e-14,-9.809965105884094,21.008229591378555,-0.9489711819410093,0.10605702670019651,-4.305030910914456,1.0999256778727462,-9.634665084202418,28.0,0.0
0.45,0.0,0.0,6.990654584380184,-0.992503897891776,-0.11751207380381344,-4.401262465681498,-1.1855697887732277,-9.610742018852422,14.0,-0.9932624370512391,2.0179983667456997e-14,-4.41449899683491,9.078848783872218e-14,-9.809952803711175,21.00934541561982,-0.9925038978917758,0.11751207380378934,-4.401262465681499,1.1855697887730638,-9.61074201885243,28.0,0.0
0.46,0.0,0.0,6.9894203883085675,-1.036997216957904,-0.1298443441359134,-4.4972393066652305,-1.2748403518427844,-9.584262216369606,14.0,-1.0378979304177438,2.0327042230761918e-14,-4.512598659075792,3.633204848085825e-14,-9.809936567532205,21.010579611691433,-1.036997216957904,0.12984434413588888,-4.497239306665232,1.2748403518427303,-9.58426221636961,28.0,0.0
0.47000000000000003,0.0,0.0,6.988058807713216,-1.0824483805898528,-0.14308739878381851,-4.592934659801453,-1.367674740224007,-9.555030255917996,14.0,-1.0835144168808462,2.0275003181281543e-14,-4.610698094486459,-5.551115123125783e-17,-9.809915278987106,21.011941192286784,-1.0824483805898528,0.14308739878379395,-4.592934659801454,1.3676747402240066,-9.555030255917996,28.0,0.0
0.48,0.0,0.0,6.986560445016518,-1.1288544177913327,-0.15727417393975984,-4.688320120690918,-1.4639937851182263,-9.522842530785478,14.0,-1.130111893584162,2.0033141196062436e-14,-4.7087972307142385,7.288614156664153e-14,-9.809887548855441,21.013439554983485,-1.1288544177913327,0.15727417393973547,-4.6883201206909195,1.4639937851180802,-9.52284253078549,28.0,0.0
0.49,0.0,0.0,6.984915517756628,-1.1762121451193055,-0.17243698090090082,-4.783365654599331,-1.5637012563273192,-9.487487369138409,14.0,-1.1776903572894921,1.961490957467324e-14,-4.8068959867931484,3.658184866139891e-14,-9.809851664352614,21.015084482243374,-1.1762121451193055,0.17243698090087692,-4.783365654599333,1.563701256327228,-9.48748736913842,28.0,0.0
0.5,0.0,0.0,6.983113858587468,-1.2245181666839846,-0.1886075060693369,-4.87803959645735,-1.6666833383048734,-9.448745189964272,14.000000000000002,-1.226249804376819,1.9037940239204682e-14,-4.904994273143894,-9.10937991704941e-14,-9.809805528803606,21.01688614141253,-1.2245181666839846,0.18860750606931376,-4.878039596457352,1.666683338304983,-9.448745189964269,28.0,0.0
0.51,0.0,0.0,6.981144915278728,-1.2737688741488342,-0.20581681095209597,-4.972308650860587,-1.7728081036642798,-9.406388695162693,14.000000000000002,-1.275790230844309,1.832404373426951e-14,-5.003091991573868,-7.283063041541027e-14,-9.8097465929829,21.018855084721274,-1.2737688741488342,0.20581681095207377,-4.9723086508605885,1.7728081036643157,-9.4063886951627,28.0,0.0
0.52,0.0,0.0,6.978997750715865,-1.3239604467305695,-0.22409533216113808,-5.066137892069603,-1.881924986169681,-9.360183098609333,14.000000000000002,-1.3263116323083106,1.7499209227002568e-14,-5.101189035277158,-1.0952350137927169e-13,-9.809671777383546,21.021002249284134,-1.3239604467305695,0.224095332161117,-5.066137892069605,1.8819249861698264,-9.360183098609328,28.0,0.0
0.53,0.0,0.0,6.976661616588542,-1.3750887424692906,-0.24346846056344582,-5.159490956017901,-1.993890060058442,-9.30988402709633,14.000000000000002,-1.377813979809772,1.6553802978720082e-14,-5.199284991981242,-1.2823075934420558e-13,-9.809577381898103,21.023338383411456,-1.3750887424692901,0.24346846056342575,-5.159490956017902,1.9938900600586056,-9.309884027096324,28.0,0.0
0.54,0.0,0.0,6.974130829585491,-1.4271481973997031,-0.26392205585466677,-5.252329443616303,-2.1087833441152712,-9.255216942934782,14.000000000000002,-1.4302970317887065,1.5112003325316166e-14,-5.2973769043590675,-1.6431300764452317e-13,-9.809458933249937,21.025869170414506,-1.4271481973997027,0.2639220558546484,-5.252329443616304,2.1087833441155084,-9.255216942934766,28.0,0.0
0.55,0.0,0.0,6.9713936863737125,-1.4801335714040909,-0.2854905979978497,-5.344606450226817,-2.2264073475285358,-9.195923148686793,14.000000000000002,-1.4837608185648277,1.3214084743230674e-14,-5.395465245250627,-1.6475709685437323e-13,-9.809311045154036,21.028606313626284,-1.4801335714040904,0.2854905979978335,-5.344606450226818,2.2264073475287933,-9.195923148686774,28.0,0.0
0.56,0.0,0.0,6.968436577399317,-1.5340393014541234,-0.30821937794964605,-5.436271487213571,-2.346473232732625,-9.131745374333553,14.000000000000002,-1.5382054356081727,1.1022659556218429e-14,-5.493551216345205,-1.645350522494482e-13,-9.809127251464735,21.03156342260068,-1.5340393014541231,0.3082193779496323,-5.436271487213572,2.346473232732846,-9.13174537433354,28.0,0.0
0.5700000000000001,0.0,0.0,6.965246000568826,-1.5888591468907938,-0.3321482494111833,-5.5272716238533794,-2.468690697352434,-9.06242005818947,14.000000000000002,-1.5936309545610317,8.681619194809198e-15,-5.5916356383171895,-1.4654943925052066e-13,-9.80889981502372,21.03475399943117,-1.5888591468907935,0.33214824941117205,-5.52727162385338,2.468690697352619,-9.062420058189463,28.0,0.0
0.58,0.0,0.0,6.961808561249175,-1.6445861894244174,-0.3573116288280648,-5.617551487335742,-2.5927669750867626,-8.987677765770732,14.000000000000002,-1.6500374232379451,6.3161341963077306e-15,-5.689718950826064,-1.652011860642233e-13,-9.80861951907535,21.03819143875082,-1.644586189424417,0.357311628828056,-5.617551487335744,2.5927669750870024,-8.987677765770716,28.0,0.0
0.59,0.0,0.0,6.958110972267708,-1.7012128331346352,-0.3837384953903705,-5.70705326276285,-2.718405826728613,-8.907243677962036,14.000000000000002,-1.707424865625708,4.032654204793657e-15,-5.787801212516416,-1.652011860642233e-13,-9.808275433917226,21.04188902773229,-1.7012128331346348,0.38373849539036425,-5.70705326276285,2.7184058267288567,-8.90724367796202,28.0,0.0
0.6,0.0,0.0,6.954140053912185,-1.758730804470409,-0.411452391032656,-5.795716693149572,-2.8453065249725404,-8.820838151330664,14.000000000000002,-1.7657932818833655,1.918907971121636e-15,-5.885882101017927,-1.283417816466681e-13,-9.807854657251317,21.045859946087813,-1.7587308044704086,0.4114523910326521,-5.795716693149573,2.845306524972706,-8.820838151330655,28.0,0.0
0.61,0.0,0.0,6.949882733930775,-1.8171311522500255,-0.44047142043395304,-5.883479079423472,-2.9731628368398777,-8.728177353106616,14.000000000000002,-1.8251426483422153,4.39033529212513e-17,-5.983960912945381,-1.2856382625159313e-13,-9.807342026782102,21.050117266069222,-1.817131152250025,0.4404714204339513,-5.883479079423472,2.9731628368400624,-8.728177353106602,28.0,0.0
0.62,0.0,0.0,6.9453260475320615,-1.8764042476610938,-0.4708082510177695,-5.970275280424792,-3.1016620077158006,-8.628973972983488,14.000000000000002,-1.885472917505807,-1.5420726854029444e-15,-6.08203656389866,-1.2945200467129325e-13,-9.806719803692594,21.054673952467937,-1.8764042476610936,0.4708082510177696,-5.970275280424793,3.1016620077159676,-8.628973972983479,28.0,0.0
0.63,0.0,0.0,6.940457137385039,-1.9365397842605474,-0.5024701129520892,-6.056037712906468,-3.230483751131905,-8.522938013498226,14.000000000000002,-1.946784018049942,-2.8074540726714573e-15,-6.180107588462743,-1.6608936448392342e-13,-9.805967325717022,21.059542862614958,-1.936539784260547,0.502470112952091,-6.056037712906468,3.2304837511321445,-8.522938013498207,28.0,0.0
0.64,0.0,0.0,6.935263253619114,-1.9975267779746417,-0.5354587991493721,-6.140696351534116,-3.3592992485463147,-8.409777660321376,14.000000000000002,-2.0090758548226746,-3.739395630929832e-15,-6.278172140207712,-1.283417816466681e-13,-9.805060628619591,21.064736746380884,-1.9975267779746413,0.5354587991493752,-6.140696351534117,3.359299248546499,-8.409777660321362,28.0,0.0
0.65,0.0,0.0,6.929731753824104,-2.059353567098957,-0.5697706652665545,-6.224178728886043,-3.4877701634629337,-8.289200233335645,14.000000000000002,-2.0723483088443104,-4.343773075448673e-15,-6.376227991688745,-1.6631140908884845e-13,-9.803972034981992,21.070268246175893,-2.059353567098957,0.5697706652665586,-6.224178728886043,3.487770163463175,-8.289200233335624,28.0,0.0
0.66,0.0,0.0,6.923850103050241,-2.1220078122983956,-0.6053966297050482,-6.306409935453239,-3.6155476742911303,-8.160913218903094,14.000000000000002,-2.136601237307407,-4.64518301472361e-15,-6.474272534446121,-1.1080025785759062e-13,-9.802669709297517,21.076149896949758,-2.1220078122983956,0.6053966297050531,-6.306409935453238,3.615547674291257,-8.160913218903087,28.0,0.0
0.67,0.0,0.0,6.917605873808166,-2.1854764966071842,-0.6423221736107416,-6.387312619639381,-3.7422715303738814,-8.024625383223649,14.000000000000002,-2.201834473576774,-4.686942950475311e-15,-6.572302779005217,-1.8562928971732617e-13,-9.801117178466367,21.08239412619183,-2.1854764966071842,0.6423221736107472,-6.387312619639381,3.7422715303741576,-8.02462538322362,28.0,0.0
0.68,0.0,0.0,6.910986746068937,-2.2497459254288725,-0.680527340873999,-6.466806987760834,-3.8675691356081536,-7.880047966173731,14.000000000000002,-2.268047827189474,-4.531091277649529e-15,-6.670315354876511,-1.4699352846037073e-13,-9.799272816884255,21.08901325393106,-2.2497459254288725,0.6805273408740049,-6.466806987760833,3.8675691356083775,-7.8800479661737075,28.0,0.0
0.6900000000000001,0.0,0.0,6.903980507264017,-2.3148017265363334,-0.7199867381296607,-6.544810804046648,-3.9910546640345013,-7.726895954489613,14.000000000000002,-2.3352410838548203,-4.258387284417033e-15,-6.768306510555576,-1.318944953254686e-13,-9.797089295414068,21.09601949273598,-2.3148017265363334,0.7199867381296671,-6.544810804046647,3.991054664034671,-7.726895954489601,28.0,0.0
0.7000000000000001,0.0,0.0,6.8965750522852876,-2.3806288500717625,-0.7606695347570434,-6.621239390638559,-4.112328211695122,-7.564889432628904,14.000000000000002,-2.403414005454379,-3.968311152173637e-15,-6.86627211352309,-1.305622276959184e-13,-9.794512993627496,21.10342494771471,-2.380628850071763,0.7606695347570498,-6.621239390638558,4.11232821169531,-7.564889432628885,28.0,0.0
0.71,0.0,0.0,6.8887583834850386,-2.4472115685466793,-0.8025394628799386,-6.6960056275909885,-4.230974988938646,-7.393755009112317,14.000000000000002,-2.472566330041967,-3.779063955540183e-15,-6.964207650244823,-1.1368683772161603e-13,-9.791483374799228,21.11124161651496,-2.44721156854668,0.8025394628799456,-6.696005627590988,4.2309749889388115,-7.393755009112295,28.0,0.0
