t,r0_x,r0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y
0.1,0.0,0.0,4.9999960605495035,-0.04904998208960596,-0.00023370833412760875,-0.9809984315314446,-0.011634709434314524,-9.809883931151619,10.0,-0.049050000000000114,1.2708679625395105e-16,-0.9810000000000423,2.7755629825737538e-14,-9.80999999999859,15.000003939450497,-0.04904998208960596,0.00023370833412762819,-0.9809984315314446,0.0116347094342035,-9.80988393115162,20.0,0.0
0.11,0.0,0.0,4.999992979695786,-0.05935045724076799,-0.0003756791444105902,-1.0790967835341785,-0.016908541941457526,-9.809795127193597,10.0,-0.059350499999999966,1.2708724245597337e-16,-1.0790999999999988,5.551120544136645e-14,-9.809999999993996,15.000007020304215,-0.05935045724076799,0.00037567914441060936,-1.0790967835341785,0.016908541941374255,-9.809795127193597,20.0,0.0
0.12,0.0,0.0,4.999987963953882,-0.07063185387188242,-0.0005777358379138718,-1.1771934248793092,-0.02373707666568016,-9.809656179161353,10.0,-0.07063199999532141,8.543972481596244e-17,-1.1771999998487108,-5.5511368071692324e-14,-9.809999999964825,15.000012036046117,-0.07063185387188242,0.0005777358379139851,-1.1771934248793092,0.023737076665763426,-9.809656179161353,20.0,0.0
0.13,0.0,0.0,4.999979693370806,-0.08289404927020537,-0.0008575333478365171,-1.2752866085058174,-0.032319652212114316,-9.809447343491206,10.0,-0.08289449997681761,-9.036200140301869e-17,-1.2752999992693854,0.0,-9.809999999816954,15.000020306629194,-0.08289404927020537,0.0008575333478370206,-1.2752866085058174,0.032319652212114316,-9.809447343491206,20.0,0.0
0.14,0.0,0.0,4.999967853644436,-0.0961371436382916,-0.0012349816886234608,-1.3733770120393394,-0.04298490105677954,-9.809142601053294,10.0,-0.09613799995362962,-3.363800449738507e-16,-1.37339999858608,-2.7756442977366902e-14,-9.809999999449456,15.000032146355563,-0.0961371436382916,0.0012349816886244951,-1.3733770120393392,0.04298490105686281,-9.809142601053292,20.0,0.0
0.15,0.0,0.0,4.999951810103001,-0.11036120294027008,-0.001732633755250356,-1.4714646306034462,-0.056057916539704544,-9.808709481416079,10.0,-0.11036249993374701,-5.896786710164424e-16,-1.471499998068477,4.336808689942018e-19,-9.809999998749973,15.000048189896999,-0.11036120294027008,0.001732633755251913,-1.471464630603446,0.056057916539704544,-9.808709481416079,20.0,0.0
0.16,0.0,0.0,4.999930515986414,-0.12556624204583955,-0.002375754499232644,-1.5695485757944763,-0.07185092380613489,-9.808108316370014,10.0,-0.12556799992270629,-7.994148129587865e-16,-1.569599997888958,8.673617379884035e-19,-9.809999997557147,15.000069484013586,-0.12556624204583955,0.002375754499234598,-1.5695485757944763,0.07185092380613489,-9.808108316370014,20.0,0.0
0.17,0.0,0.0,4.999902512446267,-0.14175222473026838,-0.003192320928625546,-1.6676270756815337,-0.09066310090669111,-9.807291419379485,10.0,-0.14175449992359063,-9.268380725369532e-16,-1.6676999981226017,0.0,-9.809999995564027,15.000097487553733,-0.14175222473026838,0.0031923209286276863,-1.6676270756815335,0.09066310090669111,-9.807291419379485,20.0,0.0
0.18,0.0,0.0,4.999865928545841,-0.15891906367439457,-0.004213022108024066,-1.7656974748064878,-0.11278036676202782,-9.806202246944114,10.0,-0.15892199993703018,-9.452907197950958e-16,-1.7657999987471853,-1.734723475976807e-18,-9.809999992126832,15.00013407145416,-0.15891906367439457,0.004213022108026126,-1.7656974748064878,0.11278036676202785,-9.806202246944114,20.0,0.0
0.19,0.0,0.0,4.999818481260097,-0.177066620464626,-0.005471259158563,-1.8637562341839768,-0.13847513396244435,-9.8047745434391,10.0,-0.17707049996120205,-8.402076930854505e-16,-1.8638999996431853,5.551462067820978e-14,-9.809999985916486,15.000181518739904,-0.17706662046462607,0.005471259158564693,-1.8637562341839766,0.1384751339623333,-9.804774543439104,20.0,0.0
0.2,0.0,0.0,4.999757475475679,-0.1961947055929401,-0.007003145257916922,-1.961798931301403,-0.16800602442454093,-9.80293147119871,10.0,-0.19619999999182997,-6.091165990683295e-16,-1.9620000005937748,-1.734723475976807e-18,-9.809999974320814,15.000242524524321,-0.19619470559294017,0.007003145257917969,-1.961798931301403,0.16800602442454093,-9.80293147119871,20.0,0.0
0.21,0.0,0.0,4.999679803990916,-0.216303078456884,-0.008847505640300183,-2.0598202601189355,-0.20161754599448428,-9.800584727803434,10.0,-0.21631050002218466,-2.6163771271213304e-16,-2.060100001284826,-2.7759045062580867e-14,-9.80999995247593,15.000320196009083,-0.21630307845688407,0.008847505640300343,-2.0598202601189355,0.2016175459945121,-9.800584727803434,20.0,0.0
0.22,0.0,0.0,4.99958194751582,-0.23739144735957463,-0.01104587759646694,-2.1578140310695106,-0.2395397281604063,-9.797633652728967,10.0,-0.23740200004308382,1.805160227066644e-16,-2.1582000013049107,0.0,-9.809999911775863,15.00041805248418,-0.23739144735957474,0.01104587759646605,-2.1578140310695106,0.23953972816040625,-9.797633652728967,20.0,0.0
0.23,0.0,0.0,4.999459974672084,-0.2594594695096985,-0.013642510473711114,-2.25577317105883,-0.2819877151358505,-9.793964325711995,10.0,-0.2594745000428918,6.83538995603503e-16,-2.2563000001452966,-5.5518090125161734e-14,-9.809999837680152,15.000540025327915,-0.2594594695096986,0.01364251047370911,-2.25577317105883,0.2819877151359338,-9.793964325711993,20.0,0.0
0.24,0.0,0.0,4.999309541993089,-0.28250675102151174,-0.0166843656758664,-2.353689723465361,-0.3291613146780248,-9.789448659382938,10.0,-0.28252800000751976,1.2015329260857405e-15,-2.3543999971999505,0.0,-9.809999706609846,15.000690458006911,-0.28250675102151196,0.01668436567586336,-2.353689723465361,0.3291613146780248,-9.789448659382936,20.0,0.0
0.25,0.0,0.0,4.999125893923893,-0.30653284691484056,-0.020221116663306324,-2.45155484814034,-0.381244501130643,-9.78394348890718,10.0,-0.30656249992042595,1.6765068659526579e-15,-2.4524999917655395,5.5538906806873456e-14,-9.809999481693112,15.000874106076107,-0.3065328469148408,0.020221116663302487,-2.45155484814034,0.3812445011305319,-9.783943488907182,20.0,0.0
0.26,0.0,0.0,4.998903862821243,-0.33153726111508053,-0.024305148952944146,-2.549358821407767,-0.43840487131912576,-9.777289661562325,10.0,-0.3315779997626154,2.0383771986954524e-15,-2.550599983041425,-8.329448242250237e-14,-9.809999107092692,15.001096137178756,-0.3315372611150807,0.02430514895293995,-2.549358821407767,0.43840487131926476,-9.777289661562321,20.0,0.0
0.27,0.0,0.0,4.998637868953566,-0.35751944645319683,-0.02899156011823294,-2.6470910360644084,-0.5007930520805607,-9.769311129358062,10.0,-0.3575744995126399,2.2049676394972444e-15,-2.6486999701296714,-5.5538906806873456e-14,-9.809998500618509,15.001362131046433,-0.3575194464531971,0.028991560118229065,-2.647091036064408,0.5007930520806718,-9.769311129358059,20.0,0.0
0.28,0.0,0.0,4.998322071997448,-0.3844784925908734,-0.03432026868098276,-2.744737466728365,-0.5685559732748782,-9.759813607607676,10.0,-0.3845519965741499,2.1976203806629515e-15,-2.7467998964946143,-8.3322237998118e-14,-9.809997534138878,15.00167792800255,-0.3844784925908734,0.03432026868097963,-2.7447374667283655,0.5685559732750449,-9.759813607607668,20.0,0.0
0.29,0.0,0.0,4.997949935414426,-0.4124133086174871,-0.04032953158678078,-2.842280349037033,-0.6417930480444729,-9.74858526783727,10.0,-0.41251048892277953,2.1550956003637913e-15,-2.8448997253809543,-1.3877787807814457e-17,-9.809996017113155,15.002050064585573,-0.41241330861748715,0.040329531586778634,-2.8422803490370336,0.6417930480445286,-9.748585267837266,20.0,0.0
0.3,0.0,0.0,4.997513936589786,-0.441323093296222,-0.047089358892951724,-2.9397025527758744,-0.7205284624817644,-9.735397308919973,10.0,-0.44144997956202126,2.0701948311262056e-15,-2.9429995288843527,-5.555278459468127e-14,-9.809993694185197,15.002486063410213,-0.4413230932962221,0.0470893588929506,-2.9397025527758744,0.7205284624818478,-9.735397308919971,20.0,0.0
0.31,0.0,0.0,4.997006045379012,-0.47120670318211344,-0.05466647178331527,-3.0369837408794806,-0.8047556990530602,-9.720002023837422,10.0,-0.4713704706329769,1.9362777628660985e-15,-3.041099353224329,-5.5566662382489085e-14,-9.809990199613283,15.002993954620987,-0.47120670318211344,0.05466647178331509,-3.036983740879481,0.8047556990531715,-9.720002023837417,20.0,0.0
0.32,0.0,0.0,4.996417729243227,-0.5020626448413466,-0.06312385681447541,-3.134100315108269,-0.8944367880894923,-9.702132280185085,10.0,-0.5022719633443922,1.7496108553219869e-15,-3.1391992171868686,0.0,-9.809985014007415,15.003582270756773,-0.5020626448413466,0.06312385681447606,-3.134100315108269,0.8944367880894921,-9.702132280185085,20.0,0.0
0.33,0.0,0.0,4.995739953249184,-0.5338890748512566,-0.07252076591582053,-3.231025416048479,-0.9895009997309443,-9.681501087555322,10.0,-0.5341544579726568,1.5093673380550007e-15,-3.237299112124423,-2.786659791809143e-14,-9.809977408320924,15.004260046750815,-0.5338890748512566,0.07252076591582188,-3.231025416048479,0.9895009997309998,-9.681501087555318,20.0,0.0
0.34,0.0,0.0,4.994963180069276,-0.5666837998003282,-0.0829127163895233,-3.327728923112175,-1.089843464571007,-9.65780124449659,10.0,-0.5670179538618041,1.2176272104488843e-15,-3.3353990019559094,-2.781108676686017e-14,-9.809966372324102,15.005036819930723,-0.5666837998003282,0.08291271638952517,-3.3277289231121756,1.0898434645710902,-9.657801244496584,20.0,0.0
0.35000000000000003,0.0,0.0,4.994077369981528,-0.6004442762881965,-0.09435149091054075,-3.4241774545372454,-1.1953237272184107,-9.630705073046343,10.0,-0.6008624494235113,8.793772417099937e-16,-3.433498823166711,-5.562217353372034e-14,-9.809950524763517,15.005922630018471,-0.6004442762881965,0.094351490910543,-3.4241774545372463,1.1953237272185504,-9.630705073046332,20.0,0.0
0.36,0.0,0.0,4.993071980869602,-0.6351676109256458,-0.10688513752661422,-3.520334367387401,-1.3057642375834468,-9.599864248793814,10.0,-0.6356879421370996,5.025109708673013e-16,-3.5315984848086774,-5.562217353372034e-14,-9.809928002187728,15.006928019130397,-0.6351676109256457,0.1068851375266167,-3.520334367387402,1.305764237583558,-9.599864248793807,20.0,0.0
0.37,0.0,0.0,4.991935968222792,-0.6708505603346107,-0.12055796965826945,-3.616159757552178,-1.420948785291424,-9.5649097343108,10.0,-0.6714944285495336,9.782870677238634e-17,-3.6296978685001244,-8.354428260304303e-14,-9.809896323203553,15.008064031777206,-0.6708505603346105,0.1205579696582721,-3.6161597575521793,1.420948785291591,-9.564909734310788,20.0,0.0
0.38,0.0,0.0,4.990657785136033,-0.7074895311481755,-0.13541056609881655,-3.7116104597469355,-1.5406208832258828,-9.52545182358968,10.0,-0.7082819042754223,-3.209624719005532e-16,-3.7277968284258325,5.551115123125783e-17,-9.809852224718261,15.009342214863967,-0.7074895311481753,0.1354105660988193,-3.7116104597469373,1.5406208832258823,-9.52545182358968,20.0,0.0
0.39,0.0,0.0,4.98922538230989,-0.7450805800105742,-0.15147977101434984,-3.806640047512856,-1.6644821067817857,-9.481080304847401,10.0,-0.7460503639970183,-7.3724871665470885e-16,-3.8258951913370494,-1.1102230246251565e-16,-9.809791466523489,15.01077461769011,-0.7450805800105738,0.1514797710143527,-3.8066400475128583,1.6644821067817848,-9.481080304847401,20.0,0.0
0.4,0.0,0.0,4.987626208050564,-0.7836194135771908,-0.168798693943748,-3.901198833216947,-1.7921903959871637,-9.431364748688445,10.0,-0.7847998014642178,-1.1315094091706554e-15,-3.9239927565514874,0.0,-9.809708600387875,15.012373791949436,-0.7836194135771902,0.16879869394375116,-3.9011988332169496,1.7921903959871637,-9.431364748688447,20.0,0.0
0.41000000000000003,0.0,0.0,4.9858472082698935,-0.823101388514559,-0.18739670979867412,-3.9952338680520376,-1.9233583281913713,-9.375854928170298,10.0,-0.824530209494561,-1.4813171613063599e-15,-4.022089295953327,0.0,-9.809596699649111,15.014152791730107,-0.8231013885145582,0.1873967097986778,-3.9952338680520407,1.9233583281913713,-9.375854928170298,20.0,0.0
0.42,0.0,0.0,4.9838760075018484,-0.8635214171403357,-0.20728972891937053,-4.088689332101452,-2.0576669844058517,-9.314071737152208,10.0,-0.865241543998552,-1.7687856773078014e-15,-4.120184009788707,-8.393286066166183e-14,-9.809447066733401,15.01612399249815,-0.8635214171403357,0.2072897289193747,-4.088689332101452,2.057666984406019,-9.314071737152194,20.0,0.0
0.43,0.0,0.0,4.981705470697509,-0.904873346372645,-0.22845482011852547,-4.18150431790402,-2.1953067905172725,-9.245467551570309,10.0,-0.9069336070031141,-2.027287614255969e-15,-4.218273882475797,-8.404388296412435e-14,-9.80924890086854,15.018294529302489,-0.904873346372645,0.22845482011853016,-4.18150431790402,2.195306790517442,-9.245467551570295,20.0,0.0
0.44,0.0,0.0,4.979320128331732,-0.9471505809436723,-0.250949171772662,-4.273604898136547,-2.3356416677144467,-9.16953871113125,10.0,-0.9496064696236037,-2.2653570993143662e-15,-4.316360068841288,-1.1191048088221578e-13,-9.808988405293798,15.020679871668266,-0.9471505809436723,0.25094917177266707,-4.273604898136547,2.3356416677146417,-9.169538711131233,20.0,0.0
0.45,0.0,0.0,4.976703289692022,-0.9903456323244039,-0.2748322517880437,-4.364911166874081,-2.4779061927273016,-9.085775315195258,10.0,-0.9932602176572026,-2.4823714106684684e-15,-4.414443769358813,0.0,-9.80864824422976,15.023296710307978,-0.9903456323244039,0.27483225178804904,-4.364911166874081,2.4779061927273,-9.085775315195258,20.0,0.0
0.46,0.0,0.0,4.973838712128337,-1.0344500051384704,-0.30015043081818543,-4.45533822758683,-2.621365832232736,-8.993648553312433,10.0,-1.03789489765641,-2.6766444343953125e-15,-4.512525393758601,0.0,-9.808206844838631,15.026161287871663,-1.0344500051384704,0.3001504308181909,-4.45533822758683,2.621365832232735,-8.993648553312433,20.0,0.0
0.47000000000000003,0.0,0.0,4.9707106010530975,-1.079454197162147,-0.3269369822638531,-4.54479619314016,-2.7653132220083387,-8.892611352541678,10.0,-1.0835105169290422,-2.8454266644634957e-15,-4.610604561027474,0.0,-9.807637563577503,15.029289398946903,-1.079454197162147,0.32693698226385876,-4.54479619314016,2.7653132220083414,-8.892611352541678,20.0,0.0
0.48,0.0,0.0,4.967303609941178,-1.1253476993243527,-0.35521208227306394,-4.633190185794597,-2.9090643330674073,-8.782099285809974,10.0,-1.1301070435382339,-2.9849052027331738e-15,-4.7086800994088485,-2.220446049250313e-16,-9.806907740826984,15.032696390058822,-1.1253476993243527,0.3552120822730699,-4.633190185794597,2.9090643330674055,-8.782099285809974,20.0,0.0
0.49,0.0,0.0,4.963602840329911,-1.1721189957066516,-0.3849828097410868,-4.720420337205831,-3.051954538541146,-8.661531762183909,10.0,-1.177684406302437,-3.090203758956066e-15,-4.806750046402736,-5.639932965095795e-14,-9.80597763795069,15.036397159670088,-1.1721189957066513,0.384982809741093,-4.720420337205831,3.051954538541235,-8.661531762183904,20.0,0.0
0.5,0.0,0.0,4.959593841819091,-1.219755563543251,-0.41624314631044135,-4.806381788424706,-3.193334596700593,-8.53031351848718,10.0,-1.2262424947954207,-3.15538265077545e-15,-4.904811648765742,0.0,-9.804799251819961,15.04040615818091,-1.2197555635432509,0.4162431463104479,-4.806381788424705,3.1933345967005913,-8.53031351848718,20.0,0.0
0.51,0.0,0.0,4.955262612070964,-1.2682438732210037,-0.4489739763708987,-4.8909646898972285,-3.332566567112983,-8.387836429969521,10.0,-1.275781159346272,-3.1734388037261628e-15,-5.002861362511065,8.881784197001252e-16,-9.80331500272353,15.044737387929036,-1.2682438732210035,0.44897397637090575,-4.890964689897228,3.3325665671129805,-8.387836429969521,20.0,0.0
0.52,0.0,0.0,4.950595596810237,-1.317569388279406,-0.4831430870594813,-4.974054201464564,-3.4690196784828977,-8.233481655715288,10.0,-1.3263002110393955,-3.136305751234603e-15,-5.100894852908498,-8.881784197001252e-16,-9.801456292466687,15.049404403189763,-1.3175693882794057,0.4831430870594887,-4.974054201464563,3.469019678482894,-8.233481655715288,20.0,0.0
0.53,0.0,0.0,4.945579689824075,-1.3677165654105985,-0.5187051682604624,-5.0555304923630375,-3.6020661681865587,-8.066622132178948,10.0,-1.377799421714513,-3.0348536346187295e-15,-5.198906994484428,-4.440892098500626e-16,-9.79914193034179,15.054420310175924,-1.367716565410598,0.5187051682604702,-5.055530492363037,3.602066168186667,-8.066622132178917,20.0,0.0
0.54,0.0,0.0,4.940202232962098,-1.4186688544593662,-0.5556018126053672,-5.1352687412241345,-3.7310771148575057,-7.886625425661832,10.0,-1.4302785239666642,-2.8588892030880606e-15,-5.296891871021838,-2.886579864025407e-14,-9.79627642551269,15.059797767037901,-1.4186688544593657,0.5556018126053753,-5.135268741224133,3.731077114857534,-7.8866254256618324,20.0,0.0
0.55,0.0,0.0,4.9344510161363875,-1.4704086984231388,-0.5937615154729715,-5.213139136074498,-3.855418286569172,-7.692856951715806,10.0,-1.4837372111462064,-2.597155813743675e-15,-5.394842775560303,-4.440892098500626e-16,-9.792748145191466,15.065548983863613,-1.4704086984231381,0.5937615154729798,-5.213139136074497,3.855418286569172,-7.692856951715807,20.0,0.0
0.56,0.0,0.0,4.928314277321479,-1.5229175334519898,-0.633099674989303,-5.289006874335935,-3.9744460281623244,-7.484683566398496,10.0,-1.5381751373588144,-2.237333431578213e-15,-5.492752210395992,5.773159728050814e-14,-9.788427338786052,15.071685722678522,-1.5229175334519889,0.6330996749893111,-5.289006874335932,3.974446028162216,-7.484683566398514,20.0,0.0
0.5700000000000001,0.0,0.0,4.921780702554368,-1.576175788848637,-0.67351859202764,-5.362732162825407,-4.087503212045647,-7.261477531040432,10.0,-1.59359191746548,-1.7660386294758736e-15,-5.59061188708167,2.886579864025407e-14,-9.7831640289524,15.078219297445633,-1.5761757888486359,0.6735185920276477,-5.362732162825404,4.08750321204559,-7.261477531040444,20.0,0.0
0.58,0.0,0.0,4.9148539698929,-1.630168328589531,-0.714715352655112,-5.434261512103274,-4.195380293450075,-7.022365311547229,10.0,-1.649983581442952,-1.2447533067775536e-15,-5.68836668934067,2.842170943040401e-14,-9.776806414305781,15.0851460301071,-1.6301683285895308,0.7147153526551205,-5.434261512103273,4.19538029344999,-7.022365311547247,20.0,0.0
0.59,0.0,0.0,4.907566761053642,-1.684888484115433,-0.7560647801264722,-5.503689043607913,-4.301692347030054,-6.765945010574921,10.0,-1.707339621668724,-8.935132887643642e-16,-5.785880937865561,1.7763568394002505e-15,-9.769227304560282,15.092433238946358,-1.6848884841154328,0.7560647801264803,-5.5036890436079124,4.301692347030048,-6.765945010574922,20.0,0.0
0.6,0.0,0.0,4.899897822425584,-1.7403061752881552,-0.7977277724126688,-5.570734399774841,-4.404506550202559,-6.491771278546971,10.0,-1.7656631012528057,-6.5956240363101845e-16,-5.883199427491931,3.019806626980426e-14,-9.76020000777956,15.100102177574417,-1.740306175288155,0.7977277724126766,-5.57073439977484,4.404506550202498,-6.491771278546982,20.0,0.0
0.61,0.0,0.0,4.891823660866461,-1.7963881626152807,-0.8398928669211616,-5.635099294771946,-4.501572584241401,-6.199517806000065,10.0,-1.8249573988890078,-4.753043313241621e-16,-5.980369570247576,8.881784197001252e-16,-9.749454920071953,15.10817633913354,-1.7963881626152804,0.839892866921169,-5.635099294771944,4.501572584241401,-6.199517806000066,20.0,0.0
0.62,0.0,0.0,4.883323313892722,-1.8530998765830728,-0.8827100927964039,-5.696498749154962,-4.59079897370205,-5.888899628883425,10.0,-1.8852250210357893,-2.827143537909991e-16,-6.077425743914473,8.970602038971265e-14,-9.736682465054054,15.11667668610728,-1.8530998765830726,0.8827100927964109,-5.696498749154961,4.590798973701929,-5.888899628883436,20.0,0.0
0.63,0.0,0.0,4.8743783496795245,-1.9104054176564764,-0.9262909709198434,-5.754661089867471,-4.6702476385475435,-5.559677102210172,10.0,-1.9464676019162577,-3.333935497929357e-17,-6.174389292028787,8.43769498715119e-14,-9.72152968363413,15.125621650320477,-1.910405417656476,0.9262909709198497,-5.75466108986747,4.670247638547366,-5.5596771022102045,20.0,0.0
0.64,0.0,0.0,4.864972867060733,-1.9682675562791165,-0.9707085139099212,-5.809327950240899,-4.738128454858437,-5.211660163690114,10.0,-2.008685903518169,3.1170217916263117e-16,-6.271268523880862,5.684341886080802e-14,-9.70359679429409,15.135027132939268,-1.9682675562791163,0.9707085139099267,-5.809327950240898,4.738128454858355,-5.211660163690125,20.0,0.0
0.65,0.0,0.0,4.855093495528925,-2.0266477328733,-1.0159972261220727,-5.860254269994519,-4.792793857090878,-4.844712866221094,10.0,-2.0718798155939275,7.81720160685894e-16,-6.368058714515231,5.861977570020827e-14,-9.682433779826978,15.144906504471077,-2.0266477328732995,1.015997226122077,-5.860254269994518,4.792793857090729,-4.844712866221132,20.0,0.0
0.66,0.0,0.0,4.844729395235383,-2.085506057840013,-1.0621531036487273,-5.907208295235447,-4.83273351620889,-4.45875815436642,10.0,-2.1360483556605865,1.3964528996410532e-15,-6.464742104730609,8.704148513061227e-14,-9.657537054756851,15.155270604764619,-2.0855060578400124,1.0621531036487304,-5.9072082952354465,4.832733516208748,-4.458758154366447,20.0,0.0
0.67,0.0,0.0,4.8338722569901025,-2.1448013115589237,-1.109133634319308,-5.9499715784586495,-4.85656912885252,-4.053782856194701,10.0,-2.201189668999847,2.1660671040781046e-15,-6.561287901079893,9.059419880941277e-14,-9.628346265430757,15.166127743009898,-2.1448013115589233,1.1091336343193094,-5.9499715784586495,4.8565691288524135,-4.053782856194716,20.0,0.0
0.68,0.0,0.0,4.822516302261787,-2.2044909443883816,-1.1568577977002317,-5.988338978546935,-4.863049352948874,-3.629842858157531,10.0,-2.2673010286580597,3.0911578800464922e-15,-6.657652275870165,8.526512829121202e-14,-9.594241272037877,15.177483697738214,-2.2044909443883807,1.1568577977002314,-5.988338978546936,4.86304935294865,-3.6298428581575983,20.0,0.0
0.6900000000000001,0.0,0.0,4.81065828317785,-2.264531076665415,-1.20520606509491,-6.02211866077096,-4.8510449247792415,-3.1870684270760705,10.0,-2.334378835446222,4.162748731595094e-15,-6.753778367162692,2.3092638912203256e-14,-9.554539358600032,15.18934171682215,-2.2645310766654143,1.2052060650949075,-6.0221186607709605,4.851044924779131,-3.1870684270761114,20.0,0.0
0.7000000000000001,0.0,0.0,4.798297482524414,-2.324876498705735,-1.2540203995437473,-6.051132096789225,-4.819543991444192,-2.725669639851528,10.0,-2.4024186179399813,5.362291560772234e-15,-6.849596278772924,2.4868995751603507e-14,-9.50849271332109,15.201702517475587,-2.324876498705734,1.2540203995437427,-6.051132096789226,4.819543991444149,-2.7256696398515468,20.0,0.0
0.71,0.0,0.0,4.785435713746311,-2.385480670803732,-1.3031042558241424,-6.075214064648078,-4.7676476908815,-2.245941878260136,10.0,-2.4714150324796322,6.66166666762565e-15,-6.945023080270493,6.394884621840902e-14,-9.455286217620506,15.21456428625369,-2.385480670803731,1.303104255824135,-6.07521406464808,4.767647690881347,-2.245941878260181,20.0,0.0
0.72,0.0,0.0,4.772077320947082,-2.4462957232324793,-1.352222580450489,-6.094212648781712,-4.694566009091005,-1.7482713431895238,10.0,-2.5413618631701205,8.02318275020259e-15,-7.03996280697922,8.704148513061227e-14,-9.394035577753439,15.22792267905292,-2.4462957232324785,1.352222580450479,-6.094212648781715,4.694566009090828,-1.7482713431895736,20.0,0.0
0.73,0.0,0.0,4.758229178888977,-2.507272456243729,-1.4011018116741734,-6.1079892400121665,-4.599613940994747,-1.2331405399760182,10.0,-2.6122520218810363,9.399576904549669e-15,-7.134306459977106,0.0,-9.323785828188818,15.241770821111023,-2.5072724562437276,1.401101811674161,-6.107989240012171,4.599613940994757,-1.2331405399760254,20.0,0.0
