t,r0_x,r0_y,rdot0_x,rdot0_y,rddot0_x,rddot0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y,rdot4_x,rdot4_y,rddot4_x,rddot4_y,rLeft_x,rLeft_y,rRight_x,rRight_y
1.9000000000000001,5.903398366325572,-5.152883247991327,0.09088844442744448,1.247728600861092,-14.683670568473445,2.619260405516572,11.549372841500489,-10.11311031417966,1.5950928999278575,3.581275844639534,-9.526156945763447,23.732524927051976,18.0,-13.01768388183324,7.379599372776218e-14,1.456861236209397,4.831690603168681e-13,43.1246550035315,24.45062715849952,-10.113110314179654,-1.595092899927971,3.5812758446394604,9.526156945762324,23.73252492705106,30.096601633674428,-5.152883247991335,-0.09088844442739497,1.247728600861118,14.683670568474327,2.6192604055175384,0.0,0.0,36.0,0.0
1.9100000000000001,5.903551637522415,-5.140262413210873,-0.054150130291451326,1.2737985945951684,-14.380352385393365,2.6322068715738016,11.56484468561482,-10.076122803304598,1.4972080792002138,3.816303174560839,-9.955481225096534,23.231838622871678,18.0,-13.000954402445283,8.020674592864235e-14,1.888662244128195,2.5579538487363607e-13,43.25184758678512,24.435155314385185,-10.076122803304592,-1.497208079200341,3.8163031745607543,9.95548122509561,23.231838622870967,30.096448362477584,-5.1402624132108805,0.054150130291510834,1.2737985945952046,14.38035238539419,2.6322068715746685,0.0,0.0,36.0,0.0
1.92,5.902258002348531,-5.1273756357781055,-0.19591651199530324,1.299994412431848,-14.040738212518193,2.655901137539688,11.579322745766339,-10.036811378556779,1.3951194789658408,4.046230363434576,-10.33959231600862,22.696107868247857,18.0,-12.979900457477191,8.511873332378708e-14,2.321511227957944,3.410605131648481e-13,43.3458223067218,24.420677254233667,-10.036811378556774,-1.3951194789659795,4.046230363434484,10.339592316007781,22.69610786824711,30.097741997651468,-5.127375635778113,0.19591651199537163,1.2999944124318932,14.040738212518932,2.6559011375405266,0.0,0.0,36.0,0.0
1.93,5.899556734027571,-5.114223199091716,-0.33411215200855127,1.3264538012594653,-13.667855147650329,2.690192400317928,11.592766249594911,-9.995228300913823,1.2893588545193935,4.270680012235852,-10.67713013288774,22.126810107051803,18.0,-12.954513563705074,8.827598032165638e-14,2.755095241250187,1.7053025658242404e-13,43.4057020402969,24.40723375040509,-9.99522830091382,-1.2893588545195414,4.2706800122357516,10.677130132887356,22.126810107051355,30.10044326597243,-5.114223199091723,0.33411215200862765,1.3264538012595182,13.667855147650641,2.690192400318425,0.0,0.0,36.0,0.0
1.94,5.89549289369538,-5.100805023440057,-0.4684760741869112,1.3533242922358881,-13.265014463220439,2.7349220519400053,11.60513802228553,-9.951429327895069,1.180499214327067,4.489271793451306,-10.96683058007595,21.525590927137003,18.000000000000004,-12.924788594505005,8.940276413314352e-14,3.189104430141242,-3.694822225952521e-13,43.430502905795066,24.39486197771447,-9.951429327895065,-1.1804992143272202,4.489271793451201,10.96683058007622,21.525590927136875,30.104507106304624,-5.1008050234400635,0.4684760741869929,1.353324292235947,13.265014463220552,2.734922051940446,0.0,0.0,36.0,0.0
1.95,5.8901173304,-5.087120666001146,-0.5987848749173843,1.3807632007885184,-12.835814717799565,2.789938155761506,11.616404486568308,-9.905473713561571,1.0691548200265883,4.701622451079134,-11.207506957122405,20.894246598671785,18.000000000000004,-12.89072377985301,8.820361477157555e-14,3.6232320333522408,-3.552713678800501e-13,43.41914497308126,24.38359551343169,-9.90547371356157,-1.069154820026743,4.701622451079025,11.207506957122717,20.894246598671728,30.1098826696,-5.087120666001152,0.5987848749174685,1.380763200788582,12.835814717799735,2.7899381557618614,0.0,0.0,36.0,0.0
1.96,5.883484902893912,-5.073168626012205,-0.7248508265593168,1.4089349391087194,-12.383905349977056,2.8549389063747004,11.626537041212506,-9.857424553107142,0.9559680988490017,4.9073521056792995,-11.398265389781216,20.234851548277092,18.000000000000004,-12.852320431859622,8.437246908168729e-14,4.057170081990247,-3.836930773104541e-13,43.37038783751977,24.373462958787492,-9.85742455310714,-0.9559680988491507,4.907352105679193,11.39826538978167,20.234851548277092,30.11651509710609,-5.073168626012209,0.7248508265594031,1.4089349391087849,12.383905349976885,2.8549389063748567,0.0,0.0,36.0,0.0
1.97,5.87561503101347,-5.0589309617088345,-0.8464345204062567,1.4379085398149098,-11.907797097069448,2.925787033059395,11.635539944587798,-9.807355467987396,0.8412656053461136,5.106266294512273,-11.543384489017754,19.5527869135502,18.000000000000004,-12.809577821049386,7.801265915876571e-14,4.49048583174856,-5.258016244624741e-13,43.28131367154927,24.3644600554122,-9.807355467987396,-0.8412656053462555,5.106266294512167,11.54338448901862,19.552786913550534,30.124384968986536,-5.058930961708838,0.8464345204063407,1.4379085398149762,11.907797097068965,2.9257870330592244,0.0,0.0,36.0,0.0
1.98,5.866546806258214,-5.044395872076148,-0.9632365513674517,1.467673795110779,-11.408560392404382,3.000132802614077,11.643402669716089,-9.755337037910495,0.7253811014163947,5.2982266754935585,-11.644439235801244,18.85175410281399,18.000000000000004,-12.762503866508352,6.965148920716847e-14,4.922714687063498,-4.973799150320701e-13,43.15009338065562,24.356597330283908,-9.755337037910495,-0.7253811014165266,5.298226675493456,11.644439235802167,18.85175410281437,30.133453193741794,-5.044395872076151,0.9632365513675322,1.4676737951108452,11.408560392403842,3.000132802613807,0.0,0.0,36.0,0.0
1.99,5.8563354222350945,-5.02955750067975,-1.07499094154817,1.4982232568473253,-10.889239044605091,3.077029317364522,11.650107293173049,-9.701437697336445,0.6087408229410847,5.483077744881667,-11.701154410631474,18.13424928885197,18.000000000000007,-12.711113466065537,5.976363362679992e-14,5.353413813689626,-9.805489753489383e-13,42.97563472125408,24.349892706826946,-9.701437697336447,-0.6087408229412039,5.4830777448815695,11.701154410633052,18.134249288852658,30.143664577764913,-5.029557500679752,1.074990941548245,1.4982232568473897,10.889239044604437,3.077029317364252,0.0,0.0,36.0,0.0
2.0,5.845036411327454,-5.0144098771881636,-1.1814649280148914,1.5295437119730635,-10.352694411236769,3.155400228605062,11.655641599954492,-9.645726977018787,0.49176681268502553,5.660687680974792,-11.713555434692395,17.40289115577766,18.000000000000007,-12.655425794155121,4.877016989834801e-14,5.782134501745681,-1.1084466677857563e-12,42.75686802394357,24.3443584000455,-9.64572697701879,-0.4917668126851296,5.660687680974702,11.713555434693916,17.40289115577839,30.15496358867255,-5.014409877188165,1.1814649280149592,1.5295437119731243,10.35269441123603,3.155400228604721,0.0,0.0,36.0,0.0
2.0100000000000002,5.832705644695022,-4.998946917372831,-1.2824589627953105,1.561616182534026,-9.801599029554922,3.234051079702427,11.659999083476375,-9.5882755040046,0.3748769202966593,5.830948344110818,-11.681961498052061,16.66040444190388,18.000000000000007,-12.595464301816445,3.7038578583284015e-14,6.208422165714578,-1.1652900866465643e-12,42.49276043580288,24.340000916523618,-9.588275504004603,-0.37487692029674535,5.830948344110736,11.681961498053823,16.660404441904717,30.167294355304985,-4.998946917372832,1.282458962795369,1.561616182534082,9.801599029553984,3.2340510797019153,0.0,0.0,36.0,0.0
2.02,5.819399332273917,-4.983162423108114,-1.3778067128783253,1.5944159256737598,-9.2384300385622,3.3116804270961087,11.663178945574803,-9.529155001634503,0.2584848023080395,5.993775276667295,-11.606980410101414,15.909603929977452,18.000000000000007,-12.531256716694019,2.4882743323863874e-14,6.631816344443362,-1.1652900866465643e-12,42.182329701711026,24.33682105442519,-9.529155001634507,-0.25848480230810567,5.993775276667223,11.606980410103205,15.909603929978319,30.18060066772609,-4.983162423108115,1.3778067128783724,1.594415925673809,9.238430038561376,3.311680427095668,0.0,0.0,36.0,0.0
2.0300000000000002,5.805174022776644,-4.9670500823712915,-1.46737506021406,1.6279124336333328,-8.66546246556112,3.3868907738224596,11.66518609650602,-9.468438289542647,0.1429999221348046,6.149107703061483,-11.489505098533172,15.153378962019696,18.000000000000007,-12.462835043037499,1.2562950843125269e-14,7.051850701143316,-1.4495071809506044e-12,41.8246572602292,24.33481390349397,-9.468438289542652,-0.1429999221348489,6.149107703061422,11.489505098535403,15.153378962020883,30.194825977223363,-4.967050082371292,1.4673750602140938,1.6279124336333741,8.66546246556004,3.386890773821735,0.0,0.0,36.0,0.0
2.04,5.790086603692102,-4.950603469242565,-1.5510641017138362,1.6620694337513247,-8.084762444144673,3.458199347860033,11.66603115494642,-9.406199283656724,0.028827550076215402,6.296908529750299,-11.330711683120754,14.394678542822264,18.000000000000007,-12.390235561701722,2.85890944891647e-16,7.468053023389814,-1.4352963262354024e-12,41.418900460834934,24.33396884505357,-9.40619928365673,-0.028827550076236275,6.296908529750251,11.33071168312307,14.394678542823529,30.209913396307908,-4.950603469242565,1.551064101713855,1.6620694337513564,8.084762444143337,3.45819934785918,0.0,0.0,36.0,0.0
2.05,5.774194301285574,-4.9338160439050505,-1.6288071492501983,1.6968448884638359,-7.498180425322715,3.524048754458578,11.66573044799254,-9.342512996197962,-0.0836312366848806,6.437164345230363,-11.13205905127598,13.636497081900659,18.000000000000007,-12.313498830146674,-1.1795343486231632e-14,7.879945223122457,-1.3642420526593924e-12,40.96430374417152,24.33426955200745,-9.342512996197968,0.08363123668488437,6.437164345230329,11.132059051278276,13.636497081901867,30.225805698714435,-4.9338160439050505,1.6288071492502003,1.6968448884638572,7.4981804253213795,3.5240487544577537,0.0,0.0,36.0,0.0
2.06,5.757554680598733,-4.916681152644785,-1.700570729656902,1.7321909953044838,-6.907344439102147,3.5828175277369514,11.664306011161061,-9.27745553568112,-0.19397955408203305,6.569885420037979,-10.895289863807172,12.881860808727014,18.000000000000007,-12.232669682437505,-2.3581256484855508e-14,8.287043336645015,-1.3642420526593924e-12,40.46020866471275,24.33569398883893,-9.277455535681128,0.1939795540820617,6.5698854200379575,10.895289863809438,12.881860808728293,30.242445319401277,-4.916681152644785,1.7005707296568868,1.7321909953044945,6.907344439100825,3.5828175277360845,0.0,0.0,36.0,0.0
2.07,5.740225645449641,-4.899192027850728,-1.766354584728906,1.768054186904399,-6.313653460229588,3.6328306022917776,11.661785588388808,-9.211104106914512,-0.3018247111651753,6.695105706749115,-10.62243292129238,12.133814880628949,18.000000000000007,-12.147797229244537,-3.502594900480581e-14,8.68885752462537,-1.1937117960769683e-12,39.90606267514029,24.338214411611183,-9.211104106914517,0.30182471116522924,6.695105706749108,10.622432921294404,12.13381488063,30.259774354550366,-4.899192027850728,1.766354584728873,1.768054186904398,6.3136534602284655,3.632830602291053,0.0,0.0,36.0,0.0
2.08,5.72226543843275,-4.881341788014752,-1.826191671222393,1.8043751309922333,-5.718270928849321,3.672369720373881,11.65820263203275,-9.143537010999964,-0.40677821010065784,6.812882839979447,-10.315806823833569,11.39541118714496,18.000000000000007,-12.058934857843235,-4.613711891912685e-14,9.084892072095647,-1.3926637620897964e-12,39.301426633129864,24.34179736796724,-9.14353701099997,0.4067782101007362,6.812882839979453,10.3158068238358,11.39541118714604,30.277734561567257,-4.881341788014752,1.826191671222344,1.8043751309922218,5.718270928848142,3.6723697203731565,0.0,0.0,36.0,0.0
2.09,5.703732640918899,-4.8631234377316535,-1.880148160854747,1.8410887303941508,-5.122118474424354,3.6996837843823176,11.653596302870005,-9.074833645332864,-0.5084557461712094,6.9232981363843145,-9.97802485945752,10.66969683918425,18.000000000000007,-11.96614023211425,-5.697606102007715e-14,9.474645388452068,-1.2221335055073723e-12,38.64598103350315,24.346403697129986,-9.074833645332868,0.5084557461713106,6.923298136384332,9.978024859459339,10.669696839185109,30.296267359081106,-4.8631234377316535,1.880148160854683,1.8410887303941295,5.122118474423473,3.6996837843818344,0.0,0.0,36.0,0.0
2.1,5.68468564299747,-4.844529865118642,-1.928316727422945,1.8781213511343984,-4.525854124899993,3.712995520812841,11.648011047378386,-9.005074068355398,-0.6064860553063022,7.026459310487952,-9.611962350564909,9.959675775058118,18.000000000000007,-11.86947546077033,-6.762700445383098e-14,9.857609195154495,-1.1368683772161603e-12,37.93956797726602,24.351988952621607,-9.005074068355404,0.606486055306419,7.026459310487979,9.61196235056687,9.959675775059113,30.31531435700254,-4.844529865118642,1.9283167274228667,1.8781213511343693,4.525854124898899,3.712995520812102,0.0,0.0,36.0,0.0
2.11,5.665172707315332,-4.825556572811776,-1.9706223340414997,1.9152988136410232,-3.930165797247213,3.7109228537070056,11.641481048375738,-8.934325297087534,-0.7007308792115378,7.12257456852912,-9.218955513673862,9.267105154077088,18.000000000000007,-11.769013196392018,-7.739854867268319e-14,10.23325451696594,-9.805489753489383e-13,37.18345911857372,24.35851895162426,-8.93432529708754,0.7007308792116705,7.1225745685291555,9.218955513675354,9.267105154077912,30.334827292684675,-4.825556572811777,1.9706223340414115,1.9152988136409879,3.9301657972464454,3.710922853706508,0.0,0.0,36.0,0.0
2.12,5.645255658490088,-4.806206594595241,-2.0070222082861515,1.9524180207039812,-3.3374455199595587,3.693415799071703,11.63403711913773,-8.862651755001156,-0.7909593915211663,7.211853734747139,-8.798814364697208,8.59267588557051,18.000000000000007,-11.664833090633184,-8.588405849166002e-14,10.601083327007498,-7.815970093361102e-13,36.37956104634995,24.36596288086227,-8.86265175500116,0.7909593915213122,7.211853734747182,8.7988143646985,8.592675885571142,30.35474434150992,-4.806206594595241,2.007022208286055,1.952418020703941,3.3374455199587487,3.6934157990712198,0.0,0.0,36.0,0.0
2.13,5.625001038463502,-4.786484931026584,-2.037553068752524,1.9893021754129414,-2.7502713799866285,3.6606646503477283,11.625716317990458,-8.790119762604178,-0.8768577283452601,7.294484796472113,-8.351526332320852,7.937067359357679,18.000000000000004,-11.557017306881939,-9.29937215861211e-14,10.960629707391455,-5.400124791776761e-13,35.52971664740683,24.37428368200954,-8.790119762604181,0.8768577283454164,7.29448479647216,8.351526332321868,7.937067359358226,30.374998961536505,-4.7864849310265845,2.03755306875242,1.989302175412897,2.750271379985918,3.6606646503473304,0.0,0.0,36.0,0.0
2.14,5.604472983887695,-4.766397474396401,-2.062268674178328,2.0257805454117985,-2.1709604711218446,3.6128620027215437,11.616559262515736,-8.716793832201502,-0.9581247985564312,7.370659624906283,-7.877172624657426,7.300859250633268,18.000000000000004,-11.445651545167408,-9.863543055671196e-14,11.311450058075003,-4.263256414560601e-13,34.635950133940085,24.383440737484264,-8.716793832201505,0.958124798556595,7.370659624906334,7.877172624658158,7.300859250633609,30.39552701611231,-4.766397474396403,2.0622686741782177,2.0257805454117515,2.1709604711213615,3.6128620027213447,0.0,0.0,36.0,0.0
2.15,5.583733226125155,-4.745951008728341,-2.0812398234433505,2.061688462898662,-1.6015625157549636,3.5502000780929723,11.606610129551084,-8.642736667895035,-1.0344722837898004,7.440573975124003,-7.375944252259821,6.684546396771433,18.000000000000004,-11.33082504215976,-1.0271478292936151e-13,11.653123096860103,-3.268496584496461e-13,33.70044189264905,24.393389870448917,-8.642736667895038,1.0344722837899694,7.440573975124058,7.375944252260297,6.684546396771667,30.41626677387485,-4.745951008728343,2.0812398234432354,2.0616884628986125,1.601562515754722,3.5502000780928586,0.0,0.0,36.0,0.0
2.16,5.562841091248726,-4.7251532097791,-2.0945543555694663,2.0968673246258667,-1.043853514675817,3.4728678615716735,11.59591665518974,-8.568009165583666,-1.1056246384430266,7.504427486071768,-6.848160141478907,6.088554622019503,18.0,-11.212630571170173,-1.0513508115528402e-13,11.985249859393615,7.105427357601002e-14,32.725501396286106,24.404083344810264,-8.568009165583668,1.105624638443198,7.504427486071823,6.848160141478843,6.088554622019446,30.43715890875128,-4.725153209779102,2.0945543555693478,2.096867324625816,1.0438535146757886,3.4728678615716735,0.0,0.0,36.0,0.0
2.17,5.541853500041615,-4.704012645038426,-2.102317149720628,2.1311645918999624,-0.49932943599841906,3.3810481022232626,11.58453013478065,-8.492670412963289,-1.1713190896762802,7.562423680568183,-6.2942873951922,5.513257223874968,18.0,-11.091164442150873,-1.0579733261097764e-13,12.307453699167173,3.126388037344441e-13,31.713538655519386,24.415469865219357,-8.49267041296329,1.1713190896764514,7.562423680568239,6.294287395191503,5.513257223874691,30.458146499958385,-4.7040126450384285,2.1023171497205064,2.1311645918999114,0.4993294359989022,3.3810481022235184,0.0,0.0,36.0,0.0
2.18,5.520824967997391,-4.682538773729113,-2.1046501252028715,2.1644337905817244,0.030800049260179208,3.274914227002272,11.572505422928472,-8.416777689526784,-1.2313056374122664,7.614769965303991,-5.714963751678432,4.958991810124944,18.0,-10.966526501695094,-1.0460024959822539e-13,12.619380287517307,3.410605131648481e-13,30.667034745839928,24.427494577071535,-8.416777689526786,1.2313056374124351,7.614769965304046,5.714963751677658,4.9589918101246315,30.47917503200261,-4.682538773729116,2.104650125202749,2.1644337905816737,-0.03080004925971025,3.2749142270026272,0.0,0.0,36.0,0.0
2.19,5.499807605319984,-4.66074194680701,-2.101692241464314,2.196534511086142,0.545617781307584,3.154627214009638,11.55990093349358,-8.340386466564036,-1.2853470543362047,7.661677630842051,-5.111022281039062,4.426077152157953,18.0,-10.83882013303712,-1.0144024934409478e-13,12.920697613625325,5.542233338928781e-13,29.588511996428522,24.44009906650643,-8.340386466564036,1.2853470543363676,7.661677630842103,5.111022281037805,4.426077152157363,30.500192394680013,-4.660741946807015,2.101692241464192,2.196534511086093,-0.5456177813065892,3.1546272140102207,0.0,0.0,36.0,0.0
2.2,5.478851116923684,-4.638633406961012,-2.093599498095156,2.2273324083824315,1.0445052760046423,3.020332469431297,11.546778639592054,-8.263550407161908,-1.3332188858958482,7.703361851617354,-4.483518341897245,3.914829699057245,17.999999999999996,-10.708152256052234,-9.621145400093742e-14,13.211095984517424,8.384404281969182e-13,28.48050447368726,24.453221360407955,-8.263550407161908,1.3332188858960015,7.703361851617403,4.483518341895774,3.914829699056627,30.521148883076314,-4.6386334069610164,2.093599498095036,2.2273324083823853,-1.0445052760038607,3.0203324694317804,0.0,0.0,36.0,0.0
2.21,5.458002802433144,-4.616225288613065,-2.0805449348276785,2.2566992019940226,1.5271488446786208,2.8721567518136357,11.533204073595693,-8.186321366204277,-1.3747094503014639,7.740041685937012,-3.833758799072015,3.425579379052232,17.999999999999996,-10.57463332725678,-8.88056906463902e-14,13.490288025064586,1.0373923942097463e-12,27.34552942966271,24.46679592640432,-8.186321366204277,1.3747094503016046,7.740041685937056,3.8337587990701536,3.425579379051415,30.54199719756685,-4.61622528861307,2.0805449348275626,2.256699201993981,-1.5271488446772423,2.872156751814474,0.0,0.0,36.0,0.0
2.22,5.437307556183378,-4.593530617918165,-2.0627186315362436,2.284512675998571,1.9935456790769734,2.7102051877311357,11.519246327132002,-8.108749390371997,-1.409619838525852,7.771940075980266,-3.163333475688617,2.958684301118618,17.999999999999996,-10.438377339808097,-7.911249128337339e-14,13.75800867798268,1.1368683772161603e-12,26.186060412828844,24.480753672868012,-8.108749390371997,1.4096198385259762,7.771940075980305,3.1633334756864144,2.958684301117673,30.562692443816616,-4.59353061791817,2.0627186315361348,2.284512675998535,-1.993545679075396,2.7102051877320736,0.0,0.0,36.0,0.0
2.23,5.41680786721976,-4.5705633127643575,-2.0403277082372986,2.310656679027948,2.44400991598917,2.5345584244123405,11.504978051084203,-8.03088271814293,-1.4377639143043304,7.799283847798481,-2.474148781090811,2.514543960887787,17.999999999999996,-10.299501823504585,-6.701909284009327e-14,14.014015203832358,1.0942358130705543e-12,25.004502753655387,24.49502194891581,-8.03088271814293,1.4377639143044325,7.79928384779851,2.474148781088701,2.514543960886927,30.583192132780233,-4.570563312764363,2.0403277082371996,2.3106566790279186,-2.444009915987806,2.5345584244131505,0.0,0.0,36.0,0.0
2.24,5.396543819298026,-4.547338182772736,-2.0135963250893676,2.3350211242682484,2.8791787008248946,2.345269967520922,11.490475455591225,-7.95276777979192,-1.458968314134744,7.822303711315147,-1.7684634195658617,2.0936105525429074,17.999999999999993,-10.158127844785637,-5.241043717003866e-14,14.258087181019153,1.6910917111090384e-12,23.80317213806532,24.50952454440879,-7.952767779791919,1.4589683141348195,7.822303711315166,1.7684634195628917,2.093610552541735,30.603456180701965,-4.547338182772743,2.0135963250892823,2.3350211242682284,-2.879178700823104,2.3452699675220163,0.0,0.0,36.0,0.0
2.25,5.376551203581263,-4.523868450336701,-1.9826343079296753,2.3574639956929215,3.2997096413713365,2.142433797066845,11.47580672620406,-7.874447687206027,-1.4732089159680188,7.841269206220705,-1.0478793577571182,1.696053567813907,17.999999999999993,-10.01437632561497,-3.581291152044798e-14,14.489990362247195,1.6342482922482304e-12,22.58458171251452,24.524193273795955,-7.874447687206025,1.473208915968065,7.841269206220713,1.0478793577541126,1.6960535678127417,30.623448796418728,-4.523868450336707,1.9826343079296072,2.3574639956929127,-3.299709641369475,2.1424337970679677,0.0,0.0,36.0,0.0
2.2600000000000002,5.356871181095022,-4.500172634858303,-1.9474446678383615,2.377808545197257,3.704911606509569,1.9270881998797567,11.461029013526478,-7.795959829755142,-1.4804700653651908,7.85644727411452,-0.3123573955183758,1.3212795221512739,17.999999999999993,-9.8683661725077,-1.8482568064365243e-14,14.709535446917242,1.7479351299698465e-12,21.35149298879518,24.53897098647354,-7.79595982975514,1.480470065365206,7.856447274114516,0.31235739551513575,1.3212795221500517,30.64312881890497,-4.50017263485831,1.94744466783831,2.377808545197259,-3.704911606507551,1.9270881998809362,0.0,0.0,36.0,0.0
2.27,5.3375527136742935,-4.476278745015535,-1.9082514009571345,2.395947455993993,4.093839081504683,1.7007799016134673,11.446217816359296,-7.717340315552945,-1.480439594271873,7.868021104686752,0.43690112590802244,0.9689748281466368,17.999999999999993,-9.720222346778396,-6.874290411903694e-16,14.916649624335253,1.6910917111090384e-12,20.10606971015246,24.55378218364072,-7.717340315552943,1.480439594271857,7.868021104686736,-0.4369011259111346,0.9689748281454502,30.662447286325698,-4.4762787450155415,1.9082514009571003,2.3959474559940057,-4.093839081502779,1.70077990161459,0.0,0.0,36.0,0.0
2.2800000000000002,5.318641883690259,-4.452214550461439,-1.8652701508535026,2.411784373025027,4.465827235437075,1.4649602511728563,11.431449405363797,-7.638623299238146,-1.4728517079506944,7.876179971184836,1.1984264371006006,0.6389285040248769,17.999999999999993,-9.570070257953374,1.730544324162209e-14,15.111267136653154,1.8189894035458565e-12,18.850310400247764,24.56855059463622,-7.638623299238144,1.4728517079506467,7.876179971184808,-1.198426437103933,0.6389285040236263,30.68135811630973,-4.452214550461445,1.8652701508534861,2.4117843730250508,-4.465827235434972,1.4649602511740287,0.0,0.0,36.0,0.0
2.29,5.30018174233567,-4.428007428754694,-1.8187030900004757,2.425232491276546,4.820494452351809,1.2209785473668848,11.416800400448293,-7.559840943785973,-1.4574934030394686,7.881120903131005,1.9704839301885855,0.33102508660505414,17.999999999999993,-9.418035631891863,3.520616714016274e-14,15.293327389216055,1.7763568394002505e-12,17.58605413582319,24.583199599551723,-7.559840943785972,1.4574934030393891,7.881120903130966,-1.9704839301918753,0.33102508660388885,30.69981825766432,-4.4280074287547,1.8187030900004773,2.4252324912765806,-4.820494452349692,1.220978547368107,0.0,0.0,36.0,0.0
2.3000000000000003,5.282212309624846,-4.403684365359604,-1.7687389197765486,2.436214555779028,5.157745665389669,0.9700805178151573,11.402347770768136,-7.481023420508149,-1.4342044675511922,7.883048686322293,2.7510455514949896,0.04524405121938635,17.999999999999993,-9.264244510785955,5.2702041674073746e-14,15.46277495056231,1.7337242752546445e-12,16.314979714727016,24.59765222923188,-7.481023420508148,1.4342044675510814,7.883048686322243,-2.751045551498123,0.045244051218320536,30.717787690375143,-4.403684365359609,1.7687389197765686,2.4362145557790735,-5.157745665387722,0.9700805178162373,0.0,0.0,36.0,0.0
2.31,5.2647705743936815,-4.379271953646107,-1.715552870465719,2.444662861607241,5.477775859311535,0.7134071397578072,11.388168834725706,-7.4021989090529114,-1.4028774808740494,7.882175862830535,3.5377611713413515,-0.21834344606378586,17.999999999999993,-9.108823253160654,6.945754652654238e-14,15.619559552423459,1.5063505998114124e-12,15.038609385199608,24.611831165274307,-7.4021989090529114,1.4028774808739084,7.882175862830475,-3.5377611713439308,-0.21834344606466338,30.73522942560631,-4.379271953646112,1.7155528704657574,2.4446628616072963,-5.477775859309929,0.7134071397587025,0.0,0.0,36.0,0.0
2.32,5.247890494299635,-4.354796394889767,-1.6593067012574716,2.4505192538802425,5.781073776703536,0.45199385771785394,11.374341259970418,-7.3233935974049995,-1.3634578137714062,7.878722731002363,4.327930129030364,-0.4595805792883052,17.999999999999993,-8.951898533873832,8.511434204430674e-14,15.76363608972428,1.6484591469634324e-12,13.758317217935373,24.625658740029596,-7.3233935974049995,1.3634578137712363,7.878722731002294,-4.327930129033149,-0.45958057928917917,30.752109505700357,-4.354796394889772,1.6593067012575282,2.450519253880308,-5.7810737767019305,0.45199385771876344,0.0,0.0,36.0,0.0
2.33,5.231602995821737,-4.330283498271781,-1.6001487002467842,2.453735127761383,6.068425862731374,0.186770257529,11.360943063398722,-7.244631681885654,-1.3159436283818118,7.8729173454592125,5.118473163977882,-0.6782336590542908,17.999999999999996,-8.793597344116248,9.929126923765286e-14,15.894964620582762,9.805489753489383e-13,12.475342129235694,24.63905693660129,-7.244631681885655,1.3159436283816153,7.872917345459134,-5.1184731639799,-0.6782336590549232,30.768397004178254,-4.330283498271785,1.6001487002468582,2.4537351277614574,-6.068425862729953,0.1867702575297958,0.0,0.0,36.0,0.0
2.34,5.21593597426059,-4.305758680878975,-1.5382136844341363,2.4542714284583007,6.340920482117156,-0.08143973917132108,11.3480526111541,-7.165935367152633,-1.2603858782190067,7.864995517097316,5.905904952683336,-0.8740037424540201,17.999999999999996,-8.634046991411571,1.1158434978041339e-13,16.013510366310097,9.094947017729282e-13,11.19080548665246,24.651947388845908,-7.165935367152635,1.260385878218786,7.864995517097231,-5.905904952685177,-0.8740037424545886,30.7840640257394,-4.305758680878979,1.5382136844342262,2.454271428458383,-6.340920482115763,-0.08143973917058211,0.0,0.0,36.0,0.0
2.35,5.200914293738364,-4.2812469677038045,-1.47362299972549,2.4520986512229253,6.599952439928387,-0.3519170913784091,11.33574861862707,-7.087324866200187,-1.1968883081719062,7.855200813087707,6.686307475356649,-1.0465410186659359,17.999999999999996,-8.473375099616327,1.215667860099717e-13,16.11924371141071,7.531752999057062e-13,9.905733149396427,24.664251381372935,-7.0873248662001895,1.1968883081716655,7.855200813087617,-6.68630747535795,-1.0465410186662663,30.79908570626163,-4.281246967703807,1.4736229997255945,2.4520986512230145,-6.599952439927534,-0.35191709137794014,0.0,0.0,36.0,0.0
2.36,5.186559787198801,-4.256772991644357,-1.4064845209323127,2.4471968413514773,6.847227834719348,-0.6240461932090309,11.324110150455185,-7.008818400359087,-1.125607454504621,7.84378455687622,7.455304435286735,-1.195461906272909,18.0,-8.311709608919958,1.2878896092725728e-13,16.21214020358222,3.410605131648481e-13,8.621081716153428,24.67588984954482,-7.00881840035909,1.1256074545043646,7.843784556876125,-7.455304435287573,-1.195461906273108,30.813440212801193,-4.256772991644358,1.406484520932429,2.447196841351572,-6.8472278347186375,-0.6240461932086756,0.0,0.0,36.0,0.0
2.37,5.17289125640721,-4.232360993504345,-1.3368926517715543,2.439555594184467,7.08476926845168,-0.8973126896714216,11.313216620523027,-6.930432199296593,-1.0467526448564348,7.831005828183487,8.208036948401741,-1.320368762703021,18.0,-8.149178775844767,1.3277843819674972e-13,16.292180553715482,8.526512829121202e-14,7.337768674617232,24.686783379476974,-6.930432199296598,1.0467526448561686,7.8310058281833905,-8.208036948402068,-1.3203687627030742,30.827108743592785,-4.232360993504346,1.3368926517716795,2.4395555941845646,-7.08476926845114,-0.8973126896711516,0.0,0.0,36.0,0.0
