t,r0_x,r0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y
0.13,0.0,0.0,4.999979693370806,-0.08289404927020533,-0.0008575333478364679,-1.2752866085058174,-0.032319652212114316,-9.809447343491206,10.0,-0.08289449997681762,3.2383684767244256e-16,-1.275299999269385,0.0,-9.809999999816954,15.000020306629194,-0.08289404927020533,0.0008575333478360444,-1.2752866085058174,0.032319652212114316,-9.809447343491206,20.0,0.0
0.14,0.0,0.0,4.999967853644436,-0.09613714363829157,-0.0012349816886233695,-1.3733770120393392,-0.04298490105677954,-9.809142601053294,10.0,-0.09613799995362965,5.305649772542535e-16,-1.3733999985860796,-2.7756442977366902e-14,-9.809999999449456,15.000032146355563,-0.09613714363829157,0.0012349816886224707,-1.3733770120393394,0.04298490105686281,-9.809142601053292,20.0,0.0
0.15,0.0,0.0,4.999951810103001,-0.11036120294027006,-0.0017326337552502425,-1.471464630603446,-0.056057916539704544,-9.808709481416079,10.0,-0.11036249993374704,7.190223766921489e-16,-1.4714999980684766,4.336808689942018e-19,-9.809999998749973,15.000048189896999,-0.11036120294027006,0.001732633755248894,-1.4714646306034462,0.056057916539704544,-9.808709481416079,20.0,0.0
0.16,0.0,0.0,4.999930515986414,-0.12556624204583958,-0.0023757544992325445,-1.5695485757944763,-0.07185092380613489,-9.808108316370014,10.0,-0.12556799992270629,8.360143077051888e-16,-1.5695999978889577,8.673617379884035e-19,-9.809999997557147,15.000069484013586,-0.12556624204583955,0.002375754499230888,-1.5695485757944763,0.07185092380613489,-9.808108316370014,20.0,0.0
0.17,0.0,0.0,4.999902512446267,-0.14175222473026838,-0.003192320928625509,-1.6676270756815332,-0.09066310090669111,-9.807291419379485,10.0,-0.14175449992359063,8.422091377811319e-16,-1.6676999981226013,0.0,-9.809999995564027,15.000097487553733,-0.14175222473026838,0.00319232092862377,-1.6676270756815335,0.09066310090669111,-9.807291419379485,20.0,0.0
0.18,0.0,0.0,4.999865928545841,-0.15891906367439462,-0.004213022108024148,-1.7656974748064878,-0.11278036676202782,-9.806202246944114,10.0,-0.1589219999370302,7.121383401764394e-16,-1.7657999987471853,-1.734723475976807e-18,-9.809999992126832,15.00013407145416,-0.15891906367439462,0.004213022108022611,-1.7656974748064878,0.11278036676202785,-9.806202246944114,20.0,0.0
0.19,0.0,0.0,4.999818481260097,-0.17706662046462607,-0.005471259158563257,-1.8637562341839766,-0.13847513396244435,-9.8047745434391,10.0,-0.1770704999612021,4.3419649391627016e-16,-1.863899999643185,5.551462067820978e-14,-9.809999985916486,15.000181518739904,-0.1770666204646261,0.005471259158562232,-1.8637562341839766,0.1384751339623333,-9.804774543439104,20.0,0.0
0.2,0.0,0.0,4.999757475475679,-0.1961947055929402,-0.007003145257917402,-1.9617989313014024,-0.16800602442454093,-9.80293147119871,10.0,-0.19619999999183008,1.0641283794486753e-17,-1.9620000005937746,-1.734723475976807e-18,-9.809999974320814,15.000242524524321,-0.19619470559294022,0.0070031452579171986,-1.9617989313014026,0.16800602442454093,-9.80293147119871,20.0,0.0
0.21,0.0,0.0,4.999679803990916,-0.21630307845688407,-0.008847505640300932,-2.0598202601189346,-0.20161754599448428,-9.800584727803434,10.0,-0.21631050002218483,-5.424064996263514e-16,-2.0601000012848263,-2.7759045062580867e-14,-9.80999995247593,15.000320196009083,-0.21630307845688415,0.008847505640301827,-2.059820260118935,0.2016175459945121,-9.800584727803434,20.0,0.0
0.22,0.0,0.0,4.99958194751582,-0.23739144735957468,-0.011045877596467982,-2.157814031069509,-0.2395397281604063,-9.797633652728967,10.0,-0.23740200004308398,-1.1949629600149817e-15,-2.1582000013049107,0.0,-9.809999911775863,15.00041805248418,-0.23739144735957482,0.01104587759647019,-2.1578140310695098,0.23953972816040625,-9.797633652728967,20.0,0.0
0.23,0.0,0.0,4.999459974672084,-0.2594594695096986,-0.013642510473712455,-2.255773171058828,-0.2819877151358505,-9.793964325711995,10.0,-0.2594745000428921,-1.9031810952714444e-15,-2.2563000001452966,-5.5518090125161734e-14,-9.809999837680152,15.000540025327915,-0.2594594695096988,0.013642510473716103,-2.2557731710588285,0.2819877151359338,-9.793964325711993,20.0,0.0
0.24,0.0,0.0,4.999309541993089,-0.2825067510215119,-0.01668436567586802,-2.353689723465359,-0.3291613146780248,-9.789448659382938,10.0,-0.2825280000075201,-2.609350797527073e-15,-2.354399997199951,0.0,-9.809999706609846,15.000690458006911,-0.2825067510215121,0.016684365675873114,-2.3536897234653598,0.3291613146780248,-9.789448659382936,20.0,0.0
0.25,0.0,0.0,4.999125893923893,-0.30653284691484084,-0.02022111666330817,-2.4515548481403373,-0.381244501130643,-9.78394348890718,10.0,-0.3065624999204264,-3.2418988531445115e-15,-2.4524999917655403,5.5538906806873456e-14,-9.809999481693112,15.000874106076107,-0.30653284691484106,0.020221116663314567,-2.4515548481403378,0.3812445011305319,-9.783943488907182,20.0,0.0
0.26,0.0,0.0,4.998903862821243,-0.3315372611150807,-0.024305148952946127,-2.5493588214077634,-0.43840487131912576,-9.777289661562325,10.0,-0.3315779997626159,-3.7153889427176905e-15,-2.550599983041426,-8.329448242250237e-14,-9.809999107092692,15.001096137178756,-0.331537261115081,0.024305148952953503,-2.549358821407764,0.43840487131926476,-9.777289661562321,20.0,0.0
0.27,0.0,0.0,4.998637868953566,-0.35751944645319705,-0.028991560118234918,-2.6470910360644044,-0.5007930520805607,-9.769311129358062,10.0,-0.3575744995126405,-3.9305216410718556e-15,-2.6486999701296723,-5.5538906806873456e-14,-9.809998500618509,15.001362131046433,-0.3575194464531974,0.02899156011824276,-2.6470910360644053,0.5007930520806718,-9.769311129358059,20.0,0.0
0.28,0.0,0.0,4.998322071997448,-0.3844784925908732,-0.034320268680984686,-2.744737466728365,-0.5685559732748782,-9.759813607607676,10.0,-0.38455199657415,-3.866477796487327e-15,-2.746799896494614,0.0,-9.809997534138878,15.001677928002552,-0.3844784925908733,0.03432026868099243,-2.744737466728365,0.568555973274878,-9.759813607607676,20.0,0.0
0.29,0.0,0.0,4.997949935414426,-0.41241330861748693,-0.04032953158678328,-2.842280349037033,-0.6417930480444729,-9.74858526783727,10.0,-0.4125104889227796,-3.682643214890936e-15,-2.844899725380954,1.110639358259391e-13,-9.809996017113155,15.002050064585575,-0.41241330861748704,0.0403295315867909,-2.842280349037033,0.6417930480443061,-9.748585267837274,20.0,0.0
0.3,0.0,0.0,4.997513936589786,-0.4413230932962219,-0.04708935889295514,-2.9397025527758744,-0.7205284624817644,-9.735397308919973,10.0,-0.4414499795620213,-3.4702398663821886e-15,-2.9429995288843527,5.55805401702969e-14,-9.809993694185197,15.002486063410215,-0.441323093296222,0.04708935889296266,-2.9397025527758744,0.7205284624816533,-9.735397308919978,20.0,0.0
0.31,0.0,0.0,4.997006045379012,-0.47120670318211333,-0.05466647178331971,-3.0369837408794806,-0.8047556990530602,-9.720002023837422,10.0,-0.471370470632977,-3.2998577879738186e-15,-3.041099353224329,2.781108676686017e-14,-9.809990199613283,15.002993954620989,-0.4712067031821134,0.05466647178332724,-3.0369837408794806,0.8047556990530045,-9.720002023837425,20.0,0.0
0.32,0.0,0.0,4.996417729243227,-0.5020626448413464,-0.06312385681448086,-3.134100315108269,-0.8944367880894923,-9.702132280185085,10.0,-0.5022719633443923,-3.2228642767802257e-15,-3.1391992171868686,0.0,-9.809985014007415,15.003582270756773,-0.5020626448413466,0.06312385681448851,-3.134100315108269,0.8944367880894921,-9.702132280185085,20.0,0.0
0.33,0.0,0.0,4.995739953249184,-0.5338890748512564,-0.07252076591582679,-3.231025416048479,-0.9895009997309443,-9.681501087555322,10.0,-0.5341544579726569,-3.271403890017481e-15,-3.237299112124423,5.562217353372034e-14,-9.809977408320924,15.004260046750817,-0.5338890748512565,0.0725207659158347,-3.231025416048479,0.9895009997308333,-9.681501087555327,20.0,0.0
0.34,0.0,0.0,4.994963180069276,-0.5666837998003282,-0.08291271638953007,-3.327728923112175,-1.089843464571007,-9.65780124449659,10.0,-0.5670179538618043,-3.458398445003325e-15,-3.3353990019559094,5.5566662382489085e-14,-9.809966372324102,15.005036819930725,-0.5666837998003282,0.0829127163895384,-3.327728923112175,1.089843464570924,-9.657801244496593,20.0,0.0
0.35000000000000003,0.0,0.0,4.994077369981528,-0.6004442762881965,-0.09435149091054763,-3.4241774545372454,-1.1953237272184107,-9.630705073046343,10.0,-0.6008624494235116,-3.777547019157168e-15,-3.4334988231667114,2.786659791809143e-14,-9.809950524763517,15.005922630018473,-0.6004442762881964,0.0943514909105565,-3.4241774545372454,1.1953237272183825,-9.630705073046343,20.0,0.0
0.36,0.0,0.0,4.993071980869601,-0.6351676109256457,-0.1068851375266207,-3.520334367387401,-1.3057642375833631,-9.599864248793821,10.0,-0.6356879421370998,-4.203325950000087e-15,-3.531598484808678,5.551115123125783e-17,-9.809928002187728,15.006928019130399,-0.6351676109256454,0.10688513752663023,-3.520334367387401,1.3057642375833627,-9.599864248793821,20.0,0.0
0.37,0.0,0.0,4.991935968222792,-0.6708505603346104,-0.12055796965827506,-3.6161597575521784,-1.420948785291424,-9.5649097343108,10.0,-0.671494428549534,-4.690988835154837e-15,-3.629697868500125,-5.551115123125783e-17,-9.809896323203553,15.008064031777208,-0.6708505603346103,0.12055796965828527,-3.616159757552178,1.420948785291423,-9.5649097343108,20.0,0.0
0.38,0.0,0.0,4.990657785136033,-0.7074895311481753,-0.13541056609882068,-3.711610459746936,-1.5406208832258828,-9.52545182358968,10.0,-0.7082819042754229,-5.176566532345838e-15,-3.7277968284258334,8.354428260304303e-14,-9.80985222471826,15.009342214863969,-0.707489531148175,0.13541056609883154,-3.711610459746936,1.5406208832257144,-9.525451823589693,20.0,0.0
0.39,0.0,0.0,4.989225382309889,-0.745080580010574,-0.15147977101435203,-3.806640047512857,-1.6644821067817022,-9.481080304847406,10.0,-0.746050363997019,-5.576867159399174e-15,-3.8258951913370502,2.786659791809143e-14,-9.809791466523489,15.010774617690112,-0.7450805800105735,0.15147977101436333,-3.8066400475128566,1.6644821067816187,-9.481080304847415,20.0,0.0
0.4,0.0,0.0,4.987626208050563,-0.7836194135771904,-0.16879869394374772,-3.901198833216948,-1.7921903959870802,-9.431364748688456,10.0,-0.7847998014642186,-5.789476094242609e-15,-3.9239927565514883,5.5844218138645374e-14,-9.809708600387875,15.012373791949438,-0.7836194135771899,0.16879869394375918,-3.901198833216948,1.7921903959869407,-9.431364748688468,20.0,0.0
0.41000000000000003,0.0,0.0,4.985847208269893,-0.8231013885145586,-0.187396709798671,-3.9952338680520403,-1.9233583281912874,-9.375854928170307,10.0,-0.8245302094945618,-5.692755974905574e-15,-4.022089295953328,5.595524044110789e-14,-9.80959669964911,15.014152791730108,-0.8231013885145579,0.18739670979868217,-3.99523386805204,1.9233583281912043,-9.375854928170313,20.0,0.0
0.42,0.0,0.0,4.9838760075018484,-0.8635214171403355,-0.20728972891936037,-4.088689332101453,-2.0576669844058517,-9.314071737152208,10.0,-0.8652415439985519,-5.297513624101143e-15,-4.120184009788706,8.393286066166183e-14,-9.809447066733401,15.016123992498153,-0.8635214171403356,0.20728972891937117,-4.088689332101453,2.057666984405685,-9.314071737152222,20.0,0.0
0.43,0.0,0.0,4.981705470697509,-0.9048733463726449,-0.22845482011850896,-4.181504317904022,-2.1953067905172725,-9.245467551570309,10.0,-0.906933607003114,-5.39681467601177e-15,-4.218273882475796,8.382183835919932e-14,-9.80924890086854,15.018294529302493,-0.904873346372645,0.22845482011851967,-4.181504317904022,2.1953067905171046,-9.245467551570325,20.0,0.0
0.44,0.0,0.0,4.979320128331733,-0.9471505809436722,-0.2509491717726432,-4.273604898136549,-2.3356416677145027,-9.16953871113125,10.0,-0.9496064696236036,-5.840819791525659e-15,-4.316360068841288,5.595524044110789e-14,-9.808988405293798,15.020679871668268,-0.9471505809436724,0.25094917177265424,-4.273604898136549,2.3356416677144445,-9.16953871113125,20.0,0.0
0.45,0.0,0.0,4.976703289692022,-0.9903456323244039,-0.2748322517880256,-4.364911166874083,-2.4779061927273016,-9.085775315195258,10.0,-0.9932602176572025,-6.331744868068907e-15,-4.4144437693588126,1.1191048088221578e-13,-9.80864824422976,15.02329671030798,-0.990345632324404,0.27483225178803705,-4.364911166874083,2.477906192727106,-9.085775315195274,20.0,0.0
0.46,0.0,0.0,4.973838712128337,-1.0344500051384704,-0.30015043081817017,-4.4553382275868305,-2.621365832232736,-8.993648553312433,10.0,-1.0378948976564097,-6.628826200710095e-15,-4.5125253937586,1.1191048088221578e-13,-9.808206844838631,15.026161287871664,-1.0344500051384706,0.3001504308181817,-4.4553382275868305,2.6213658322325113,-8.993648553312456,20.0,0.0
0.47000000000000003,0.0,0.0,4.970710601053097,-1.0794541971621472,-0.32693698226384205,-4.54479619314016,-2.765313222008227,-8.892611352541689,10.0,-1.0835105169290422,-6.548320482160278e-15,-4.610604561027474,5.573319583618286e-14,-9.807637563577503,15.029289398946904,-1.0794541971621472,0.32693698226385315,-4.544796193140161,2.7653132220081424,-8.892611352541696,20.0,0.0
0.48,0.0,0.0,4.967303609941177,-1.1253476993243527,-0.35521208227305767,-4.633190185794597,-2.909064333067323,-8.78209928580998,10.0,-1.1301070435382337,-5.963504802773001e-15,-4.7086800994088485,2.886579864025407e-14,-9.806907740826984,15.032696390058824,-1.1253476993243527,0.35521208227306766,-4.633190185794598,2.909064333067235,-8.782099285809993,20.0,0.0
0.49,0.0,0.0,4.963602840329911,-1.1721189957066516,-0.38498280974108506,-4.72042033720583,-3.051954538541146,-8.661531762183909,10.0,-1.1776844063024365,-4.804676650544271e-15,-4.806750046402736,1.1235457009206584e-13,-9.80597763795069,15.036397159670091,-1.1721189957066516,0.38498280974109333,-4.720420337205831,3.0519545385408904,-8.661531762183941,20.0,0.0
0.5,0.0,0.0,4.95959384181909,-1.219755563543251,-0.41624314631044346,-4.806381788424705,-3.1933345967005353,-8.53031351848718,10.0,-1.2262424947954202,-3.0591539111125823e-15,-4.904811648765742,1.4166445794216997e-13,-9.804799251819961,15.040406158180913,-1.219755563543251,0.41624314631044934,-4.806381788424706,3.1933345967002325,-8.530313518487219,20.0,0.0
0.51,0.0,0.0,4.955262612070962,-1.2682438732210037,-0.44897397637090347,-4.890964689897228,-3.3325665671128135,-8.387836429969543,10.0,-1.2757811593462716,-7.712748677589183e-16,-5.002861362511064,8.43769498715119e-14,-9.80331500272353,15.04473738792904,-1.2682438732210037,0.4489739763709061,-4.890964689897228,3.3325665671126465,-8.387836429969564,20.0,0.0
0.52,0.0,0.0,4.950595596810236,-1.3175693882794062,-0.48314308705948683,-4.974054201464563,-3.4690196784828125,-8.233481655715295,10.0,-1.3263002110393949,1.9576017985932778e-15,-5.100894852908497,1.1191048088221578e-13,-9.801456292466689,15.049404403189767,-1.3175693882794057,0.48314308705948583,-4.974054201464563,3.46901967848256,-8.233481655715332,20.0,0.0
0.53,0.0,0.0,4.945579689824073,-1.3677165654105985,-0.5187051682604669,-5.055530492363037,-3.602066168186388,-8.06662213217897,10.0,-1.3777994217145122,4.969097009378062e-15,-5.198906994484427,2.7533531010703882e-14,-9.79914193034179,15.054420310175928,-1.367716565410598,0.5187051682604618,-5.0555304923630375,3.602066168186358,-8.06662213217897,20.0,0.0
0.54,0.0,0.0,4.940202232962097,-1.4186688544593664,-0.555601812605368,-5.135268741224134,-3.731077114857392,-7.886625425661839,10.0,-1.430278523966663,8.047811288387031e-15,-5.2968918710218365,1.1324274851176597e-13,-9.79627642551269,15.059797767037905,-1.418668854459366,0.5556018126053587,-5.135268741224135,3.7310771148571895,-7.8866254256618635,20.0,0.0
0.55,0.0,0.0,4.934451016136387,-1.4704086984231393,-0.5937615154729663,-5.213139136074499,-3.8554182865690594,-7.692856951715821,10.0,-1.4837372111462055,1.0921324761769292e-14,-5.394842775560301,5.551115123125783e-14,-9.792748145191467,15.065548983863614,-1.4704086984231384,0.5937615154729532,-5.213139136074501,3.855418286568977,-7.692856951715831,20.0,0.0
0.56,0.0,0.0,4.928314277321478,-1.5229175334519904,-0.6330996749892889,-5.289006874335937,-3.9744460281622125,-7.48468356639851,10.0,-1.5381751373588128,1.3260197158031468e-14,-5.49275221039599,1.1324274851176597e-13,-9.788427338786054,15.071685722678524,-1.5229175334519895,0.6330996749892724,-5.289006874335938,3.9744460281620206,-7.484683566398538,20.0,0.0
0.5700000000000001,0.0,0.0,4.921780702554368,-1.5761757888486385,-0.6735185920276143,-5.362732162825411,-4.0875032120457035,-7.261477531040409,10.0,-1.5935919174654782,1.467796780803772e-14,-5.590611887081667,2.886579864025407e-14,-9.783164028952404,15.078219297445633,-1.5761757888486372,0.673518592027596,-5.362732162825413,4.087503212045618,-7.2614775310404305,20.0,0.0
0.58,0.0,0.0,4.914853969892905,-1.6301683285895325,-0.7147153526550233,-5.434261512103303,-4.195380293450505,-7.0223653115471585,10.0,-1.6499835814429509,1.4768597216675803e-14,-5.688366689340657,2.6645352591003757e-15,-9.776806414305787,15.085146030107095,-1.6301683285895325,0.7147153526550049,-5.434261512103305,4.195380293450498,-7.0223653115471585,20.0,0.0
0.59,0.0,0.0,4.907566761053651,-1.6848884841154363,-0.756064780126331,-5.503689043607961,-4.301692347030935,-6.765945010574759,10.0,-1.7073396216687222,1.3586362063544578e-14,-5.7858809378655405,-8.881784197001252e-16,-9.769227304560296,15.092433238946349,-1.6848884841154363,0.7560647801263141,-5.503689043607963,4.301692347030944,-6.765945010574759,20.0,0.0
0.6,0.0,0.0,4.8998978224255945,-1.740306175288159,-0.7977277724125161,-5.570734399774888,-4.404506550203646,-6.491771278546771,10.0,-1.765663101252804,1.1514216994105746e-14,-5.883199427491912,5.861977570020827e-14,-9.760200007779577,15.100102177574406,-1.740306175288159,0.7977277724125018,-5.5707343997748895,4.404506550203564,-6.491771278546782,20.0,0.0
0.61,0.0,0.0,4.891823660866472,-1.7963881626152842,-0.8398928669210309,-5.635099294771976,-4.501572584242547,-6.19951780599985,10.0,-1.8249573988890064,8.903023251647202e-15,-5.980369570247567,6.039613253960852e-14,-9.74945492007197,15.108176339133529,-1.7963881626152842,0.83989286692102,-5.635099294771977,4.501572584242453,-6.199517805999861,20.0,0.0
0.62,0.0,0.0,4.883323313892733,-1.8530998765830753,-0.8827100927963222,-5.696498749154965,-4.590798973703086,-5.8888996288832285,10.0,-1.8852250210357888,6.063346795370314e-15,-6.077425743914479,1.7763568394002505e-15,-9.736682465054068,15.116676686107267,-1.8530998765830753,0.8827100927963148,-5.696498749154966,4.590798973703073,-5.8888996288832285,20.0,0.0
0.63,0.0,0.0,4.8743783496795325,-1.9104054176564773,-0.9262909709198308,-5.754661089867439,-4.670247638548322,-5.559677102210029,10.0,-1.9464676019162583,3.265458300389928e-15,-6.174389292028811,3.197442310920451e-14,-9.721529683634138,15.125621650320468,-1.9104054176564773,0.9262909709198269,-5.754661089867439,4.670247638548233,-5.559677102210051,20.0,0.0
0.64,0.0,0.0,4.864972867060738,-1.9682675562791152,-0.9707085139099918,-5.809327950240828,-4.738128454858874,-5.211660163690053,10.0,-2.008685903518171,7.393331577343618e-16,-6.271268523880906,8.881784197001252e-16,-9.703596794294086,15.135027132939262,-1.9682675562791152,0.9707085139099911,-5.809327950240828,4.738128454858881,-5.211660163690053,20.0,0.0
0.65,0.0,0.0,4.855093495528925,-2.0266477328732964,-1.0159972261222352,-5.860254269994407,-4.792793857090796,-4.8447128662211485,10.0,-2.071879815593931,-1.3253485256545995e-15,-6.3680587145152945,9.059419880941277e-14,-9.682433779826958,15.144906504471077,-2.026647732873296,1.0159972261222368,-5.860254269994407,4.792793857090629,-4.844712866221185,20.0,0.0
0.66,0.0,0.0,4.844729395235378,-2.0855060578400066,-1.0621531036489842,-5.907208295235297,-4.832733516208288,-4.458758154366583,10.0,-2.1360483556605914,-2.7792019269216773e-15,-6.464742104730689,8.881784197001252e-14,-9.657537054756812,15.155270604764624,-2.085506057840006,1.0621531036489873,-5.907208295235297,4.832733516208087,-4.458758154366631,20.0,0.0
0.67,0.0,0.0,4.833872256990092,-2.144801311558915,-1.109133634319657,-5.949971578458466,-4.856569128851394,-4.053782856195006,10.0,-2.201189668999853,-3.5131375072981614e-15,-6.561287901079988,9.059419880941277e-14,-9.628346265430697,15.166127743009909,-2.1448013115589144,1.1091336343196605,-5.949971578458466,4.856569128851241,-4.053782856195033,20.0,0.0
0.68,0.0,0.0,4.8225163022617705,-2.2044909443883696,-1.156857797700666,-5.988338978546723,-4.86304935294708,-3.6298428581580104,10.0,-2.2673010286580664,-3.4583610121018365e-15,-6.657652275870269,3.019806626980426e-14,-9.594241272037795,15.17748369773823,-2.204490944388369,1.1568577977006689,-5.988338978546724,4.8630493529469945,-3.629842858158037,20.0,0.0
0.6900000000000001,0.0,0.0,4.810658283177827,-2.2645310766654,-1.2052060650954175,-6.022118660770729,-4.851044924776861,-3.187068427076724,10.0,-2.3343788354462296,-2.586373470737004e-15,-6.753778367162802,5.861977570020827e-14,-9.554539358599921,15.189341716822174,-2.2645310766654,1.2052060650954186,-6.02211866077073,4.851044924776765,-3.1870684270767375,20.0,0.0
0.7000000000000001,0.0,0.0,4.798297482524386,-2.3248764987057178,-1.2540203995443124,-6.051132096788984,-4.819543991441311,-2.7256696398523212,10.0,-2.4024186179399893,-9.089711966945103e-16,-6.849596278773034,5.684341886080802e-14,-9.508492713320953,15.201702517475615,-2.3248764987057173,1.2540203995443107,-6.051132096788987,4.819543991441208,-2.7256696398523372,20.0,0.0
0.71,0.0,0.0,4.785435713746276,-2.3854806708037124,-1.3031042558247456,-6.075214064647837,-4.767647690877933,-2.24594187826112,10.0,-2.4714150324796407,1.5217542124482337e-15,-6.945023080270596,5.329070518200751e-15,-9.455286217620333,15.214564286253724,-2.385480670803712,1.3031042558247397,-6.075214064647841,4.767647690877922,-2.2459418782611236,20.0,0.0
0.72,0.0,0.0,4.772077320947042,-2.4462957232324576,-1.352222580451107,-6.094212648781484,-4.69456600908698,-1.7482713431906625,10.0,-2.5413618631701285,4.613415875027369e-15,-7.039962806979311,3.197442310920451e-14,-9.394035577753243,15.22792267905296,-2.446295723232457,1.352222580451096,-6.094212648781489,4.694566009086891,-1.7482713431906927,20.0,0.0
0.73,0.0,0.0,4.758229178888932,-2.507272456243706,-1.4011018116747798,-6.107989240011962,-4.599613940990281,-1.2331405399772972,10.0,-2.612252021881044,8.2333316252925e-15,-7.134306459977177,1.7763568394002505e-15,-9.323785828188594,15.241770821111068,-2.5072724562437054,1.401101811674763,-6.107989240011968,4.599613940990267,-1.2331405399773008,20.0,0.0
