t,r0_x,r0_y,rdot0_x,rdot0_y,rddot0_x,rddot0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y,rdot4_x,rdot4_y,rddot4_x,rddot4_y,rLeft_x,rLeft_y,rRight_x,rRight_y
0.1,4.99999606062852,-0.049049982090591714,-0.00023369094566364192,-0.9809984315782085,-0.011635073726634823,-9.809883931112859,9.999999992872189,-0.0490500000000001,-2.9028515666152043e-06,-0.9810000000000213,-0.00019625579286543408,-9.809999999999297,15.0,-0.049049999999999955,-3.812986870898752e-15,-0.980999999999999,8.326672705864498e-14,-9.81,20.000000007127813,-0.0490500000000001,2.902851574486944e-06,-0.9810000000000213,0.00019625579278216738,-9.809999999999297,25.00000393937148,-0.04904998209059172,0.00023369094565634633,-0.9809984315782063,0.01163507372655155,-9.80988393111286,0.0,0.0,30.0,0.0
0.11,4.9999929797095914,-0.05935045724149164,-0.0003756783674680968,-1.079096783555056,-0.01691105133913575,-9.809795127185376,9.999999949839665,-0.05935050000000003,-5.832179032916815e-06,-1.0791000000000002,-0.000345998486967931,-9.80999999999702,15.0,-0.05935049999999992,-5.665005368727947e-15,-1.0790999999999982,8.470329472543003e-22,-9.81,20.000000050160335,-0.05935050000000003,5.8321790445269956e-06,-1.0791000000000002,0.0003459984869124198,-9.80999999999702,25.000007020290408,-0.059350457241491655,0.0003756783674584883,-1.079096783555053,0.01691105133921901,-9.809795127185376,0.0,0.0,30.0,0.0
0.12,4.999988218746161,-0.07063190600976206,-0.0005777146180589221,-1.1771939752396918,-0.023769236597974624,-9.809655998469207,9.999999867071386,-0.07063199999992584,-1.0586634169532026e-05,-1.177199999997449,-0.0005757698306087416,-9.809999999989053,15.0,-0.07063199999999996,-6.680756598713797e-15,-1.1772,-8.326673362315032e-14,-9.81,20.000000132928612,-0.07063199999992584,1.0586634183599832e-05,-1.177199999997449,0.0005757698307752752,-9.809999999989053,25.00001178125384,-0.07063190600976206,0.0005777146180473083,-1.177193975239692,0.02376923659789136,-9.809655998469207,0.0,0.0,30.0,0.0
0.13,4.999980993856955,-0.08289430787647895,-0.0008572150036888202,-1.2752892678482102,-0.032463674069001504,-9.809446260565798,9.999999724463528,-0.0828944999996781,-1.8575573587335693e-05,-1.27529999998993,-0.0009227535052732567,-9.809999999964015,15.0,-0.08289449999999997,-7.887063504955189e-15,-1.2753,0.0,-9.81,20.000000275536472,-0.0828944999996781,1.8575573604048615e-05,-1.27529999998993,0.0009227535052732561,-9.809999999964015,25.000019006143045,-0.08289430787647895,0.0008572150036758109,-1.2752892678482104,0.032463674069001525,-9.809446260565798,0.0,0.0,30.0,0.0
0.14,4.999970555123022,-0.09613766172384633,-0.0012340518752864107,-1.3733821554566623,-0.043280386760549655,-9.809139990953053,9.999999502201048,-0.09613799999945875,-3.057295613422681e-05,-1.3733999999851987,-0.0014224639542722818,-9.80999999990208,15.0,-0.096138,-9.118975250061637e-15,-1.3734000000000002,-8.326674717567747e-14,-9.81,20.00000049779895,-0.09613799999945875,3.057295615363287e-05,-1.3733999999851987,0.0014224639544943279,-9.80999999990208,25.00002944487698,-0.09613766172384636,0.0012340518752720594,-1.3733821554566625,0.043280386760355366,-9.809139990953053,0.0,0.0,30.0,0.0
0.15,4.999955867981755,-0.11036194493032672,-0.0017308912078420919,-1.4714716371394316,-0.05650689561970518,-9.808704979127238,9.999999150566266,-0.11036249999938864,-4.8084033970502764e-05,-1.471499999986672,-0.0021216575404114525,-9.809999999759754,15.0,-0.11036249999999997,-1.0165368784467954e-14,-1.4715,-8.326675395194105e-14,-9.81,20.000000849433732,-0.11036249999938864,4.808403399242288e-05,-1.471499999986672,0.002121657540633499,-9.809999999759754,25.000044132018246,-0.11036194493032676,0.0017308912078260277,-1.471471637139432,0.056506895619538644,-9.808704979127238,0.0,0.0,30.0,0.0
0.16,4.999935590712451,-0.12556711100378914,-0.0023732510966707736,-1.5695561719519522,-0.07242990486197477,-9.808101908906844,9.999998588435947,-0.12556799999948481,-7.343745143922196e-05,-1.5695999999926047,-0.0030793079760704388,-9.809999999439961,15.0,-0.125568,-1.088021456480983e-14,-1.5696,0.0,-9.81,20.000001411564053,-0.12556799999948481,7.343745146331895e-05,-1.5695999999926047,0.003079307976098195,-9.809999999439961,25.00006440928755,-0.1255671110037892,0.0023732510966523912,-1.5695561719519522,0.07242990486189149,-9.808101908906846,0.0,0.0,30.0,0.0
0.17,4.999908074436309,-0.1417530895815089,-0.0031895017574118715,-1.6676336789307058,-0.09133513711509457,-9.80728349208891,9.99999770328129,-0.14175449999966022,-0.00010978524506620354,-1.6676999999960882,-0.0043666063234621645,-9.809999998735881,15.0,-0.14175450000000003,-1.1182576553923833e-14,-1.6677,-8.326680816204968e-14,-9.81,20.00000229671871,-0.14175449999966022,0.00010978524509205106,-1.6676999999960882,0.004366606323628699,-9.809999998735881,25.00009192556369,-0.14175308958150895,0.0031895017573905153,-1.6676336789307062,0.09133513711501123,-9.80728349208891,0.0,0.0,30.0,0.0
0.18,4.99987136311643,-0.15891978643016763,-0.004210865526029308,-1.7657015370932263,-0.11350713825342305,-9.806193568057846,9.999996351167937,-0.1589219999997239,-0.00016110284356002748,-1.7657999999850504,-0.006066960996693124,-9.809999997233373,15.0,-0.15892200000000004,-1.1056612220847398e-14,-1.7657999999999996,0.0,-9.81,20.000003648832063,-0.1589219999997239,0.00016110284358717905,-1.7657999999850504,0.00606696099669312,-9.809999997233373,25.00012863688357,-0.1589197864301677,0.004210865526004464,-1.7657015370932263,0.11350713825342307,-9.806193568057846,0.0,0.0,30.0,0.0
0.19,4.999823193557817,-0.17706708344585345,-0.00547141685881152,-1.8637565854380957,-0.13922904929506927,-9.804766170749643,9.999994356755968,-0.177070499999381,-0.00023218906781203495,-1.863899999942258,-0.008275997764293186,-9.809999994152319,15.0,-0.17707050000000005,-1.0551572540818841e-14,-1.8638999999999992,-8.326694368732124e-14,-9.81,20.00000564324403,-0.177070499999381,0.00023218906784009286,-1.863899999942258,0.008275997764515243,-9.809999994152319,25.000176806442184,-0.1770670834458536,0.005471416858783001,-1.8637565854380957,0.13922904929493052,-9.804766170749643,0.0,0.0,30.0,0.0
0.2,4.999760995407377,-0.19619483865406093,-0.007008082332371449,-1.961795122944947,-0.16878234269269782,-9.802924564573399,9.999991513299907,-0.19619999999823257,-0.00032866613089632777,-1.9619999998453137,-0.011101559755036225,-9.809999988102728,15.0,-0.1962000000000001,-9.781801995277362e-15,-1.9619999999999989,0.0,-9.81,20.000008486700093,-0.19619999999823257,0.00032866613092501207,-1.9619999998453137,0.011101559754980707,-9.809999988102728,25.000239004592622,-0.19619483865406115,0.007008082332339583,-1.961795122944947,0.16878234269275338,-9.802924564573399,0.0,0.0,30.0,0.0
0.21,4.9996818906235845,-0.21630288578943913,-0.008860626209631902,-2.0598129034876873,-0.20244651021259322,-9.800580252304961,9.999987581773164,-0.21631049999562707,-0.0004569915645454738,-2.060099999662278,-0.014663646427077733,-9.80999997672547,14.999999999999998,-0.21631049999999993,-8.926838563837113e-15,-2.0601,8.326737736819023e-14,-9.809999999999999,20.000012418226834,-0.21631049999562707,0.0004569915645746886,-2.060099999662278,0.014663646427077737,-9.80999997672547,25.000318109376416,-0.21630288578943913,0.008860626209597718,-2.059812903487688,0.20244651021250992,-9.800580252304961,0.0,0.0,30.0,0.0
0.22,4.999582557969382,-0.23739096318440725,-0.011069553162434475,-2.1578041770695493,-0.24049291673406334,-9.797632287820278,9.999982132848737,-0.23740199996992042,-0.0006264375947927681,-2.1581999987697684,-0.01908538701371839,-9.809999955903306,14.999999999999998,-0.2374019999999999,-8.149459508395867e-15,-2.1582000000000012,8.326781104905923e-14,-9.80999999999999,20.00001786715126,-0.23740199996992042,0.0006264375948221185,-2.1581999987697684,0.019085387013662886,-9.809999955903306,25.000417442030617,-0.23739096318440725,0.011069553162399331,-2.15780417706955,0.24049291673406348,-9.797632287820276,0.0,0.0,30.0,0.0
0.23,4.9994591966624755,-0.2594587987523546,-0.013680545658461052,-2.2557624859165837,-0.28317195792895117,-9.79396646783988,9.999974726535925,-0.25947449992707305,-0.0008460866429667274,-2.2562999974019813,-0.024512821701156227,-9.809999919064113,14.999999999999998,-0.25947449999999983,-7.324269488118032e-15,-2.256300000000004,1.6653562209811845e-13,-9.809999999999963,20.000025273464075,-0.25947449992707305,0.000846086642995761,-2.2562999974019813,0.024512821700989687,-9.809999919064113,25.000540803337525,-0.25945879875235467,0.013680545658425549,-2.2557624859165846,0.2831719579288956,-9.793966467839882,0.0,0.0,30.0,0.0
0.24,4.999307546049083,-0.2825060677623796,-0.016743153740202098,-2.3536804284129755,-0.330715462891648,-9.789454428444337,9.999964893057374,-0.2825279998860783,-0.001125344969982226,-2.3543999960581035,-0.031112005687819015,-9.809999855848822,14.999999999999998,-0.2825279999999997,-6.298828007054379e-15,-2.354400000000007,1.9429249875635435e-13,-9.80999999999992,20.000035106942626,-0.2825279998860783,0.0011253449700107858,-2.3543999960581035,0.03111200568754144,-9.809999855848822,25.000692453950915,-0.2825060677623796,0.016743153740166147,-2.3536804284129764,0.33071546289181475,-9.789454428444332,0.0,0.0,30.0,0.0
0.25,4.9991228198274715,-0.3065323191090332,-0.020308143085928623,-2.4515488398623764,-0.3833364698032464,-9.783952996998174,9.999951991738113,-0.30656249985117134,-0.001475965143350193,-2.452499994651698,-0.03905818699073663,-9.809999749791302,14.999999999999998,-0.3065624999999998,-4.981744097654877e-15,-2.4525000000000095,8.326846157036272e-14,-9.809999999999858,20.000048008261885,-0.30656249985117134,0.0014759651433783041,-2.452499994651698,0.03905818699065336,-9.809999749791302,25.000877180172527,-0.3065323191090332,0.020308143085891742,-2.4515488398623773,0.3833364698032744,-9.783952996998172,0.0,0.0,30.0,0.0
0.26,4.99889970604795,-0.33153697531231924,-0.024427495009692157,-2.5493567924879037,-0.4412286102589945,-9.777303427314498,9.999935211005534,-0.33157799981182867,-0.0019120460371776077,-2.550599992510702,-0.048535806567544346,-9.809999575277288,14.999999999999998,-0.33157799999999993,-3.3426763207686976e-15,-2.550600000000008,8.32701962938387e-14,-9.809999999999757,20.000064788994464,-0.33157799981182867,0.0019120460372053676,-2.550599992510702,0.04853580656751663,-9.809999575277288,25.00110029395205,-0.33153697531231924,0.024427495009653702,-2.549356792487904,0.4412286102589671,-9.777303427314497,0.0,0.0,30.0,0.0
0.27,4.998632367112875,-0.3575193325176942,-0.029154406461324764,-2.647091595432141,-0.504565440933046,-9.769330659013026,9.9999135683894,-0.35757449974276806,-0.002450032832167504,-2.6486999883774303,-0.059738498505706714,-9.809999293377928,14.999999999999998,-0.3575745,-1.4123327656442115e-15,-2.6487000000000016,2.498105888815161e-13,-9.809999999999556,20.0000864316106,-0.35757449974276806,0.0024500328321949666,-2.6486999883774303,0.05973849850534585,-9.809999293377928,25.001367632887124,-0.3575193325176941,0.029154406461284213,-2.6470915954321415,0.504565440933185,-9.769330659013024,0.0,0.0,30.0,0.0
0.28,4.998314439776651,-0.3844785604960671,-0.03454329002643905,-2.7447387947571387,-0.5734997229296853,-9.759842604905517,9.999885910521845,-0.38455199960394904,-0.003108717015618969,-2.7467999804085736,-0.07286909030163242,-9.809998846288565,14.999999999999998,-0.38455200000000006,7.175289500710092e-16,-2.7467999999999866,8.327193101731467e-14,-9.809999999999096,20.000114089478153,-0.38455199960394904,0.003108717015646035,-2.7467999804085736,0.0728690903015492,-9.809998846288565,25.001685560223347,-0.384478560496067,0.03454329002639626,-2.744738794757139,0.5734997229297689,-9.75984260490551,0.0,0.0,30.0,0.0
0.29,4.997939035145728,-0.4124137026437999,-0.0406497739264281,-2.842282173444413,-0.6481626494806589,-9.74862947035069,9.999850913137374,-0.4125104993405724,-0.003909236381427136,-2.844899966175197,-0.08813960326329076,-9.809998150072703,14.999999999999998,-0.4125104999999998,2.8941016803301784e-15,-2.84489999999996,2.49815793051944e-13,-9.809999999998034,20.000149086862628,-0.4125104993405724,0.003909236381453441,-2.844899966175197,0.08813960326281872,-9.809998150072703,25.00206096485427,-0.4124137026437996,0.04064977392638357,-2.8422821734444135,0.6481626494810202,-9.748629470350679,0.0,0.0,30.0,0.0
0.3,4.997498738678599,-0.4413236759827074,-0.047530702018465654,-2.9397037513949478,-0.7286630229702202,-9.735463108600248,9.999807081072857,-0.4414499988830807,-0.004875075030083206,-2.9429999426627447,-0.10577125306961657,-9.809997085380667,14.999999999999998,-0.4414499999999991,4.903528750687357e-15,-2.942999999999919,2.4981752777542e-13,-9.809999999995691,20.000192918927144,-0.4414499988830807,0.004875075030108003,-2.9429999426627447,0.1057712530692001,-9.809997085380667,25.0025012613214,-0.441323675982707,0.04753070201842078,-2.939703751394948,0.72866302297047,-9.735463108600241,0.0,0.0,30.0,0.0
0.31,4.996985784620358,-0.47120719287355656,-0.0552410776408363,-3.036983258466217,-0.8151133379874691,-9.720095654970146,9.999752549205493,-0.4713704976848918,-0.006033509686351102,-3.0410998968670566,-0.12596582272631496,-9.809995484240504,14.999999999999998,-0.47137049999997044,6.7034702982282294e-15,-3.0411000000000463,1.665542703754852e-13,-9.809999999988543,20.000247450794507,-0.4713704976848918,0.006033509686373423,-3.0410998968670566,0.12596582272600954,-9.809995484240504,25.00301421537964,-0.47120719287355667,0.055241077640792696,-3.036983258466218,0.8151133379877198,-9.720095654970136,0.0,0.0,30.0,0.0
0.32,4.996391987302532,-0.5020626506343672,-0.0638346697837472,-3.1340969186000853,-0.9076302979916477,-9.702259162966168,9.99968490271073,-0.5022719947098484,-0.007414615521396286,-3.1391998075966043,-0.1488911247828517,-9.809993111021164,14.999999999999998,-0.5022719999998635,8.759844863078514e-15,-3.1392000000010563,1.9432372377892193e-13,-9.809999999966665,20.00031509728927,-0.5022719947098484,0.00741461552141578,-3.1391998075966043,0.14889112478257405,-9.809993111021164,25.003608012697466,-0.5020626506343673,0.06383466978370501,-3.134096918600086,0.9076302979918145,-9.70225916296616,0.0,0.0,30.0,0.0
0.33,4.995707716505738,-0.5338884178001043,-0.07337980570839987,-3.2310192999628664,-1.0061836720641049,-9.681670164181893,9.999602166204808,-0.5341544908348747,-0.009043177926241548,-3.23729969225649,-0.17483114861750124,-9.809989646001803,14.999999999999998,-0.5341544999997552,1.0812248938896831e-14,-3.237300000002876,2.776043284136165e-13,-9.809999999927085,20.000397833795194,-0.5341544908348747,0.009043177926258061,-3.23729969225649,0.1748311486169456,-9.809989646001803,25.00429228349426,-0.5338884178001044,0.07337980570835949,-3.2310192999628673,1.0061836720645783,-9.681670164181872,0.0,0.0,30.0,0.0
0.34,4.994922779331714,-0.5666824921773329,-0.083943157789218,-3.3277215441924337,-1.110722078145251,-9.658026006044928,9.999501991124077,-0.5670179865360874,-0.010946812312579686,-3.3353995557788862,-0.2040607075750629,-9.809984651089357,14.999999999999998,-0.5670179999997004,1.2611870258280028e-14,-3.335400000004924,1.6657508705719692e-13,-9.809999999865914,20.000498008875923,-0.5670179865360874,0.010946812312593163,-3.3353995557788867,0.20406070757475736,-9.809984651089357,25.005077220668284,-0.566682492177333,0.08394315778918024,-3.327721544192434,1.1107220781454732,-9.658026006044919,0.0,0.0,30.0,0.0
0.35000000000000003,4.994026487503192,-0.6004424744586148,-0.09558855520126366,-3.4241712105560085,-1.2211814770791678,-9.631004343150966,9.999381588344836,-0.6008624817144012,-0.013156550144614736,-3.433499386937383,-0.23683533946816943,-9.809977532290533,14.999999999999998,-0.6008624999997219,1.3992604223150608e-14,-3.4335000000061564,1.6658202595110083e-13,-9.809999999773872,20.000618411655164,-0.6008624817144012,0.013156550144625186,-3.4334993869373833,0.23683533946789148,-9.809977532290533,25.005973512496805,-0.6004424744586149,0.09558855520122958,-3.424171210556009,1.2211814770794733,-9.631004343150943,0.0,0.0,30.0,0.0
0.36,4.993007657363898,-0.6351655682225082,-0.10837698392023715,-3.5203322759501616,-1.337483643729766,-9.600263000599565,9.999237728183315,-0.6356879756955284,-0.015706838939061957,-3.531599158346989,-0.2733913112903843,-9.809967494190417,14.999999999999998,-0.6356879999998093,1.4871053904756724e-14,-3.531600000005067,2.498973250553149e-13,-9.809999999629527,20.000762271816686,-0.6356879756955284,0.015706838939069427,-3.531599158346989,0.2733913112899118,-9.809967494190417,25.0069923426361,-0.6351655682225082,0.10837698392020789,-3.520332275950162,1.3374836437301276,-9.600263000599547,0.0,0.0,30.0,0.0
0.37,4.991854609878546,-0.670848579933569,-0.12236658672247734,-3.6161651349008137,-1.4595345785548,-9.565439938121461,9.9990667403957,-0.6714944672299797,-0.01863554226514789,-3.629698826464132,-0.3139456254903222,-9.809953484897331,14.999999999999998,-0.6714944999999211,1.5246530043672202e-14,-3.6296999999996906,2.7768065624655947e-13,-9.809999999388458,20.000933259604302,-0.6714944672299797,0.018635542265152433,-3.6296988264641326,0.31394562548968263,-9.809953484897331,25.00814539012145,-0.6708485799335688,0.12236658672245404,-3.6161651349008133,1.4595345785554112,-9.565439938121429,0.0,0.0,30.0,0.0
0.38,4.990555170632844,-0.7074879189423482,-0.13761266318496124,-3.7116265995632323,-1.5872228658314729,-9.526153322297214,9.998864514178107,-0.7082819544930631,-0.02198393974461027,-3.7277983315866594,-0.35869602817895163,-9.809934130343434,14.999999999999998,-0.7082819999999821,1.5201051049796505e-14,-3.727799999987597,2.776945340343673e-13,-9.809999998966786,20.001135485821894,-0.7082819544930631,0.021983939744611918,-3.72779833158666,0.35869602817834,-9.809934130343434,25.00944482936715,-0.707487918942348,0.13761266318494475,-3.7116265995632314,1.5872228658319756,-9.526153322297189,0.0,0.0,30.0,0.0
0.39,4.989096669833495,-0.7450795974853945,-0.1541676696853042,-3.806669899722034,-1.7204179853138184,-9.482001713796802,9.998626498166603,-0.7460504350848844,-0.025796727051698096,-3.825897597853835,-0.407821019700602,-9.809907656827793,15.0,-0.7460504999998852,1.4899343002354756e-14,-3.8258999999658956,8.3322237998118e-14,-9.809999998217274,20.0013735018334,-0.7460504350848844,0.02579672705169681,-3.825897597853836,0.4078210197001566,-9.809907656827793,25.0109033301665,-0.7450795974853943,0.154167669685295,-3.8066698997220323,1.7204179853144055,-9.482001713796768,0.0,0.0,30.0,0.0
0.4,4.987465942308189,-0.7836192306852534,-0.17208121940176005,-3.9012446827911846,-1.8589685846853428,-9.432564376114717,9.998347700437197,-0.7847999060303479,-0.03012201591317158,-3.9239965332463442,-0.46147986804182717,-9.809871800688242,15.0,-0.7847999999994906,1.458883964989773e-14,-3.923999999931233,2.7755575615628914e-17,-9.809999996895723,20.001652299562803,-0.7847999060303479,0.03012201591316726,-3.9239965332463456,0.4614798680415484,-9.809871800688242,25.012534057691806,-0.7836192306852527,0.17208121940175802,-3.901244682791183,1.8589685846859023,-9.432564376114675,0.0,0.0,30.0,0.0
0.41000000000000003,4.985649327505612,-0.8231020365504662,-0.1914000823132208,-3.9952970138139987,-2.0027007207265726,-9.377401711735866,9.998022688505834,-0.8245303637791546,-0.03501133410830219,-4.022095029586288,-0.5198126255959971,-9.809823703990059,15.0,-0.8245304999986265,1.459968241030187e-14,-4.022099999879797,0.0,-9.809999994615163,20.001977311494166,-0.8245303637791546,0.03501133410829461,-4.02209502958629,0.5198126255958297,-9.809823703990059,25.014350672494384,-0.8231020365504653,0.19140008231322508,-3.995297013813996,2.0027007207269083,-9.377401711735839,0.0,0.0,30.0,0.0
0.42,4.983633662049019,-0.8635228388491665,-0.21214726142641385,-4.088772397596016,-2.151540780670419,-9.316047542535342,9.997645052261724,-0.865241780568412,-0.040531963801911174,-4.120192588280431,-0.5828368150692113,-9.809759825531449,15.0,-0.865241999948995,1.523498103559218e-14,-4.120200000362084,0.0,-9.809999989672269,20.002354947738276,-0.865241780568412,0.040531963801900175,-4.120192588280431,0.5828368150690157,-9.80975982553145,25.016366337950977,-0.8635228388491665,0.21214726142642312,-4.0887723975960135,2.1515407806707803,-9.316047542535314,0.0,0.0,30.0,0.0
0.43,4.981412548715921,-0.9048760934341252,-0.23419855303761192,-4.181632847812163,-2.3063116184646955,-9.24795323605688,9.997203776725726,-0.9069339617535065,-0.04683812188290094,-4.218286165105092,-0.6497712777674405,-9.809676066797234,15.0,-0.9069344994765456,1.5764172603262376e-14,-4.2183000062114,-5.551115123125783e-17,-9.809999969944935,20.002796223274274,-0.9069339617535065,0.04683812188288655,-4.218286165105092,0.6497712777673568,-9.809676066797234,25.018587451284077,-0.9048760934341253,0.23419855303762546,-4.1816328478121605,2.306311618464864,-9.247953236056865,0.0,0.0,30.0,0.0
0.44,4.978969544888412,-0.9471555366898294,-0.2576441544682225,-4.27380308325691,-2.4666219724458376,-9.172628545388788,9.996692203614076,-0.9496069484738916,-0.053953939258898284,-4.316376596131491,-0.720772952196228,-9.80956709929797,15.0,-0.949607998711802,1.598486162537174e-14,-4.316400017159783,8.337774914934926e-14,-9.809999930566471,20.003307796385926,-0.9496069484738916,0.05395393925888072,-4.316376596131491,0.7207729521959205,-9.809567099297972,25.021030455111585,-0.9471555366898294,0.2576441544682402,-4.273803083256906,2.4666219724462017,-9.172628545388761,0.0,0.0,30.0,0.0
