t,r0_x,r0_y,rdot0_x,rdot0_y,rddot0_x,rddot0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y,rdot4_x,rdot4_y,rddot4_x,rddot4_y,rLeft_x,rLeft_y,rRight_x,rRight_y
5.69,5.957729145,-5.836105004,1.580870145,2.102757578,18.23496059,7.9499408,13.27861985,-9.948041009,2.311903527,5.538507066,-0.956324134,5.034375237,21,-12.97419614,-2.16E-13,5.443154095,-2.67E-12,56.25409895,28.72138015,-9.948041009,-2.311903527,5.538507066,0.956324134,5.034375237,36.04227086,-5.836105004,-1.580870145,2.102757578,-18.23496059,7.9499408,0,0,42,0
5.7,5.974427119,-5.814666983,1.760627758,2.183936601,17.68140659,8.298582893,13.30168466,-9.892411364,2.297621721,5.58761991,-1.927625826,4.814444418,21,-12.91696744,-2.35E-13,6.00103281,-1.51E-12,55.26615952,28.69831534,-9.892411364,-2.297621721,5.58761991,1.927625826,4.814444418,36.02557288,-5.814666983,-1.760627758,2.183936601,-17.68140659,8.298582893,0,0,42,0
5.71,5.992858684,-5.792379981,1.93415022,2.268877752,16.9835209,8.698731658,13.32457388,-9.836303406,2.273994434,5.634664813,-2.894656477,4.656606911,21,-12.85422091,-2.50E-13,6.548343187,-1.22E-12,54.09443276,28.67542612,-9.836303406,-2.273994434,5.634664813,2.894656477,4.656606911,36.00714132,-5.792379981,-1.93415022,2.268877752,-16.9835209,8.698731658,0,0,42,0
5.72,6.01296905,-5.769211274,2.099878739,2.358119427,16.14073767,9.147985965,13.34718132,-9.779729557,2.240960825,5.680330838,-3.846982321,4.554669806,21,-12.78607513,-2.60E-13,7.083145209,-7.11E-13,52.75133328,28.65281868,-9.779729557,-2.240960825,5.680330838,3.846982321,4.554669806,35.98703095,-5.769211274,-2.099878739,2.358119427,-16.14073767,9.147985965,0,0,42,0
5.73,6.034688477,-5.745123852,2.256326526,2.452142186,15.15427146,9.642954546,13.36940444,-9.722698226,2.19855908,5.72522888,-4.77478643,4.502150803,21,-12.71266217,-2.66E-13,7.603676444,-1.42E-13,51.25066644,28.63059556,-9.722698226,-2.19855908,5.72522888,4.77478643,4.502150803,35.96531152,-5.745123852,-2.256326526,2.452142186,-15.15427146,9.642954546,0,0,42,0
5.74,6.057931073,-5.720075815,2.40209455,2.551358807,14.027448,10.17910155,13.3911464,-9.665214754,2.146934184,5.769886685,-5.669258625,4.49252325,21,-12.63412652,-2.66E-13,8.108365231,2.56E-13,49.60734606,28.6088536,-9.665214754,-2.146934184,5.769886685,5.669258625,4.49252325,35.94206893,-5.720075815,-2.40209455,2.551358807,-14.027448,10.17910155,0,0,42,0
5.75,6.082594797,-5.694020377,2.535871538,2.656114292,12.76575095,10.75076995,13.41231604,-9.607281411,2.086337918,5.814748854,-6.522606694,4.519275724,21,-12.55062508,-2.61E-13,8.595830685,7.96E-13,47.8372494,28.58768396,-9.607281411,-2.086337918,5.814748854,6.522606694,4.519275724,35.9174052,-5.694020377,-2.535871538,2.656114292,-12.76575095,10.75076995,0,0,42,0
5.76,6.108561454,-5.666905867,2.65643398,2.76668586,11.37686848,11.35120437,13.43282785,-9.548897402,2.017128863,5.860176836,-7.328069488,4.575981942,21,-12.46232719,-2.51E-13,9.064882687,1.48E-12,45.95705636,28.56717215,-9.548897402,-2.017128863,5.860176836,7.328069488,4.575981942,35.89143855,-5.666905867,-2.65643398,2.76668586,-11.37686848,11.35120437,0,0,42,0
5.77,6.135696702,-5.638675724,2.762646122,2.883282954,9.870739076,11.97257321,13.45260201,-9.490058859,1.939772396,5.906448938,-8.07993283,4.656380644,21,-12.36941464,-2.35E-13,9.514521896,2.15E-12,43.98407385,28.54739799,-9.490058859,-1.939772396,5.906448938,8.07993283,4.656380644,35.8643033,-5.638675724,-2.762646122,2.883282954,-9.870739076,11.97257321,0,0,42,0
5.78,6.163850046,-5.609268502,2.853459973,3.006047235,8.259596345,12.60598985,13.47156436,-9.43075885,1.854840694,5.953760317,-8.773549233,4.754464853,21,-12.27208159,-2.14E-13,9.94393974,2.26E-12,41.93604688,28.52843564,-9.43075885,-1.854840694,5.953760317,8.773549233,4.754464853,35.83614995,-5.609268502,-2.853459973,3.006047235,-8.259596345,12.60598985,0,0,42,0
5.79,6.192854839,-5.578617869,2.927915299,3.135052585,6.558012319,13.24153278,13.48964643,-9.370987371,1.763012731,6.00222298,-9.405362481,4.864579575,21,-12.17053469,-1.89E-13,10.35251842,2.84E-12,39.83095852,28.51035357,-9.370987371,-1.763012731,6.00222298,9.405362481,4.864579575,35.80714516,-5.578617869,-2.927915299,3.135052585,-6.558012319,13.24153278,0,0,42,0
5.8,6.222528285,-5.546652604,2.985139628,3.270305109,4.782938907,13.86826455,13.5067854,-9.31073135,1.665074277,6.051865791,-9.972938104,4.981526667,21,-12.06499299,-1.60E-13,10.73983091,3.06E-12,37.68682132,28.4932146,-9.31073135,-1.665074277,6.051865791,9.972938104,4.981526667,35.77747171,-5.546652604,-2.985139628,3.270305109,-4.782938907,13.86826455,0,0,42,0
5.81,6.252671437,-5.5132966,3.024348247,3.41174313,2.95374714,14.47424943,13.52292416,-9.249974649,1.561917903,6.102634463,-10.47500071,5.10067524,21,-11.95568794,-1.27E-13,11.10564095,3.45E-12,35.52146348,28.47707584,-9.249974649,-1.561917903,6.102634463,10.47500071,5.10067524,35.74732856,-5.5132966,-3.024348247,3.41174313,-2.95374714,14.47424943,0,0,42,0
5.82,6.283069196,-5.478468863,3.0448442,3.559237193,1.092263854,15.04656974,13.53801124,-9.188698058,1.454542977,6.154391563,-10.91147905,5.218075625,21,-11.84286348,-9.25E-14,11.44990307,3.40E-12,33.35231374,28.46198876,-9.188698058,-1.454542977,6.154391563,10.91147905,5.218075625,35.7169308,-5.478468863,-3.0448442,3.559237193,-1.092263854,15.04656974,0,0,42,0
5.83,6.313550245,-5.442119844,3.04667713,3.712235657,-0.784253721,15.57606858,13.55201288,-9.126893022,1.343322533,6.20723136,-11.28220732,5.330045324,21,-11.72672773,-5.73E-14,11.77259082,3.44E-12,31.19391252,28.44798712,-9.126893022,-1.343322533,6.20723136,11.28220732,5.330045324,35.68644976,-5.442119844,-3.04667713,3.712235657,0.784253721,15.57606858,0,0,42,0
5.84,6.343961588,-5.404218756,3.030109524,3.870070469,-2.660954752,16.05568012,13.56489682,-9.064556467,1.228491022,6.261251847,-11.58621556,5.432942401,21,-11.60746816,-2.29E-14,12.07380229,3.54E-12,29.059213,28.43510318,-9.064556467,-1.228491022,6.261251847,11.58621556,5.432942401,35.65603841,-5.404218756,-3.030109524,3.870070469,2.660954752,16.05568012,0,0,42,0
5.85,6.374106282,-5.36471353,2.994975725,4.032326326,-4.517716883,16.47529382,13.5766237,-9.001675868,1.110914751,6.31625018,-11.82361281,5.52395084,21,-11.48530416,1.10E-14,12.35389111,3.38E-12,26.96176609,28.4233763,-9.001675868,-1.110914751,6.31625018,11.82361281,5.52395084,35.62589372,-5.36471353,-2.994975725,4.032326326,4.517716883,16.47529382,0,0,42,0
5.86,6.403795631,-5.323560711,2.941359534,4.198477984,-6.334891517,16.82565998,13.58716279,-8.938240743,0.9913946,6.372037629,-11.99506068,5.600916147,21,-11.36044786,4.47E-14,12.61328927,3.27E-12,24.91347696,28.41283721,-8.938240743,-0.9913946,6.372037629,11.99506068,5.600916147,35.59620437,-5.323560711,-2.941359534,4.198477984,6.334891517,16.82565998,0,0,42,0
5.87,6.432849201,-5.280725459,2.869594283,4.367890224,-8.093322231,17.09836351,13.59649197,-8.874242659,0.870665946,6.428439611,-12.10180697,5.662378305,21,-11.23310413,7.79E-14,12.85250708,3.08E-12,22.9245753,28.40350803,-8.874242659,-0.870665946,6.428439611,12.10180697,5.662378305,35.5671508,-5.280725459,-2.869594283,4.367890224,8.093322231,17.09836351,0,0,42,0
5.88,6.461094814,-5.236181555,2.780262834,4.539817849,-9.774364204,17.28579639,13.60459774,-8.809675225,0.749398662,6.485295686,-12.14572039,5.707593249,21,-11.10347054,1.10E-13,13.07213318,2.97E-12,21.00360761,28.39540226,-8.809675225,-0.749398662,6.485295686,12.14572039,5.707593249,35.53890519,-5.236181555,-2.780262834,4.539817849,9.774364204,17.28579639,0,0,42,0
5.89,6.48836855,-5.189911392,2.674197579,4.713405686,-11.35990496,17.38112954,13.61147523,-8.744534098,0.628197117,6.542459562,-12.12932573,5.736542742,21,-10.97173743,1.41E-13,13.27283457,2.40E-12,19.15745103,28.38852477,-8.744534098,-0.628197117,6.542459562,12.12932573,5.736542742,35.51163145,-5.189911392,-2.674197579,4.713405686,11.35990496,17.38112954,0,0,42,0
5.9,6.514514746,-5.141905984,2.552480438,4.887688584,-12.83238612,17.37828441,13.61712818,-8.67881698,0.507600178,6.599799091,-12.05583874,5.74993269,21,-10.83808783,1.70E-13,13.45535654,2.22E-12,17.39134812,28.38287182,-8.67881698,-0.507600178,6.599799091,12.05583874,5.74993269,35.48548525,-5.141905984,-2.552480438,4.887688584,12.83238612,17.37828441,0,0,42,0
5.91,6.539385997,-5.092164962,2.416442865,5.061591416,-14.17482574,17.27190448,13.62156898,-8.612523617,0.388081208,6.657196274,-11.92920003,5.749180114,21,-10.70269753,1.94E-13,13.62052275,1.89E-12,15.70896175,28.37843102,-8.612523617,-0.388081208,6.657196274,11.92920003,5.749180114,35.460614,-5.092164962,-2.416442865,5.061591416,14.17482574,17.27190448,0,0,42,0
5.92,6.562843157,-5.040696572,2.26766584,5.233929079,-15.37084105,17.05732699,13.62481859,-8.545655804,0.270048064,6.714547256,-11.75410719,5.736389106,21,-10.56573504,2.14E-13,13.76923517,1.02E-12,14.11244905,28.37518141,-8.545655804,-0.270048064,6.714547256,11.75410719,5.736389106,35.43715684,-5.040696572,-2.26766584,5.233929079,15.37084105,17.05732699,0,0,42,0
5.93,6.584755337,-4.987517678,2.107979876,5.40340649,-16.40467101,16.73055503,13.62690664,-8.478217377,0.153843102,6.771762326,-11.53604451,5.714316319,21,-10.4273616,2.26E-13,13.90247412,3.55E-13,12.60255281,28.37309336,-8.478217377,-0.153843102,6.771762326,11.53604451,5.714316319,35.41524466,-4.987517678,-2.107979876,5.40340649,16.40467101,16.73055503,0,0,42,0
5.94,6.605010842,-4.932658699,1.93937753,5.568676678,-17.26311222,16.2893022,13.62786406,-8.410211599,0.039742212,6.828772958,-11.27955385,5.685590658,21,-10.2877307,2.30E-13,14.02124507,2.84E-14,11.17897434,28.37213594,-8.410211599,-0.039742212,6.828772958,11.27955385,5.685590658,35.39498916,-4.932658699,-1.93937753,5.568676678,17.26311222,16.2893022,0,0,42,0
5.95,6.62357933,-4.876190978,1.763299721,5.728826924,-17.94655319,15.73903804,13.62767871,-8.341627486,-0.071897105,6.885547337,-10.97801853,5.648485791,21,-10.14698263,2.27E-13,14.12619679,-7.82E-13,9.841922289,28.37232129,-8.341627486,0.071897105,6.885547337,10.97801853,5.648485791,35.37642067,-4.876190978,-1.763299721,5.728826924,17.94655319,15.73903804,0,0,42,0
5.96,6.640380467,-4.818165096,1.581473842,5.882828649,-18.44590818,15.07993058,13.62638275,-8.272472393,-0.180503722,6.941990383,-10.63483153,5.605816757,21,-10.00524864,2.19E-13,14.21817425,-1.24E-12,8.588927102,28.37361725,-8.272472393,0.180503722,6.941990383,10.63483153,5.605816757,35.35961953,-4.818165096,-1.581473842,5.882828649,18.44590818,15.07993058,0,0,42,0
5.97,6.655341127,-4.758635963,1.395750142,6.029623869,-18.75224332,14.3123139,13.62402083,-8.20275647,-0.285535615,6.998021989,-10.25489132,5.561134787,21,-9.862653424,2.06E-13,14.29804147,-1.69E-12,7.41640721,28.37597917,-8.20275647,0.285535615,6.998021989,10.25489132,5.561134787,35.34465887,-4.758635963,-1.395750142,6.029623869,18.75224332,14.3123139,0,0,42,0
5.98,6.668413504,-4.697670999,1.207986792,6.168199519,-18.85995786,13.43842096,13.62063847,-8.132488134,-0.386504278,7.053592506,-9.841758919,5.517469751,21,-9.719314832,1.88E-13,14.36660405,-2.20E-12,6.32020428,28.37936153,-8.132488134,0.386504278,7.053592506,9.841758919,5.517469751,35.3315865,-4.697670999,-1.207986792,6.168199519,18.85995786,13.43842096,0,0,42,0
5.99,6.679575108,-4.635350136,1.02004987,6.297587451,-18.76682613,12.46234605,13.61628212,-8.061674067,-0.482974721,7.108682738,-9.397666505,5.477283109,21,-9.575343845,1.65E-13,14.42460916,-2.49E-12,5.295671212,28.38371788,-8.061674067,0.482974721,7.108682738,9.397666505,5.477283109,35.32042489,-4.635350136,-1.02004987,6.297587451,18.76682613,12.46234605,0,0,42,0
6,6.68882877,-4.571765812,0.833813374,6.416864437,-18.47403719,11.39000665,13.61099912,-7.990319222,-0.574565469,7.163303943,-8.923523208,5.442418023,21,-9.430844583,1.38E-13,14.47274559,-3.10E-12,4.337761796,28.38900088,-7.990319222,0.574565469,7.163303943,8.923523208,5.442418023,35.31117123,-4.571765812,-0.833813374,6.416864437,18.47403719,11.39000665,0,0,42,0
6.01,6.696202639,-4.507022978,0.651159214,6.525152166,-17.98623202,10.22910411,13.60483774,-7.918426819,-0.660948564,7.217497835,-8.418917832,5.414047986,21,-9.285914301,1.07E-13,14.51164369,-3.01E-12,3.441120606,28.39516226,-7.918426819,0.660948564,7.217497835,8.418917832,5.414047986,35.30379736,-4.507022978,-0.651159214,6.525152166,17.98623202,10.22910411,0,0,42,0
6.02,6.701750183,-4.441239094,0.473977215,6.621617244,-17.31153867,8.98908207,13.59784712,-7.845998345,-0.741849563,7.271336582,-7.882118277,5.39262542,21,-9.140643391,7.33E-14,14.54187542,-3.15E-12,2.600171743,28.40215288,-7.845998345,0.741849563,7.271336582,7.882118277,5.39262542,35.29824982,-4.441239094,-0.473977215,6.621617244,17.31153867,8.98908207,0,0,42,0
6.03,6.705550186,-4.37454413,0.304165115,6.705471196,-16.46160557,7.681081853,13.59007733,-7.773033557,-0.817047539,7.324922809,-7.310067558,5.377831661,21,-8.995115383,3.79E-14,14.56395433,-3.24E-12,1.80920509,28.40992267,-7.773033557,0.817047539,7.324922809,7.310067558,5.377831661,35.29444981,-4.37454413,-0.304165115,6.705471196,16.46160557,7.681081853,0,0,42,0
6.04,6.707706753,-4.307080565,0.143628568,6.775970467,-15.4516331,6.317893566,13.58157936,-7.699530477,-0.886375081,7.378389594,-6.698376306,5.368529802,21,-8.849406942,1.82E-15,14.57833553,-3.20E-12,1.062458864,28.41842064,-7.699530477,0.886375081,7.378389594,6.698376306,5.368529802,35.29229325,-4.307080565,-0.143628568,6.775970467,15.4516331,6.317893566,0,0,42,0
6.05,6.708349308,-4.239003388,-0.005718858,6.832416417,-14.30040394,4.913902112,13.57240506,-7.625485397,-0.949718294,7.43190047,-6.041311714,5.362721822,21,-8.703587872,-3.35E-14,14.58541576,-3.07E-12,0.354197363,28.42759494,-7.625485397,0.949718294,7.43190047,6.041311714,5.362721822,35.29165069,-4.239003388,0.005718858,6.832416417,14.30040394,4.913902112,0,0,42,0
6.06,6.707597754,-4.170457056,-0.142548674,6.874458366,-13.02469043,3.481882593,13.5626147,-7.550897913,-1.006599049,7.485481177,-5.33542761,5.35916023,21,-8.557727709,-6.66E-14,14.58556235,-3.23E-12,-0.321328209,28.4373853,-7.550897913,1.006599049,7.485481177,5.33542761,5.35916023,35.29240225,-4.170457056,0.142548674,6.874458366,13.02469043,3.481882593,0,0,42,0
6.07,6.705547372,-4.101564283,-0.266165205,6.90213226,-11.63629459,2.031420597,13.55228737,-7.475773687,-1.056133247,7.539011116,-4.58210293,5.358278838,21,-8.411899112,-9.62E-14,14.57909622,-3.18E-12,-0.969933781,28.44771263,-7.475773687,1.056133247,7.539011116,4.58210293,5.358278838,35.29445263,-4.101564283,0.266165205,6.90213226,11.63629459,2.031420597,0,0,42,0
6.08,6.702335904,-4.032469737,-0.375389279,6.915263168,-10.15305667,0.575042557,13.54150317,-7.400113764,-1.097888461,7.592545672,-3.780051116,5.358818502,21,-8.26616649,-1.22E-13,14.566247,-2.33E-12,-1.597079441,28.45849683,-7.400113764,1.097888461,7.592545672,3.780051116,5.358818502,35.2976641,-4.032469737,0.375389279,6.915263168,10.15305667,0.575042557,0,0,42,0
6.09,6.698108441,-3.963317179,-0.469277665,6.913813668,-8.593556473,-0.874841033,13.53034538,-7.323918902,-1.131412308,7.646111882,-2.92826696,5.359256873,21,-8.120592934,-1.43E-13,14.54720276,-2.26E-12,-2.207820763,28.46965462,-7.323918902,1.131412308,7.646111882,2.92826696,5.359256873,35.30189156,-3.963317179,0.469277665,6.913813668,8.593556473,-0.874841033,0,0,42,0
6.1,6.693016993,-3.894249181,-0.547131,6.897887816,-6.977046511,-2.305993574,13.51890057,-7.247189634,-1.156226983,7.699706173,-2.026055306,5.357805906,21,-7.9752403,-1.60E-13,14.52211045,-1.88E-12,-2.80675688,28.48109943,-7.247189634,1.156226983,7.699706173,2.026055306,5.357805906,35.30698301,-3.894249181,0.547131,6.897887816,6.977046511,-2.305993574,0,0,42,0
6.11,6.687220494,-3.825407123,-0.608493786,6.867731144,-5.323452204,-3.706374753,13.50725852,-7.169926269,-1.171829269,7.753294371,-1.073016045,5.352396018,21,-7.830169211,-1.73E-13,14.49107591,-1.21E-12,-3.397984705,28.49274148,-7.169926269,1.171829269,7.753294371,1.073016045,5.352396018,35.31277951,-3.825407123,0.608493786,6.867731144,5.323452204,-3.706374753,0,0,42,0
6.12,6.680884798,-3.756931198,-0.65315439,6.823730662,-3.653371807,-5.064165281,13.4955123,-7.092128891,-1.177690526,7.806811693,-0.069027161,5.340666385,21,-7.685439055,-1.81E-13,14.45416385,-9.52E-13,-3.985060542,28.5044877,-7.092128891,1.177690526,7.806811693,0.069027161,5.340666385,35.3191152,-3.756931198,0.65315439,6.823730662,3.653371807,-5.064165281,0,0,42,0
6.13,6.674182678,-3.688960407,-0.681145046,6.766414859,-1.988075972,-6.367793774,13.48375821,-7.013797356,-1.173256701,7.860162752,0.985773818,5.319961419,21,-7.541107985,-1.85E-13,14.4113979,-3.27E-13,-4.570969204,28.51624179,-7.013797356,1.173256701,7.860162752,-0.985773818,5.319961419,35.32581732,-3.688960407,0.681145046,6.766414859,1.988075972,-6.367793774,0,0,42,0
6.14,6.667292692,-3.621632006,-0.692738205,6.696450523,-0.349329428,-7.60605653,13.47209607,-6.934931514,-1.157951559,7.913221986,2.090892178,5.287384294,21,-7.397232958,-1.86E-13,14.36276224,1.71E-13,-5.158104509,28.52790393,-6.934931514,1.157951559,7.913221986,-2.090892178,5.287384294,35.33270731,-3.621632006,0.692738205,6.696450523,0.349329428,-7.60605653,0,0,42,0
6.15,6.660365385,-3.555063992,-0.688286087,6.61452414,1.246082,-8.77092452,13.46063897,-6.855537493,-1.131302588,7.965858352,3.24168138,5.241385966,21,-7.253872076,-1.81E-13,14.30824898,1.07E-12,-5.74836064,28.53936103,-6.855537493,1.131302588,7.965858352,-3.24168138,5.241385966,35.33963462,-3.555063992,0.688286087,6.61452414,-1.246082,-8.77092452,0,0,42,0
6.16,6.653558658,-3.489370825,-0.668237932,6.521384162,2.781035425,-9.854772951,13.44950733,-6.775620433,-1.092907865,8.017943456,4.432777488,5.180216405,21,-7.111085606,-1.71E-13,14.24781144,1.04E-12,-6.342947193,28.55049267,-6.775620433,1.092907865,8.017943456,-4.432777488,5.180216405,35.34644134,-3.489370825,0.668237932,6.521384162,-2.781035425,-9.854772951,0,0,42,0
6.17,6.647032661,-3.424663299,-0.633225398,6.41785903,4.238251803,-10.85049073,13.43882145,-6.695185135,-1.042408663,8.069330086,5.658726772,5.10188048,21,-6.968933846,-1.57E-13,14.18139107,1.89E-12,-6.942362927,28.56117855,-6.695185135,1.042408663,8.069330086,-5.658726772,5.10188048,35.35296734,-3.424663299,0.633225398,6.41785903,-4.238251803,-10.85049073,0,0,42,0
6.18,6.640935384,-3.361041932,-0.584036633,6.304824985,5.602471769,-11.75256057,13.42870339,-6.614238774,-0.979520369,8.119853063,6.912693384,5.004753279,21,-6.827477152,-1.41E-13,14.10894121,2.02E-12,-7.546456143,28.57129661,-6.614238774,0.979520369,8.119853063,-6.912693384,5.004753279,35.35906462,-3.361041932,0.584036633,6.304824985,-5.602471769,-11.75256057,0,0,42,0
6.19,6.635402652,-3.298596967,-0.521616275,6.18320607,6.860487828,-12.55702396,13.41927692,-6.532790902,-0.904032483,8.169329241,8.186476424,4.887593352,21,-6.686775939,-1.22E-13,14.03042711,2.30E-12,-8.154446104,28.58072308,-6.532790902,0.904032483,8.169329241,-8.186476424,4.887593352,35.36459735,-3.298596967,0.521616275,6.18320607,-6.860487828,-12.55702396,0,0,42,0
6.2,6.63055813,-3.237408373,-0.447065452,6.053974127,8.001176945,-13.26143983,13.4106676,-6.450853445,-0.815808616,8.217557507,9.470524124,4.749555252,21,-6.546890679,-1.01E-13,13.94582588,2.88E-12,-8.764949706,28.5893324,-6.450853445,0.815808616,8.217557507,-9.470524124,4.749555252,35.36944187,-3.237408373,0.447065452,6.053974127,-8.001176945,-13.26143983,0,0,42,0
6.21,6.62651332,-3.177545843,-0.36164178,5.918148796,9.0155334,-13.86483653,13.40300269,-6.368440704,-0.714786497,8.264318778,10.75394488,4.590200333,21,-6.407881902,-7.76E-14,13.85512656,2.98E-12,-9.376012567,28.59699731,-6.368440704,0.714786497,8.264318778,-10.75394488,4.590200333,35.37348668,-3.177545843,0.36164178,5.918148796,-9.0155334,-13.86483653,0,0,42,0
6.22,6.623367563,-3.119068794,-0.266759368,5.77679752,9.896701725,-14.36765694,13.3964112,-6.285569357,-0.600977963,8.309376007,12.02451498,4.409504847,21,-6.269810195,-5.10E-14,13.75833004,2.86E-12,-9.985143708,28.6035888,-6.285569357,0.600977963,8.309376007,-12.02451498,4.409504847,35.37663244,-3.119068794,0.266759368,5.77679752,-9.896701725,-14.36765694,0,0,42,0
6.23,6.621202766,-3.062025105,-0.163886143,5.630992189,10.64054579,-14.77194603,13.39102108,-6.202259339,-0.474531948,8.352492447,13.26868389,4.207973762,21,-6.132734974,-2.08E-14,13.65545611,3.18E-12,-10.58938003,28.60897892,-6.202259339,0.474531948,8.352492447,-13.26868389,4.207973762,35.37879723,-3.062025105,0.163886143,5.630992189,-10.64054579,-14.77194603,0,0,42,0
6.24,6.620074194,-3.006449179,-0.054151297,5.481607824,11.24641169,-15.08160063,13.38695119,-6.118534498,-0.335967609,8.3935087,14.47200532,3.986733798,21,-5.99671313,9.74E-15,13.54658274,3.18E-12,-11.18537852,28.61304881,-6.118534498,0.335967609,8.3935087,-14.47200532,3.986733798,35.37992581,-3.006449179,0.054151297,5.481607824,-11.24641169,-15.08160063,0,0,42,0
6.25,6.620055571,-2.952374508,0.060940348,5.329598301,11.71206378,-15.29994211,13.3843287,-6.034414214,-0.185705643,8.432216544,15.620048,3.746401856,21,-5.861808624,3.99E-14,13.43181157,3.08E-12,-11.76924839,28.6156713,-6.034414214,0.185705643,8.432216544,-15.620048,3.746401856,35.37994443,-2.952374508,-0.060940348,5.329598301,-11.71206378,-15.29994211,0,0,42,0
6.26,6.621207869,-2.899827117,0.179887574,5.175875569,12.03682707,-15.43113571,13.38327216,-5.949919444,-0.024288861,8.468414901,16.69843295,3.487755131,21,-5.728083082,6.96E-14,13.3112838,3.10E-12,-12.33679627,28.61672784,-5.949919444,0.024288861,8.468414901,-16.69843295,3.487755131,35.37879213,-2.899827117,-0.179887574,5.175875569,-12.03682707,-15.43113571,0,0,42,0
6.27,6.62357482,-2.84882451,0.301263744,5.021282481,12.22208219,-15.4803288,13.38388915,-5.865073539,0.147574481,8.50192176,17.69282573,3.211846862,21,-5.595594632,9.84E-14,13.18518426,2.98E-12,-12.88364218,28.61611085,-5.865073539,-0.147574481,8.50192176,-17.69282573,3.211846862,35.37642518,-2.84882451,-0.301263744,5.021282481,-12.22208219,-15.4803288,0,0,42,0
6.28,6.62718291,-2.799375672,0.423716811,4.866592793,12.27129595,-15.45356618,13.38627636,-5.779902243,0.329010675,8.532574179,18.58893928,2.920017442,21,-5.464397906,1.26E-13,13.05374134,2.30E-12,-13.40530724,28.61372364,-5.779902243,-0.329010675,8.532574179,-18.58893928,2.920017442,35.37281709,-2.799375672,-0.423716811,4.866592793,-12.27129595,-15.45356618,0,0,42,0
6.29,6.632041385,-2.751481068,0.545969308,4.712511165,12.19004835,-15.35770049,13.39051952,-5.694433692,0.518980567,8.560228285,19.37253474,2.613897155,21,-5.334544039,1.51E-13,12.91722701,2.26E-12,-13.89729506,28.60948048,-5.694433692,-0.518980567,8.560228285,-19.37253474,2.613897155,35.36795862,-2.751481068,-0.545969308,4.712511165,-12.19004835,-15.35770049,0,0,42,0
6.3,6.638142246,-2.705132642,0.666818358,4.559673164,11.98605585,-15.20029821,13.39669344,-5.608698417,0.716279553,8.584759269,20.02942109,2.295400327,21,-5.206080669,1.73E-13,12.77595687,1.35E-12,-14.35516643,28.60330656,-5.608698417,-0.716279553,8.584759269,-20.02942109,2.295400327,35.36185775,-2.705132642,-0.666818358,4.559673164,-11.98605585,-15.20029821,0,0,42,0
6.31,6.645460252,-2.660313822,0.785135665,4.408645257,11.66919014,-14.98954211,13.40486198,-5.522729342,0.91953758,8.606061395,20.54545432,1.966710835,21,-5.079051939,1.91E-13,12.63029005,1.05E-12,-14.77460701,28.59513802,-5.522729342,-0.91953758,8.606061395,-20.54545432,1.966710835,35.35453975,-2.660313822,-0.785135665,4.408645257,-11.66919014,-14.98954211,0,0,42,0
6.32,6.653952921,-2.616999513,0.89986752,4.259924818,11.25149193,-14.73413103,13.41507809,-5.436561783,1.127219146,8.624047991,20.90653713,1.630259139,21,-4.953498493,2.04E-13,12.48062932,3.84E-13,-15.15148783,28.58492191,-5.436561783,-1.127219146,8.624047991,-20.90653713,1.630259139,35.34604708,-2.616999513,-0.89986752,4.259924818,-11.25149193,-14.73413103,0,0,42,0
6.33,6.663560526,-2.575156102,1.010034798,4.113940124,10.74717927,-14.44317788,13.42738378,-5.350233449,1.337623302,8.638651454,21.09861989,1.288691211,21,-4.82945748,2.09E-13,12.32742101,1.14E-13,-15.48191871,28.57261622,-5.350233449,-1.337623302,8.638651454,-21.09861989,1.288691211,35.33643947,-2.575156102,-1.010034798,4.113940124,-10.74717927,-14.44317788,0,0,42,0
6.34,6.674207523,-2.534742061,1.114742115,3.97104759,10.17237535,-14.12599894,13.44180902,-5.263784177,1.548889697,8.649824535,21.10795278,0.944764776,21,-4.706962451,2.07E-13,12.17115335,-4.55E-13,-15.76230303,28.55819098,-5.263784177,-1.548889697,8.649824535,-21.10795278,0.944764776,35.32579248,-2.534742061,-1.114742115,3.97104759,-10.17237535,-14.12599894,0,0,42,0
6.35,6.685860381,-2.495733842,1.21350156,3.831425097,9.534142685,-13.78777204,13.45833186,-5.177244314,1.759242824,8.657579487,20.930643,0.598771896,21,-4.586039891,1.98E-13,12.01230821,-1.48E-12,-15.9896916,28.54166814,-5.177244314,-1.759242824,8.657579487,-20.930643,0.598771896,35.31413962,-2.495733842,-1.21350156,3.831425097,-9.534142685,-13.78777204,0,0,42,0
6.36,6.698470344,-2.458104749,1.30576154,3.695214416,8.841756544,-13.43408873,13.47693077,-5.090644226,1.966793999,8.661903345,20.56171967,0.251363474,21,-4.466713735,1.84E-13,11.85145333,-1.52E-12,-16.1614412,28.52306923,-5.090644226,-1.966793999,8.661903345,-20.56171967,0.251363474,35.30152966,-2.458104749,-1.30576154,3.695214416,-8.841756544,-13.43408873,0,0,42,0
