t,r0_x,r0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y
0.11,0.0,0.0,6.999994985429845,-0.059350478184314784,-0.0002683498663810343,-1.0790983588997334,-0.01207816584916735,-9.809895467672247,14.0,-0.059350499999999966,5.756604419749443e-15,-1.0791000000000004,7.771572014397821e-14,-9.809999999998437,21.000005014570156,-0.059350478184314784,0.0002683498663740844,-1.0790983588997334,0.01207816584897306,-9.809895467672247,28.0,0.0
0.12,0.0,0.0,6.999991454822013,-0.07063193388479155,-0.00041266832622905076,-1.177196723672359,-0.01696155842842676,-9.809824541819014,14.0,-0.07063199999929322,5.577943643541454e-15,-1.177199999977856,-5.421010862427522e-20,-9.80999999999193,21.000008545177987,-0.07063193388479155,0.00041266832622239435,-1.177196723672359,0.01696155842842676,-9.809824541819014,28.0,0.0
0.13,0.0,0.0,6.9999857710323425,-0.08289431326074728,-0.0006124295923621076,-1.2752935603245994,-0.023115576358808718,-9.809717838752139,14.0,-0.08289449999655181,4.772104113412921e-15,-1.27529999989562,0.0,-9.809999999962043,21.000014228967657,-0.08289431326074728,0.0006124295923566731,-1.2752935603245994,0.023115576358808718,-9.809717838752139,28.0,0.0
0.14,0.0,0.0,6.999977637433197,-0.09613765330207874,-0.0008818272553655657,-1.3733890683395944,-0.030768029503858534,-9.809562075743793,14.0,-0.09613799999324088,3.7253199936583854e-15,-1.3733999998044673,0.0,-9.809999999889245,21.000022362566803,-0.09613765330207875,0.0008818272553617909,-1.3733890683395942,0.030768029503858527,-9.809562075743793,28.0,0.0
0.15,0.0,0.0,6.999966528207694,-0.11036197436924182,-0.0012369811845877785,-1.4714831117070717,-0.04014429105910855,-9.809340696419476,14.0,-0.11036249999059636,2.777222392184361e-15,-1.4714999997448137,3.8858022702314976e-14,-9.809999999748666,21.000033471792307,-0.11036197436924183,0.0012369811845856361,-1.4714831117070717,0.040144291059030834,-9.809340696419476,28.0,0.0
0.16,0.0,0.0,6.999951636381742,-0.1255672738528448,-0.0016959843864096803,-1.5695751376584863,-0.05146204499236615,-9.809033480275684,14.0,-0.12556799998942508,2.1865224333530488e-15,-1.5695999997398908,7.771604540462995e-14,-9.80999999949831,21.00004836361826,-0.1255672738528448,0.0016959843864087817,-1.569575137658486,0.05146204499228843,-9.809033480275684,28.0,0.0
0.17,0.0,0.0,6.999931873824035,-0.14175352617364811,-0.0022789030042447813,-1.667664176667017,-0.06493122171783217,-9.808616117588187,14.0,-0.14175449999010475,2.1310112579823585e-15,-1.6676999997957447,-3.885780586188048e-14,-9.80999999905226,21.000068126175965,-0.14175352617364817,0.0022789030042444816,-1.667664176667017,0.06493122171787105,-9.808616117588187,28.0,0.0
0.18,0.0,0.0,6.999905871246052,-0.15892068278256472,-0.0030077763185391688,-1.7657488424475694,-0.08075392189627725,-9.808059772124217,14.0,-0.15892199999258372,2.70756002334589e-15,-1.7657999999012357,-3.885867322361847e-14,-9.809999998228777,21.000094128753947,-0.15892068278256474,0.003007776318538671,-1.7657488424475694,0.080753921896355,-9.808059772124217,28.0,0.0
0.19,0.0,0.0,6.999871978202066,-0.17706867216065963,-0.0039066167467715135,-1.8638273319567744,-0.09912432754773882,-9.807330632059177,14.0,-0.17707049999638153,3.93211990317295e-15,-1.8639000000280408,-8.673617379884035e-19,-9.809999996657163,21.000128021797934,-0.17706867216065963,0.00390661674676997,-1.8638273319567746,0.09912432754773881,-9.807330632059177,28.0,0.0
0.2,0.0,0.0,6.999828263089129,-0.1961973998191504,-0.0050014098434530635,-1.9618974253929888,-0.12022859966226537,-9.806389449550116,14.0,-0.19620000000058835,5.7397220876485316e-15,-1.9620000001306508,3.8859540585356456e-14,-9.809999993620913,21.000171736910872,-0.1961973998191504,0.005001409843449684,-1.9618974253929888,0.12022859966218763,-9.806389449550117,28.0,0.0
0.21,0.0,0.0,6.999772513147088,-0.21630674829940671,-0.006320114300127638,-2.059956486196295,-0.14424476150474808,-9.805191069471288,14.0,-0.2163105000038652,7.98447778341333e-15,-2.060100000146371,-1.165838259264973e-13,-9.809999987808062,21.00022748685291,-0.21630674829940671,0.006320114300121794,-2.059956486196295,0.14424476150502008,-9.805191069471284,28.0,0.0
0.22,0.0,0.0,6.999702234458572,-0.23739657717295065,-0.007892661945371644,-2.158001461048501,-0.17134256680595486,-9.803683947871662,14.0,-0.23740200000444406,1.0439578213563748e-14,-2.158199999995324,7.772081589418889e-14,-9.809999976933376,21.00029776554143,-0.2373965771729507,0.007892661945362965,-2.158001461048501,0.17134256680583826,-9.803683947871662,28.0,0.0
0.23,0.0,0.0,6.999614651949,-0.2594667230414566,-0.009750957744794064,-2.2560288798731403,-0.20168335205024962,-9.801809660769763,14.0,-0.25947450000012773,1.2797294617651871e-14,-2.2562999995804445,3.886127530883243e-14,-9.809999957190415,21.000385348051,-0.2594667230414566,0.009750957744782554,-2.2560288798731403,0.20168335205017185,-9.801809660769763,28.0,0.0
0.24,0.0,0.0,6.999506709386576,-0.28251699953675113,-0.01192887980103645,-2.3540348558354727,-0.235419872075822,-9.799502403957813,14.0,-0.2825279999882896,1.46689782516855e-14,-2.3543999987874837,-3.469446951953614e-18,-9.809999922485183,21.000493290613424,-0.28251699953675113,0.01192887980102258,-2.3540348558354727,0.23541987207582193,-9.799502403957813,28.0,0.0
0.25,0.0,0.0,6.999375069382295,-0.30654719732081337,-0.014462279353772953,-2.4520150853424836,-0.27269611822050904,-9.79668848454424,14.0,-0.30656249996587454,1.55850603881281e-14,-2.452499997485009,-3.8864744755784386e-14,-9.8099998633966,21.000624930617704,-0.3065471973208134,0.014462279353757771,-2.452015085342483,0.2726961182205869,-9.796688484544239,28.0,0.0
0.26,0.0,0.0,6.999216113389935,-0.3315570840857746,-0.017388980779710288,-2.5499648480428827,-0.31364711826398073,-9.793285805021355,14.000000000000002,-0.3315779999293976,1.4995052315898892e-14,-2.5505999955244,-3.498035194837712e-13,-9.80999976580265,21.000783886610062,-0.3315570840857746,0.017388980779695522,-2.5499648480428827,0.31364711826444713,-9.79328580502135,28.0,0.0
0.27,0.0,0.0,6.9990259525291725,-0.3575462319551199,-0.020736576434060718,-2.6478774484113594,-0.358399359106259,-9.789203346832682,14.000000000000002,-0.35757449936269864,1.3309140000099654e-14,-2.6486999814415486,-1.9435147935453756e-13,-9.809999606714747,21.000974047470827,-0.35754623195512,0.02073657643404776,-2.6478774484113594,0.35839935910649223,-9.78920334683268,28.0,0.0
0.28,0.0,0.0,6.998800164397127,-0.38451422386198747,-0.024538989247092795,-2.7457452569015697,-0.40704466786604643,-9.784341331414971,14.000000000000002,-0.38455199813712304,1.1420567298592027e-14,-2.7467999537450987,-2.7208790776001024e-13,-9.809999352640618,21.001199835602872,-0.3845142238619875,0.024538989247081977,-2.7457452569015697,0.4070446678663573,-9.78434133141497,28.0,0.0
0.29,0.0,0.0,6.998533824886222,-0.4124607120332452,-0.02884399043001857,-2.8435606765560166,-0.4596433508406067,-9.778590826827065,14.000000000000002,-0.41251049672680057,9.410919449230903e-15,-2.8448999239779678,-2.7211566333562587e-13,-9.809998957459971,21.001466175113777,-0.41246071203324525,0.02884399043001014,-2.843560676556016,0.4596433508409179,-9.778590826827063,28.0,0.0
0.3,0.0,0.0,6.998221619298267,-0.441385190267206,-0.03369756716057368,-2.9413145134472902,-0.5162344072404861,-9.77183315863064,14.000000000000002,-0.44144999544925995,7.346838437157283e-15,-2.942999898913814,-1.944000516118649e-13,-9.80999835401382,21.001778380701733,-0.44138519026720613,0.033697567160567786,-2.9413145134472902,0.5162344072406806,-9.77183315863064,28.0,0.0
0.31,0.0,0.0,6.997857842345377,-0.4712869939308782,-0.039143922388515565,-3.038995976656221,-0.5768351101301035,-9.763939545783805,14.000000000000002,-0.4713704944654187,5.2800359715747514e-15,-3.0410998805568363,-2.721572966990493e-13,-9.80999744547673,21.00214215765462,-0.4712869939308783,0.039143922388512276,-3.0389959766562207,0.5768351101304923,-9.763939545783797,28.0,0.0
0.32,0.0,0.0,6.997436398149979,-0.5021652999599655,-0.04522547483562353,-3.13659267827188,-0.6414405583129648,-9.754770753549124,14.000000000000002,-0.5022719937795839,3.2472934857494677e-15,-3.1391998661417726,-1.555977569012157e-13,-9.80999609399392,21.00256360185002,-0.5021652999599656,0.04522547483562288,-3.136592678271879,0.6414405583131204,-9.754770753549124,28.0,0.0
0.33,0.0,0.0,6.996950800244804,-0.5340191268588673,-0.05198285899569878,-3.2340906333915767,-0.7100231998031312,-9.744176765447522,14.000000000000002,-0.534154493239452,1.270462137010144e-15,-3.2372998481339024,-1.9451107391432743e-13,-9.80999410600583,21.003049199755196,-0.5340191268588674,0.05198285899570073,-3.234090633391576,0.7100231998033255,-9.744176765447522,28.0,0.0
0.34,0.0,0.0,6.996394171572892,-0.5668473347006787,-0.059454925134564345,-3.3314742601208645,-0.7825323275720608,-9.731996476341495,14.000000000000002,-0.5670179925361087,-6.435371932519433e-16,-3.3353998142290444,-1.167399510393352e-13,-9.809991213622753,21.00360582842711,-0.566847334700679,0.059454925134568855,-3.3314742601208636,0.7825323275720995,-9.731996476341502,28.0,0.0
0.35000000000000003,0.0,0.0,6.995759244487594,-0.6006486251271903,-0.06767873929006513,-3.4287263795735345,-0.8588935483863167,-9.718057408770077,14.000000000000002,-0.6008624912040293,-2.502713899582941e-15,-3.433499747353558,-1.1671219546371958e-13,-9.809987051352548,21.004240755512406,-0.6006486251271907,0.06767873929007216,-3.428726379573534,0.8588935483864333,-9.718057408770077,28.0,0.0
0.36,0.0,0.0,6.995038360752564,-0.635421541348888,-0.07668958327206783,-3.52582821587162,-0.9390082256951653,-9.70217545468426,14.000000000000002,-0.6356879886210778,-4.330007652466442e-15,-3.5315996256643425,-1.1676770661495084e-13,-9.809981127425669,21.004961639247437,-0.6354215413488885,0.07668958327207737,-3.5258282158716185,0.9390082256952428,-9.702175454684264,28.0,0.0
0.37,0.0,0.0,6.994223471541766,-0.671164468144954,-0.08652095466246124,-3.622759396145393,-1.0227528976612414,-9.684154644745114,14.000000000000002,-0.6714944840085085,-6.163288398323475e-15,-3.629699422548838,-1.1685097334179773e-13,-9.809972788903803,21.005776528458235,-0.6711644681449547,0.08652095466247328,-3.6227593961453914,1.0227528976613192,-9.684154644745117,28.0,0.0
0.38,0.0,0.0,6.993306137439474,-0.7078756318632655,-0.09720456681515571,-3.7194979505333685,-1.1099786715701132,-9.663786947346514,14.000000000000002,-0.7082819764309641,-8.055356359512508e-15,-3.727799106625025,-2.724487302430134e-13,-9.809961179701512,21.006693862560525,-0.7078756318632664,0.09720456681517034,-3.7194979505333663,1.109978671570464,-9.663786947346505,28.0,0.0
0.39,0.0,0.0,6.992277528440267,-0.7455531004203955,-0.10877034885608367,-3.816020312182299,-1.2005105959979065,-9.640852099509509,14.000000000000002,-0.7460504647964774,-1.007394203432943e-14,-3.8258986417414227,-3.902433931557425e-14,-9.809945190594613,21.007722471559735,-0.7455531004203967,0.10877034885610103,-3.816020312182297,1.2005105959978675,-9.640852099509518,28.0,0.0
0.4,0.0,0.0,6.991128449430064,-0.7841947807631277,-0.12124620052912527,-3.912301311549383,-1.294149530607462,-9.61511733356734,14.000000000000002,-0.7847999475942109,-1.2298716492772734e-14,-3.92399798281352,-1.9489965197294623e-13,-9.809923400166532,21.008871550569935,-0.7841947807631277,0.12124620052914567,-3.912301311549382,1.2941495306076956,-9.615117333567335,28.0,0.0
0.41000000000000003,0.0,0.0,6.989852547801632,-0.8237980604954109,-0.13463079161846475,-4.008312760087799,-1.3909879700786154,-9.586319051668166,14.000000000000002,-0.8245303920560036,-1.4414527429886754e-14,-4.02209660063015,-1.9517720772910252e-13,-9.809893991852126,21.010147452198368,-0.8237980604954109,0.1346307916184878,-4.008312760087798,1.3909879700788883,-9.586319051668157,28.0,0.0
0.42,0.0,0.0,6.988440948172982,-0.8643601431044766,-0.1489534312183738,-4.104022484990659,-1.4908772889821635,-9.554190639699879,14.000000000000002,-0.8652417937153828,-1.627182831633901e-14,-4.120194447896718,-1.9517720772910252e-13,-9.80985465295494,21.011559051827017,-0.8643601431044766,0.14895343121839888,-4.104022484990658,1.4908772889824364,-9.55419063969987,28.0,0.0
0.43,0.0,0.0,6.986882002497983,-0.905878007758484,-0.16426620308855625,-4.199395428913185,-1.5934025645385541,-9.518466944639112,14.000000000000002,-0.906934171995452,-1.8000496009899868e-14,-4.218291830222011,-1.5620837956475953e-13,-9.809802443882093,21.013117997502018,-0.905878007758484,0.16426620308858308,-4.199395428913184,1.5934025645386702,-9.518466944639115,28.0,0.0
0.44,0.0,0.0,6.985164169792239,-0.9483481289879295,-0.18061364504608057,-4.2943933938352,-1.6981661359704219,-9.47886900767804,14.000000000000002,-0.9496075389086166,-1.9693575958568826e-14,-4.316388896659692,-7.815970093361102e-14,-9.809733642607211,21.014835830207762,-0.9483481289879294,0.180613645046109,-4.2943933938351995,1.6981661359704994,-9.47886900767804,28.0,0.0
0.45,0.0,0.0,6.983276016133088,-0.9917664766856471,-0.19803274896537995,-4.388975041061135,-1.8047862064593279,-9.435103727789787,14.0,-0.993261899056584,-2.1407282200574582e-14,-4.4144856397083,7.793765632868599e-14,-9.809643570740462,21.016723983866914,-0.9917664766856469,0.19803274896540995,-4.3889750410611335,1.8047862064591698,-9.435103727789798,28.0,0.0
0.46,0.0,0.0,6.981206214659597,-1.0361285161068086,-0.2165529607782524,-4.483095891220022,-1.9128953783377063,-9.386863576174061,14.0,-1.0378972496303647,-2.3160997364374987e-14,-4.512581895311247,0.0,-9.809526391680574,21.018793785340403,-1.0361285161068081,0.21655296077828412,-4.483095891220021,1.912895378337705,-9.386863576174061,28.0,0.0
0.47000000000000003,0.0,0.0,6.978943545572572,-1.081429207868923,-0.2361961804738607,-4.576708324265499,-2.022139122947812,-9.333826369247928,14.0,-1.0835135804102707,-2.4937272668657074e-14,-4.610677342856825,1.1790568521519162e-13,-9.809374878429205,21.02105645442743,-1.0814292078689227,0.23619618047389418,-4.576708324265497,2.0221391229475767,-9.333826369247946,28.0,0.0
0.48,0.0,0.0,6.976476896134546,-1.1276630079518375,-0.2569767620987322,-4.669761579475808,-2.1321741869504534,-9.275655107897586,14.0,-1.1301108737659167,-2.6681827922337037e-14,-4.708771505178194,0.0,-9.809180148742586,21.023523103865454,-1.1276630079518373,0.25697676209876746,-4.669761579475806,2.1321741869504542,-9.275655107897586,28.0,0.0
0.49,0.0,0.0,6.97379526066979,-1.1748238676977372,-0.27890151375675953,-4.7622017554537965,-2.2426669372606822,-9.211997890712906,14.0,-1.1776891046562201,-2.8303551524560273e-14,-4.806863748553395,7.793765632868599e-14,-9.808931365394777,21.02620473933021,-1.1748238676977365,0.2789015137567964,-4.762201755453795,2.242666937260603,-9.211997890712908,28.0,0.0
0.5,0.0,0.0,6.970887740564304,-1.2229052338111437,-0.30196969760919956,-4.853971810126916,-2.3532916471778944,-9.142487908885972,14.0,-1.2262482406294,-2.967450046470131e-14,-4.904953282705344,1.5654144647214707e-13,-9.808615399431133,21.0291122594357,-1.222905233811143,0.30196969760923786,-4.8539718101269145,2.3532916471775813,-9.142487908885998,28.0,0.0
0.51,0.0,0.0,6.967743544265826,-1.271900048358917,-0.3261730298746741,-4.945011560747221,-2.4637287267110457,-9.066743530362858,14.0,-1.2757882418229776,-3.062990032236388e-14,-5.003039160801829,1.5720758028692217e-13,-9.808216454399455,21.032256455734178,-1.2719000483589162,0.3261730298747132,-4.9450115607472185,2.463728726710695,-9.066743530362896,28.0,0.0
0.52,0.0,0.0,6.9643519872838215,-1.3218007487702546,-0.3514956808291696,-5.035257683891372,-2.5736629005293494,-8.984368480693224,13.999999999999998,-1.3263090609637773,-3.096814526738085e-14,-5.101120279455516,2.753353101070388e-13,-9.80771564965987,21.03564801271618,-1.3218007487702539,0.35149568082920885,-5.03525768389137,2.5736629005289977,-8.984368480693238,28.0,0.0
0.53,0.0,0.0,6.960702492189492,-1.372599267836692,-0.37791427480603773,-5.124643715460633,-2.682781337423023,-8.894952127821748,13.999999999999998,-1.3778106433679254,-3.04507980598143e-14,-5.199195378723944,2.360334150353083e-13,-9.807090560992236,21.03929750781051,-1.3725992678366912,0.37791427480607576,-5.12464371546063,2.6827813374227105,-8.894952127821764,28.0,0.0
0.54,0.0,0.0,6.956784588615773,-1.4242870337121012,-0.4053978901959943,-5.213100050680873,-2.7907717356148236,-8.798069877807352,13.999999999999998,-1.4302929269408502,-2.880259004995545e-14,-5.297263042109531,3.934630399271555e-13,-9.806314716841504,21.04321541138423,-1.4242870337121003,0.40539789019602945,-5.21310005068087,2.790771735614232,-8.798069877807393,28.0,0.0
0.55,0.0,0.0,6.952587913257331,-1.4768549699126932,-0.4339080594471203,-5.300553944102565,-2.897320368720055,-8.693283688138342,13.999999999999998,-1.4837558421772827,-2.5711421178324713e-14,-5.395321696559566,3.1441516057384433e-13,-9.805357048666783,21.04741208674267,-1.4768549699126923,0.4339080594471505,-5.300553944102562,2.8973203687195834,-8.693283688138376,28.0,0.0
0.56,0.0,0.0,6.948108653571237,-1.5302944361611293,-0.46332120011805566,-5.386946782175515,-3.0027496079965914,-8.580072305676286,13.999999999999998,-1.5381987455951476,-2.129473015895766e-14,-5.493362806560081,3.9390712913700554e-13,-9.804183120577958,21.051891346428768,-1.5302944361611293,0.46332120011807854,-5.386946782175515,3.002749607995998,-8.58007230567633,28.0,0.0
0.5700000000000001,0.0,0.0,6.943361611216337,-1.584598676444292,-0.4933207777583826,-5.472258349750053,-3.1092050282008854,-8.457684928841447,13.999999999999998,-1.5936194537442991,-1.7347726711518277e-14,-5.591360213537332,3.943512183468556e-13,-9.802758961728973,21.056638388783668,-1.584598676444292,0.4933207777583992,-5.472258349750054,3.1092050282002575,-8.4576849288415,28.0,0.0
0.58,0.0,0.0,6.938330742769732,-1.6397550507066698,-0.5240055246172781,-5.556371174802477,-3.2157381289490887,-8.325686984356137,13.999999999999998,-1.6500185766586526,-1.3886543333806237e-14,-5.689322221104964,5.52891066263328e-13,-9.801035831874984,21.061669257230275,-1.6397550507066698,0.5240055246172891,-5.556371174802479,3.215738128948221,-8.32568698435621,28.0,0.0
0.59,0.0,0.0,6.932997355287211,-1.6957492096901834,-0.5555019147629918,-5.639156251080342,-3.3211091321705446,-8.183680085102399,13.999999999999996,-1.7073968793228584,-1.0701497813756394e-14,-5.787258454033242,5.542233338928781e-13,-9.798955212673134,21.067002644712794,-1.6957492096901834,0.5555019147629978,-5.639156251080344,3.321109132169795,-8.183680085102447,28.0,0.0
0.6,0.0,0.0,6.927344046619938,-1.7525656813894848,-0.5879139538736573,-5.720484191216269,-3.4241750225019496,-8.031260943684577,13.999999999999996,-1.7657549268621806,-7.614248362746451e-15,-5.8851755178521215,6.727951529228449e-13,-9.796448687133504,21.072655953380067,-1.752565681389485,0.5879139538736583,-5.720484191216271,3.4241750225010357,-8.031260943684638,28.0,0.0
0.61,0.0,0.0,6.921354705414446,-1.810187871051961,-0.6213231792372937,-5.800225226727946,-3.5238859093875607,-7.868022109226488,13.999999999999996,-1.8250930845425002,-4.477793615596793e-15,-5.983076998851257,6.745715097622451e-13,-9.793436714797295,21.07864529458556,-1.8101878710519612,0.6213231792372895,-5.800225226727949,3.5238859093866104,-7.868022109226559,28.0,0.0
0.62,0.0,0.0,6.915014511112639,-1.8685980611777318,-0.6557886597518047,-5.878249208018129,-3.6192812886780157,-7.693552904121324,13.999999999999996,-1.885411517770314,-1.176472630570536e-15,-6.080963464080001,7.567280135845067e-13,-9.789827323064596,21.08498548888737,-1.868598061177732,0.6557886597517952,-5.878249208018132,3.6192812886768664,-7.69355290412143,28.0,0.0
0.63,0.0,0.0,6.90830993395179,-1.9277774115196515,-0.6913469959249791,-5.954425604374642,-3.7094862130270734,-7.507440571880991,13.999999999999996,-1.946710192092735,2.3740351106264797e-15,-6.178832461347399,5.60440582830779e-13,-9.785514719681863,21.091690066048216,-1.9277774115196515,0.691346995924964,-5.954425604374645,3.7094862130262385,-7.507440571881068,28.0,0.0
0.64,0.0,0.0,6.901228734964544,-1.9877059590833073,-0.7280123198744909,-6.028623503970374,-3.7937073816777573,-7.309271645979637,13.999999999999996,-2.008988873197493,6.2267097028456846e-15,-6.276678519222197,7.176481631177012e-13,-9.780377832499635,21.098771265035463,-1.9877059590833077,0.7280123198744695,-6.028623503970379,3.793707381676686,-7.309271645979737,28.0,0.0
0.65,0.0,0.0,6.893759965978916,-2.0483626181270207,-0.7657762953278987,-6.100711613863286,-3.8712291615064753,-7.09863354817194,13.999999999999996,-2.072247126912932,1.0403190817495772e-14,-6.374493147032835,7.185363415374013e-13,-9.774278783645194,21.10624003402109,-2.048362618127021,0.7657762953278706,-6.10071161386329,3.871229161505397,-7.098633548172043,28.0,0.0
0.66,0.0,0.0,6.885893969618292,-2.1097251801618464,-0.8046081176226465,-6.1705582599964,-3.9414095524406356,-6.875116423193052,13.999999999999996,-2.136484319208014,1.4893777702542712e-14,-6.47226483486745,6.012967901369848e-13,-9.767061306212893,21.114106030381713,-2.1097251801618473,0.8046081176226111,-6.170558259996406,3.9414095524397936,-6.875116423193123,28.0,0.0
0.67,0.0,0.0,6.877622379301427,-2.1717703139515727,-0.8444545137060626,-6.23803138719781,-4.0036761115540624,-6.638315215016384,13.999999999999996,-2.201699616192317,1.9657429182509758e-14,-6.569979053573876,6.847855615887966e-13,-9.75854911244714,21.12237762069858,-2.171770313951574,0.8444545137060198,-6.238031387197816,4.003676111553105,-6.638315215016468,28.0,0.0
0.68,0.0,0.0,6.868938119242448,-2.2344735655127224,-0.8852397421353612,-6.302998559180676,-4.057521851260267,-6.387831987964249,13.999999999999998,-2.2678919841160328,2.462176365847741e-14,-6.667618254759642,3.2596148002994596e-13,-9.748544223170047,21.131061880757557,-2.2344735655127237,0.8852397421353102,-6.302998559180684,4.057521851259786,-6.387831987964296,28.0,0.0
0.6900000000000001,0.0,0.0,6.859835404450852,-2.297809358114551,-0.9268655930776404,-6.365326958543224,-4.102501128029475,-6.1232784939440315,13.999999999999998,-2.335060189369972,2.9683059108083496e-14,-6.765161870791976,3.6060043839825084e-13,-9.736825268878743,21.14016459554915,-2.2978093581145522,0.9268655930775813,-6.365326958543234,4.10250112802899,-6.123278493944067,28.0,0.0
0.7000000000000001,0.0,0.0,6.850309740731507,-2.3617509922790476,-0.9692113883098841,-6.42488338676875,-4.138225538931442,-5.844278984929664,13.999999999999998,-2.4032027984855597,3.4706253085523033e-14,-6.862586314797801,3.2507330161024584e-13,-9.723145773497961,21.149690259268496,-2.3617509922790494,0.9692113883098171,-6.4248833867687605,4.138225538931032,-5.8442789849296854,28.0,0.0
0.71,0.0,0.0,6.840357924684649,-2.426270645780935,-1.0121339812189605,-6.481534264225614,-4.1643598440362855,-5.550473267539534,13.999999999999998,-2.4723181781348362,3.95249427215483e-14,-6.959864980663734,3.241851231905457e-13,-9.707232432214138,21.159642075315354,-2.4262706457809373,1.0121339812188856,-6.481534264225625,4.164359844035872,-5.550473267539555,28.0,0.0
0.72,0.0,0.0,6.8299780437058875,-2.4913393736476714,-1.0554677568016235,-6.535145630167246,-4.180617933241873,-5.241519994195894,14.0,-2.542404495130462,4.394138472346905e-14,-7.056968243036095,4.440892098500626e-14,-9.688783395131036,21.170021956294114,-2.4913393736476745,1.0554677568015416,-6.535145630167259,4.180617933241791,-5.241519994195897,28.0,0.0
